player_id,Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt p100,On-Off p100,BadPass TO,LostBall TO,Shoot Foul,Off. Foul,Shoot Drawn,Off. Drawn,PGA,And1,Blkd,Awards,Column_25
bridgmi01,3,Anthony Edwards,23,MIN,SG,79,79,2871,1,63,34,2,0,4.7,-1.3,124,94,61,12,233,2,888,58,55,"MVP-7,CPOY-3,AS,NBA2"
hartjo01,4,Devin Booker,28,PHO,SG,75,75,2795,1,45,50,4,0,-3.0,-0.9,127,62,81,16,200,26,1352,46,62,
edwaran01,5,James Harden,35,LAC,PG,79,79,2789,47,53,0,0,0,5.8,4.2,202,97,70,31,238,10,1570,43,65,"MVP-10,AS,NBA3"
bookede01,6,DeMar DeRozan,35,SAC,SF,77,77,2768,0,6,86,8,0,1.2,2.3,52,38,89,8,221,17,863,56,57,
hardeja01,7,Trae Young,26,ATL,PG,76,76,2739,100,0,0,0,0,-0.1,3.8,265,62,69,10,187,26,2031,37,66,"CPOY-4,AS"
derozde01,8,Tyler Herro,25,MIA,SG,77,77,2725,38,59,2,0,0,1.3,2.4,99,76,41,6,141,3,1046,35,75,AS
youngtr01,9,OG Anunoby,27,NYK,PF,74,74,2706,0,0,5,95,0,5.2,3.2,38,37,98,10,117,14,392,26,89,
herroty01,10,Jalen Green,22,HOU,SG,82,82,2697,27,71,1,0,0,2.0,-7.1,96,85,59,9,151,3,669,31,106,
anunoog01,11,Christian Braun,23,DEN,SG,79,77,2675,4,68,28,0,0,8.9,15.0,40,20,92,12,113,5,482,28,62,
greenja05,12,Bam Adebayo,27,MIA,C,78,78,2674,0,0,0,20,80,0.2,-1.2,69,51,82,23,152,5,842,31,46,DPOY-10
braunch01,13,Ivica Zubac,27,LAC,C,80,80,2624,0,0,0,0,100,9.3,13.9,40,47,107,21,124,4,511,36,58,"DPOY-6,DEF2"
adebaba01,14,Jayson Tatum,26,BOS,PF,72,72,2624,0,8,46,45,0,9.2,0.5,104,69,54,25,177,6,1118,37,56,"MVP-4,CPOY-10,AS,NBA1"
zubaciv01,15,Jaden McDaniels,24,MIN,PF,82,82,2614,0,0,78,21,1,3.7,-3.8,39,29,103,8,61,23,404,19,41,
tatumja01,16,Keegan Murray,24,SAC,PF,76,76,2610,0,0,12,88,0,1.2,2.0,20,25,104,2,42,16,264,14,28,
mcdanja02,17,Zach LaVine,29,2TM,SG,74,74,2602,1,38,52,8,0,-1.3,-0.9,100,76,72,8,138,2,740,34,48,
murrake02,17,Zach LaVine,29,CHI,SF,42,42,1432,0,5,79,15,0,1.0,3.6,57,45,43,2,86,1,450,19,28,
lavinza01,17,Zach LaVine,29,SAC,SG,32,32,1170,3,78,19,0,0,-4.0,-6.5,43,31,29,6,52,1,290,15,20,
lavinza01,18,Shai Gilgeous-Alexander,26,OKC,PG,76,76,2598,100,0,0,0,0,16.9,11.1,89,59,100,13,280,8,1232,61,77,"MVP-1,DPOY-10,CPOY-8,AS,NBA1"
lavinza01,19,Michael Porter Jr.,26,DEN,SF,77,77,2593,0,0,42,56,1,4.6,1.8,44,40,92,7,88,0,384,18,48,
gilgesh01,20,Derrick White,30,BOS,SG,76,76,2574,13,78,8,0,0,9.7,1.8,86,32,93,3,63,19,880,10,23,DPOY-10
portemi01,21,Dyson Daniels,21,ATL,SG,76,76,2571,0,50,44,6,0,-0.7,1.4,92,42,86,9,69,13,795,13,45,"DPOY-2,MIP-1,DEF1"
whitede01,22,Nikola Jokić,29,DEN,C,70,70,2571,0,0,0,0,100,10.5,19.0,135,65,76,17,174,5,1668,57,63,"MVP-2,CPOY-2,AS,NBA1"
daniedy01,23,Austin Reaves,26,LAL,SG,73,73,2550,35,49,15,1,0,4.4,7.8,106,53,81,6,154,38,996,41,47,
jokicni01,24,Toumani Camara,24,POR,PF,78,78,2548,0,0,0,84,16,-2.1,3.2,49,31,112,17,58,91,438,12,28,"DPOY-9,DEF2"
reaveau01,25,Pascal Siakam,30,IND,PF,78,78,2548,0,0,20,79,2,6.3,11.0,40,42,84,19,154,8,635,40,45,AS
camarto01,26,Brook Lopez,36,MIL,C,80,80,2546,0,0,0,0,100,2.0,-0.9,27,15,97,33,73,3,351,22,20,
siakapa01,27,Karl-Anthony Towns,29,NYK,C,72,72,2517,0,0,0,0,100,6.2,5.6,79,42,131,49,219,5,493,64,83,"AS,NBA3"
lopezbr01,28,Bub Carrington,19,WAS,PG,82,57,2458,95,5,0,0,0,-15.1,-7.9,80,39,116,9,31,12,884,10,23,
townska01,29,Cade Cunningham,23,DET,PG,70,70,2452,84,16,0,0,0,3.4,3.7,173,105,87,15,165,6,1511,39,100,"MVP-7,AS,NBA3"
carrica01,30,Tyrese Haliburton,24,IND,PG,73,73,2451,77,22,1,0,0,3.3,2.5,76,26,49,4,82,9,1614,23,23,NBA3
cunnica01,31,Coby White,24,CHI,SG,74,73,2450,30,58,11,0,0,-2.8,-4.1,75,58,65,17,132,15,827,37,77,
halibty01,32,LeBron James,40,LAL,SF,70,70,2444,0,4,66,30,1,-0.3,-5.3,172,57,42,13,152,11,1348,33,51,"MVP-6,CPOY-7,AS,NBA2"
whiteco01,33,Domantas Sabonis,28,SAC,C,70,70,2429,0,0,0,1,99,2.7,5.6,83,64,100,42,134,4,1003,34,60,
jamesle01,34,Jamal Murray,27,DEN,PG,67,67,2418,56,44,0,0,0,6.5,6.5,96,31,84,5,89,13,958,18,46,
sabondo01,35,Alperen Şengün,22,HOU,C,76,76,2395,0,0,0,7,93,7.0,6.8,73,67,106,30,190,17,915,42,84,AS
murraja01,36,Dillon Brooks,29,HOU,SF,75,75,2388,1,36,60,4,0,3.9,-0.9,36,16,104,16,52,18,306,12,36,
sengual01,37,Rudy Gobert,32,MIN,C,72,72,2388,0,0,0,0,100,6.7,4.1,29,32,84,22,130,20,327,24,54,"DPOY-13,DEF2"
brookdi01,38,Tobias Harris,32,DET,PF,73,73,2305,0,0,0,98,2,3.7,4.1,29,32,89,15,84,4,396,20,46,
goberru01,39,Darius Garland,25,CLE,PG,75,75,2301,100,0,0,0,0,10.3,1.3,111,52,60,7,106,25,1198,25,43,"CPOY-6,AS"
harrito02,40,Jalen Brunson,28,NYK,PG,65,65,2301,100,0,0,0,0,2.1,-4.9,99,56,60,6,177,50,1097,46,50,"MVP-10,CPOY-1,AS,NBA2"
garlada01,41,Jarrett Allen,26,CLE,C,82,82,2296,0,0,0,0,100,11.2,3.4,47,24,77,16,126,13,382,29,47,
brunsja01,42,Chris Paul,39,SAS,PG,82,82,2292,100,0,0,0,0,-1.3,3.9,98,23,72,4,13,3,1470,2,9,
allenja01,43,Anfernee Simons,25,POR,SG,70,70,2292,53,42,5,0,0,-5.0,-4.2,87,40,68,5,81,9,827,19,64,
paulch01,44,Giannis Antetokounmpo,30,MIL,PF,67,67,2289,0,0,0,68,32,6.9,11.0,69,63,67,32,353,3,1124,92,76,"MVP-3,DPOY-8,AS,NBA1"
simonan01,45,Malik Beasley,28,DET,SG,82,18,2283,15,75,10,0,0,2.8,1.9,44,27,61,6,53,8,332,14,29,6MOY-2
antetgi01,46,Kentavious Caldwell-Pope,31,ORL,SG,77,77,2279,3,80,17,0,0,0.4,2.0,41,12,63,6,25,37,332,9,10,
beaslma01,47,Nikola Vučević,34,CHI,C,73,72,2278,0,0,0,0,100,-2.1,-2.0,61,28,106,15,70,3,648,21,38,
caldwke01,48,Payton Pritchard,27,BOS,PG,80,3,2271,99,1,0,0,0,8.8,-0.6,41,20,41,7,24,6,690,7,38,6MOY-1
vucevni01,49,Kevin Durant,36,PHO,PF,62,62,2265,0,0,8,68,25,-1.0,4.2,100,58,55,17,154,8,625,38,32,AS
pritcpa01,50,Shaedon Sharpe,21,POR,SG,72,52,2252,2,72,25,1,0,-3.3,-0.1,73,59,48,8,119,5,495,33,48,
duranke01,51,Stephen Curry,36,GSW,PG,70,70,2252,100,0,0,0,0,5.3,4.3,140,34,55,9,106,9,975,31,47,"MVP-9,CPOY-5,AS,NBA2"
sharpsh01,52,De'Aaron Fox,27,2TM,PG,62,62,2241,80,20,0,0,0,-1.3,-0.9,82,73,63,8,153,26,945,27,56,
curryst01,52,De'Aaron Fox,27,SAC,PG,45,45,1663,93,7,0,0,0,0.9,0.6,61,59,42,6,118,24,663,20,45,
foxde01,52,De'Aaron Fox,27,SAS,PG,17,17,578,43,57,0,0,0,-7.7,-5.5,21,14,21,2,35,2,282,7,11,
foxde01,53,Jalen Williams,23,OKC,SG,69,69,2237,0,11,56,32,1,9.7,-8.0,69,63,77,9,154,19,870,34,59,"AS,NBA3,DEF2"
foxde01,54,Donovan Mitchell,28,CLE,SG,71,71,2232,45,55,1,0,0,11.5,3.8,74,55,65,8,148,11,887,31,50,"MVP-5,CPOY-9,AS,NBA1"
willija06,55,Harrison Barnes,32,SAS,PF,82,82,2230,0,0,22,74,4,-1.6,3.2,30,12,47,4,101,3,337,16,28,
mitchdo01,56,Julius Randle,30,MIN,PF,69,69,2226,0,0,0,94,6,3.4,-3.7,82,60,76,37,157,2,821,32,60,
barneha02,57,Amen Thompson,22,HOU,SF,69,42,2225,1,17,53,29,0,6.0,4.1,56,49,61,15,125,9,661,23,45,"DPOY-5,DEF1"
randlju01,58,Jaren Jackson Jr.,25,MEM,C,74,74,2207,0,0,0,46,54,6.4,3.4,42,58,136,29,189,11,378,49,87,"DPOY-7,AS,DEF2"
thompam01,59,Desmond Bane,26,MEM,SG,69,68,2205,3,62,32,3,0,2.4,-5.8,82,46,79,19,79,4,899,22,76,
jacksja02,60,Naz Reid,25,MIN,C,80,17,2200,0,0,0,43,57,7.1,4.6,46,35,131,13,69,7,458,20,41,6MOY-5
banede01,61,Tyus Jones,28,PHO,PG,81,58,2174,96,4,0,0,0,-3.1,-0.7,67,11,29,3,17,13,1072,3,26,
reidna01,62,Myles Turner,28,IND,C,72,72,2174,0,0,0,0,100,3.9,3.4,43,32,103,31,117,1,251,25,37,
jonesty01,63,Evan Mobley,23,CLE,PF,71,71,2167,0,0,0,48,52,12.2,5.3,46,56,100,14,158,6,583,45,51,"MVP-10,DPOY-1,AS,NBA2,DEF1"
turnemy01,64,Taurean Prince,30,MIL,SF,80,73,2166,0,19,66,15,0,-0.8,-6.8,49,19,87,4,14,17,363,4,22,
mobleev01,65,Stephon Castle,20,SAS,SG,81,47,2162,29,68,2,0,0,-4.1,-2.5,97,52,72,11,176,15,814,40,66,ROY-1
princta02,66,Deni Avdija,24,POR,SF,72,54,2161,0,21,55,23,1,-1.7,3.4,108,62,104,13,189,12,674,50,65,
castlst01,67,Jaylen Brown,28,BOS,SF,63,63,2158,0,26,70,4,0,8.8,-0.5,57,74,68,23,160,11,727,42,68,AS
avdijde01,68,Tim Hardaway Jr.,32,DET,SG,77,77,2153,0,42,56,2,0,0.0,-4.3,27,13,49,4,57,41,292,16,19,
brownja02,69,Bennedict Mathurin,22,IND,SF,72,49,2149,0,13,85,2,0,2.8,0.9,50,56,86,19,158,8,327,28,67,
hardati02,70,Spencer Dinwiddie,31,DAL,PG,79,30,2136,83,16,1,0,0,-5.1,-8.5,68,15,63,12,120,20,838,31,23,
mathube01,71,Scottie Barnes,23,TOR,PF,65,65,2134,0,0,24,74,3,-2.7,3.4,109,50,49,16,136,10,879,25,40,
dinwisp01,72,Max Christie,21,2TM,SG,78,36,2127,2,62,35,0,0,-0.8,-1.6,45,34,68,4,71,5,360,16,39,
barnesc01,72,Max Christie,21,LAL,SG,46,25,1154,3,71,26,0,0,0.6,-1.5,17,17,44,3,45,4,166,13,18,
chrisma02,72,Max Christie,21,DAL,SG,32,11,973,2,52,46,0,0,-2.5,-1.7,28,17,24,1,26,1,194,3,21,
chrisma02,73,Josh Giddey,22,CHI,PG,70,69,2117,70,29,1,0,0,-1.0,0.4,140,44,78,4,107,4,1223,21,66,
chrisma02,74,Fred VanVleet,30,HOU,PG,60,60,2111,91,9,0,0,0,5.7,3.1,57,18,62,11,46,11,784,8,22,
giddejo01,75,Keyonte George,21,UTA,PG,67,35,2109,99,1,0,0,0,-11.5,-5.0,105,52,43,8,127,22,910,32,71,
vanvlfr01,76,Dennis Schröder,31,3TM,PG,75,49,2105,87,13,0,0,0,-1.5,-0.4,84,39,69,13,72,33,1006,14,57,
georgke01,76,Dennis Schröder,31,BRK,PG,23,23,772,100,0,0,0,0,-1.0,8.2,38,12,23,4,26,14,381,7,24,
schrode01,76,Dennis Schröder,31,GSW,SG,24,18,628,57,43,0,0,0,-8.8,-14.6,29,13,22,6,13,7,267,1,22,
schrode01,76,Dennis Schröder,31,DET,PG,28,8,705,100,0,0,0,0,4.3,2.8,17,14,24,3,33,12,358,6,11,
schrode01,77,Damian Lillard,34,MIL,PG,58,58,2093,100,0,0,0,0,0.4,-4.1,113,41,54,1,151,8,982,26,43,AS
schrode01,78,Russell Westbrook,36,DEN,PG,75,36,2092,100,0,0,0,0,0.1,-8.3,166,51,81,17,110,10,1013,21,53,6MOY-7
lillada01,79,Kelly Oubre Jr.,29,PHI,SF,60,57,2078,0,8,52,40,0,-5.6,1.6,28,37,84,9,96,22,267,30,66,
westbru01,80,Nickeil Alexander-Walker,26,MIN,SG,82,10,2073,26,61,14,0,0,6.7,3.6,70,17,80,4,48,42,534,16,24,6MOY-6
oubreke01,81,Luguentz Dort,25,OKC,SF,71,71,2073,0,1,21,66,12,13.5,0.8,22,13,88,11,25,55,273,8,23,"DPOY-4,DEF1"
alexani01,82,Onyeka Okongwu,24,ATL,C,74,40,2064,0,0,0,0,100,0.5,3.6,39,23,119,17,103,0,402,24,50,
dortlu01,83,Malik Monk,26,SAC,SG,65,45,2054,53,46,1,0,0,2.3,3.8,100,43,108,10,79,20,842,21,54,
okongon01,84,Jaylen Wells,21,MEM,SG,79,74,2043,0,20,72,8,0,4.1,-1.8,25,30,60,3,57,41,320,15,33,ROY-3
monkma01,85,Jalen Duren,21,DET,C,78,78,2034,0,0,0,0,100,1.5,-1.1,71,30,148,30,119,2,480,28,55,
wellsja01,86,Jalen Wilson,24,BRK,PF,79,22,2031,0,2,33,53,13,-6.4,2.2,32,29,96,11,61,3,377,11,37,
durenja01,87,Miles Bridges,26,CHO,PF,64,64,2029,0,0,11,79,9,-6.3,6.4,68,54,50,7,128,7,590,37,72,
wilsoja03,88,Davion Mitchell,26,2TM,PG,74,37,2027,94,6,0,0,0,0.2,2.9,85,30,71,7,37,56,872,13,24,
bridgmi02,88,Davion Mitchell,26,TOR,PG,44,22,1080,95,5,0,0,0,-2.5,2.4,52,16,42,5,15,34,483,8,14,
mitchda01,88,Davion Mitchell,26,MIA,PG,30,15,947,94,7,0,0,0,3.3,3.5,33,14,29,2,22,22,389,5,10,
mitchda01,89,Franz Wagner,23,ORL,SF,60,60,2023,0,1,67,32,0,5.8,12.9,59,56,69,7,138,29,681,19,75,
mitchda01,90,Quentin Grimes,24,2TM,SG,75,37,2013,5,57,37,1,0,-6.0,-3.0,67,52,62,7,85,15,555,25,32,
wagnefr01,90,Quentin Grimes,24,DAL,SG,47,12,1070,0,50,48,2,0,0.1,1.8,30,16,28,6,33,9,244,11,9,
grimequ01,90,Quentin Grimes,24,PHI,SG,28,25,943,11,65,23,1,0,-12.9,-8.6,37,36,34,1,52,6,311,14,23,
grimequ01,91,Jordan Poole,25,WAS,SG,68,68,2001,32,60,9,0,0,-13.7,-3.2,103,62,84,16,102,21,715,17,68,
grimequ01,92,Draymond Green,34,GSW,PF,68,66,1983,0,0,8,66,26,6.8,6.7,141,13,116,19,57,21,923,16,21,"DPOY-3,DEF1"
poolejo01,93,Devin Vassell,24,SAS,SG,64,53,1983,0,47,51,2,0,-6.6,-7.3,39,29,54,7,62,3,447,22,29,
greendr01,94,Klay Thompson,34,DAL,SF,72,72,1965,1,19,71,9,0,-2.1,-1.7,54,17,44,6,28,2,339,7,21,
vassede01,95,Tyrese Maxey,24,PHI,PG,52,52,1960,83,17,0,0,0,-3.8,5.1,56,41,56,7,122,8,791,38,61,CPOY-10
thompkl01,96,Norman Powell,31,LAC,SG,60,60,1958,9,47,44,1,0,8.3,7.4,42,42,62,9,112,8,293,16,52,
maxeyty01,97,Yves Missi,20,NOP,C,73,67,1956,0,0,0,17,83,-12.9,-6.4,39,23,98,10,108,3,237,20,65,
powelno01,98,Keon Ellis,25,SAC,SG,80,28,1948,30,60,10,0,0,3.2,5.1,39,19,93,6,37,14,289,9,14,
missiyv01,99,Bilal Coulibaly,20,WAS,SF,59,59,1948,0,9,63,28,0,-13.6,-2.8,68,39,53,7,97,4,506,26,46,
elliske01,100,Kyle Kuzma,29,2TM,PF,65,62,1936,0,0,24,74,1,-9.8,-7.1,58,56,69,17,97,17,382,19,39,
coulibi01,100,Kyle Kuzma,29,WAS,PF,32,30,887,0,0,2,97,1,-21.0,-11.4,27,31,25,9,42,9,197,7,22,
kuzmaky01,100,Kyle Kuzma,29,MIL,PF,33,32,1049,0,0,43,56,2,-0.3,-3.5,31,25,44,8,55,8,185,12,17,
kuzmaky01,101,Julian Champagnie,23,SAS,SF,82,29,1932,0,9,45,46,1,-1.9,2.2,39,15,73,8,39,0,257,10,32,
kuzmaky01,102,Keon Johnson,22,BRK,SG,79,56,1925,33,66,1,0,0,-10.8,-6.5,58,38,103,12,65,11,435,13,75,
champju02,103,Naji Marshall,27,DAL,SF,69,31,1919,0,3,43,52,2,-2.6,-2.7,59,38,52,9,80,2,502,18,37,
johnske07,104,Jrue Holiday,34,BOS,PG,62,62,1896,66,34,0,0,0,8.7,-0.7,50,17,52,2,30,10,596,7,23,
marshna01,105,Guerschon Yabusele,29,PHI,C,70,43,1895,0,0,0,27,73,-2.9,6.5,26,33,76,17,62,13,357,13,31,
holidjr01,106,Gary Trent Jr.,26,MIL,SG,74,9,1893,2,50,47,1,0,1.7,-1.1,11,17,44,8,40,11,209,9,11,
yabusgu01,107,Anthony Black,21,ORL,PG,78,10,1887,60,38,2,0,0,-1.6,-2.0,78,41,87,10,92,21,586,25,53,
trentga02,108,Josh Green,24,CHO,SG,68,67,1887,1,50,45,4,0,-9.3,0.1,42,11,65,13,31,21,262,5,26,
blackan01,109,Nic Claxton,25,BRK,C,70,62,1882,0,0,0,1,99,-12.7,-9.8,27,19,56,27,67,6,380,16,30,
greenjo02,110,Andrew Nembhard,25,IND,SG,65,65,1881,15,85,1,0,0,5.3,5.6,55,39,66,11,55,15,776,11,30,
claxtni01,111,Cason Wallace,21,OKC,SG,68,43,1876,9,60,28,2,0,10.6,-4.8,30,20,80,3,18,6,428,7,32,
nembhan01,112,Derrick Jones Jr.,27,LAC,SF,77,55,1873,0,2,31,65,2,6.3,3.2,27,25,88,8,62,15,145,18,25,
wallaca01,113,Rui Hachimura,26,LAL,PF,59,57,1869,0,0,1,74,26,4.8,6.1,22,19,48,3,60,4,219,11,40,
jonesde02,114,RJ Barrett,24,TOR,SF,58,58,1869,0,12,62,26,0,-3.4,1.8,104,45,85,6,163,14,740,33,81,
hachiru01,115,Buddy Hield,32,GSW,SG,82,22,1863,25,52,24,0,0,1.3,-4.1,46,25,64,9,22,1,326,8,31,
barrerj01,116,Trey Murphy III,24,NOP,SF,53,51,1854,0,8,48,44,0,-10.2,-1.0,46,43,56,6,104,10,449,26,29,
hieldbu01,117,Zaccharie Risacher,19,ATL,SF,75,73,1843,0,4,75,21,0,-3.4,-4.2,32,37,95,6,72,9,233,17,53,ROY-2
murphtr02,118,Andrew Wiggins,29,2TM,SF,60,60,1842,0,11,66,23,0,-2.4,-7.1,36,46,56,7,122,7,398,28,63,
risacza01,118,Andrew Wiggins,29,GSW,SF,43,43,1296,0,3,66,31,0,-1.8,-7.9,16,30,38,5,86,5,261,20,49,
wiggian01,118,Andrew Wiggins,29,MIA,SF,17,17,546,1,29,65,5,0,-3.8,-5.1,20,16,18,2,36,2,137,8,14,
wiggian01,119,Isaiah Collier,20,UTA,PG,71,46,1839,62,38,0,0,0,-10.5,-2.4,124,47,71,19,68,8,1104,17,55,
wiggian01,120,Keldon Johnson,25,SAS,SF,77,0,1838,0,16,70,14,0,-5.9,-5.4,31,29,66,5,101,5,311,32,37,
colliis01,121,Royce O'Neale,31,PHO,SF,75,22,1837,0,5,58,37,0,-3.3,-1.1,41,15,91,5,11,3,406,2,19,
johnske04,122,P.J. Washington,26,DAL,PF,57,56,1835,0,0,12,79,8,1.4,4.9,37,62,68,12,93,12,320,19,50,
onealro01,123,CJ McCollum,33,NOP,PG,56,56,1832,80,21,0,0,0,-7.9,3.3,64,30,59,4,74,3,538,15,39,
washipj01,124,Haywood Highsmith,28,MIA,SF,74,42,1818,0,1,49,50,0,2.2,2.9,23,14,80,4,18,8,273,5,15,
mccolcj01,125,Dorian Finney-Smith,31,2TM,PF,63,40,1818,0,3,31,63,3,8.6,13.4,31,10,68,5,14,3,230,3,24,
highsha01,125,Dorian Finney-Smith,31,BRK,PF,20,20,579,0,9,57,33,1,3.0,12.3,11,3,28,2,7,2,75,2,9,
finnedo01,125,Dorian Finney-Smith,31,LAL,PF,43,20,1239,0,0,19,76,4,11.2,13.9,20,7,40,3,7,1,155,1,15,
finnedo01,126,Alex Sarr,19,WAS,C,67,67,1814,0,0,0,3,97,-13.7,-2.8,43,45,93,16,77,1,385,11,39,ROY-4
finnedo01,127,Kyrie Irving,32,DAL,SG,50,50,1804,29,66,5,0,0,2.2,6.3,65,32,48,9,92,5,541,25,40,"CPOY-10,AS"
sarral01,128,Kyshawn George,21,WAS,SG,68,38,1802,1,62,36,1,0,-9.6,4.8,44,33,119,9,39,7,415,7,36,
irvinky01,129,Cameron Johnson,28,BRK,PF,57,57,1800,0,8,35,48,10,-6.1,2.6,52,35,46,5,83,8,482,17,36,
georgky01,130,Duncan Robinson,30,MIA,SF,74,37,1785,1,30,59,10,0,0.6,0.1,50,19,81,6,18,12,409,3,29,
johnsca02,131,Kris Dunn,30,LAC,PG,74,58,1783,99,1,0,0,0,7.6,5.6,42,18,102,8,8,7,513,2,13,
robindu01,132,Luka Dončić,25,2TM,PG,50,50,1769,57,36,7,0,0,8.3,10.2,119,46,55,4,186,14,927,45,30,
dunnkr01,132,Luka Dončić,25,DAL,PG,22,22,785,73,27,0,0,0,9.2,13.1,51,18,26,1,69,8,413,21,11,
doncilu01,132,Luka Dončić,25,LAL,PG,28,28,984,45,43,12,0,0,7.6,7.9,68,28,29,3,117,6,514,24,19,
doncilu01,133,Scoot Henderson,20,POR,PG,66,10,1759,100,0,0,0,0,-1.5,3.2,99,54,78,12,88,9,805,14,44,
doncilu01,134,Wendell Carter Jr.,25,ORL,C,68,51,1758,0,0,0,15,85,0.3,1.5,25,25,101,25,81,9,317,17,31,
hendesc01,135,Collin Sexton,26,UTA,SG,63,61,1758,20,73,7,0,0,-7.4,3.3,73,62,73,8,117,9,647,30,75,
cartewe01,136,Mike Conley,37,MIN,PG,71,64,1756,100,0,0,0,0,6.2,2.1,53,15,58,2,29,24,760,2,18,
sextoco01,137,Amir Coffey,27,LAC,SG,72,13,1748,0,15,63,21,1,-2.2,-12.1,18,16,64,5,60,9,188,10,27,
conlemi01,138,Jimmy Butler,35,2TM,SF,55,55,1746,0,1,43,57,0,6.5,5.6,44,18,29,8,177,5,780,37,50,
coffeam01,138,Jimmy Butler,35,MIA,PF,25,25,766,0,0,26,75,0,3.1,3.1,22,4,12,2,71,4,316,15,22,
butleji01,138,Jimmy Butler,35,GSW,SF,30,30,980,0,1,56,43,0,9.2,7.5,22,14,17,6,106,1,464,22,28,
butleji01,139,Aaron Wiggins,26,OKC,SG,76,26,1744,2,34,52,12,0,14.1,1.8,36,25,71,2,44,3,332,9,39,
butleji01,140,Walker Kessler,23,UTA,C,58,58,1740,0,0,0,0,100,-8.8,0.7,25,33,81,21,79,2,243,28,41,
wiggiaa01,141,De'Andre Hunter,27,2TM,SF,64,9,1740,0,0,42,58,0,2.4,-0.9,27,37,72,6,92,16,223,17,39,6MOY-4
kesslwa01,141,De'Andre Hunter,27,ATL,SF,37,4,1064,0,0,51,49,0,-2.6,-1.9,22,26,40,3,63,11,137,15,28,
huntede01,141,De'Andre Hunter,27,CLE,SF,27,5,676,0,0,28,71,1,10.3,0.6,5,11,32,3,29,5,86,2,11,
huntede01,142,Ochai Agbaji,24,TOR,SG,64,45,1739,10,64,25,1,0,-5.7,-2.4,20,17,72,5,22,1,240,6,36,
huntede01,143,Brandin Podziemski,21,GSW,SG,64,33,1716,4,45,46,5,0,7.2,6.5,43,16,36,4,42,34,549,10,26,
agbajoc01,144,Jabari Smith Jr.,21,HOU,PF,57,39,1716,0,0,5,83,12,7.4,5.5,29,21,69,8,52,2,150,10,30,
podzibr01,145,Anthony Davis,31,2TM,C,51,51,1706,0,0,0,13,87,1.1,-0.2,49,48,60,10,165,6,433,42,39,AS
smithja05,145,Anthony Davis,31,LAL,C,42,42,1440,0,0,0,5,95,1.4,-0.5,38,41,48,9,140,5,339,38,34,
davisan02,145,Anthony Davis,31,DAL,PF,9,9,266,0,0,0,58,42,-0.1,1.2,11,7,12,1,25,1,94,4,5,
davisan02,146,Bradley Beal,31,PHO,SG,53,38,1702,19,65,16,0,0,-7.7,-8.7,54,35,87,3,57,9,474,9,21,
davisan02,147,Georges Niang,31,2TM,PF,79,3,1697,0,0,4,88,8,4.6,-1.3,36,22,97,10,19,8,270,7,21,
bealbr01,147,Georges Niang,31,CLE,PF,51,1,1053,0,0,6,93,1,8.2,-2.2,20,14,58,6,7,5,165,3,16,
niangge01,147,Georges Niang,31,ATL,PF,28,2,644,0,0,0,81,19,-1.1,0.1,16,8,39,4,12,3,105,4,5,
niangge01,148,Jakob Poeltl,29,TOR,C,57,56,1686,0,0,0,0,100,-0.5,6.6,52,30,96,20,70,6,356,21,35,
niangge01,149,Scotty Pippen Jr.,24,MEM,PG,79,21,1683,81,20,0,0,0,2.9,-3.6,81,29,89,13,83,33,842,25,43,
poeltja01,150,Kevin Huerter,26,2TM,SG,69,31,1679,0,43,53,4,0,2.4,3.3,50,12,76,1,22,10,372,3,14,
pippesc02,150,Kevin Huerter,26,SAC,SG,43,15,899,0,53,45,2,0,-3.7,-5.6,27,9,48,1,13,4,176,1,6,
huertke01,150,Kevin Huerter,26,CHI,SG,26,16,780,1,31,62,6,0,9.5,13.4,23,3,28,0,9,6,196,2,8,
huertke01,151,Santi Aldama,24,MEM,PF,65,16,1660,0,0,7,70,23,4.2,-1.4,42,17,46,5,45,9,462,14,21,
huertke01,152,A.J. Green,25,MIL,SG,73,7,1659,28,72,1,0,0,6.3,6.9,19,10,90,6,7,18,285,2,3,
aldamsa01,153,Al Horford,38,BOS,C,60,42,1659,0,0,0,60,40,12.1,5.2,30,6,55,5,16,0,341,2,8,
greenaj01,154,Terry Rozier,30,MIA,PG,64,23,1658,100,0,0,0,0,-3.8,-7.5,43,18,31,10,48,15,410,9,36,
horfoal01,155,Peyton Watson,22,DEN,SF,68,18,1656,0,7,66,27,0,1.3,-4.6,25,20,82,7,67,4,218,13,36,
roziete01,156,Moses Moody,22,GSW,SG,74,34,1649,18,51,27,5,0,4.8,2.2,23,18,53,5,64,7,241,10,36,
watsope01,157,Tristan Da Silva,23,ORL,SF,74,38,1629,0,11,53,30,6,-4.4,-6.6,28,15,51,8,30,3,268,6,24,
moodymo01,158,Donte DiVincenzo,28,MIN,SG,62,10,1606,71,29,0,0,0,6.0,1.7,66,24,55,5,22,16,526,3,22,
dasiltr01,159,Isaiah Joe,25,OKC,SG,74,16,1604,38,62,0,0,0,15.5,4.0,18,18,54,0,21,32,300,5,19,
divindo01,160,Corey Kispert,25,WAS,SF,61,0,1602,0,0,30,69,1,-9.2,5.0,30,18,50,6,39,6,252,6,34,
joeis01,161,Caris LeVert,30,2TM,SG,64,3,1596,4,23,64,8,0,7.3,2.9,49,20,46,2,71,4,528,18,27,
