player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
bridgmi02,87.0,Miles Bridges,26.0,CHO,PF,64.0,64.0,2029.0,11.4,26.4,0.431,3.4,10.9,0.313,8.0,15.5,0.513,0.495,5.4,6.2,0.87,1.7,9.9,11.7,6.0,1.1,1.1,3.3,2.3,31.5,110.0,116.0,
mitchda01,88.0,Davion Mitchell,26.0,2TM,PG,74.0,37.0,2027.0,5.4,11.5,0.468,2.0,5.1,0.398,3.4,6.4,0.525,0.557,1.4,2.0,0.69,0.8,3.2,4.0,8.8,1.7,0.4,3.1,4.5,14.2,113.0,117.0,
mitchda01,88.0,Davion Mitchell,26.0,TOR,PG,44.0,22.0,1080.0,4.7,10.9,0.434,1.9,5.2,0.359,2.9,5.7,0.504,0.52,1.1,1.6,0.676,0.7,3.1,3.8,9.0,1.4,0.4,3.5,5.2,12.4,106.0,118.0,
mitchda01,88.0,Davion Mitchell,26.0,MIA,PG,30.0,15.0,947.0,6.2,12.2,0.504,2.2,5.0,0.447,4.0,7.3,0.543,0.595,1.7,2.5,0.702,1.0,3.3,4.3,8.4,2.2,0.4,2.6,3.6,16.3,121.0,115.0,
wagnefr01,89.0,Franz Wagner,23.0,ORL,SF,60.0,60.0,2023.0,13.3,28.7,0.463,2.6,8.7,0.295,10.7,20.0,0.535,0.507,6.7,7.7,0.871,1.4,7.1,8.4,7.0,1.9,0.5,3.4,3.6,35.8,113.0,110.0,
grimequ01,90.0,Quentin Grimes,24.0,2TM,SG,75.0,37.0,2013.0,9.3,20.0,0.467,3.9,10.2,0.385,5.4,9.7,0.552,0.565,3.9,5.2,0.757,1.4,6.4,7.9,5.5,1.8,0.5,3.4,3.3,26.5,113.0,118.0,
grimequ01,90.0,Quentin Grimes,24.0,DAL,SG,47.0,12.0,1070.0,7.6,16.5,0.463,3.6,9.1,0.398,4.0,7.4,0.543,0.573,2.8,3.7,0.765,1.4,6.7,8.1,4.6,1.4,0.5,2.8,3.5,21.7,114.0,117.0,
grimequ01,90.0,Quentin Grimes,24.0,PHI,SG,28.0,25.0,943.0,11.2,23.9,0.469,4.3,11.5,0.373,7.0,12.4,0.559,0.559,5.2,7.0,0.752,1.5,6.1,7.6,6.6,2.2,0.6,4.2,3.1,32.0,112.0,118.0,
poolejo01,91.0,Jordan Poole,25.0,WAS,SG,68.0,68.0,2001.0,10.9,25.1,0.432,5.6,14.8,0.378,5.3,10.3,0.51,0.544,5.8,6.5,0.883,0.7,4.1,4.8,7.2,2.0,0.6,4.9,4.8,33.1,109.0,120.0,
greendr01,92.0,Draymond Green,34.0,GSW,PF,68.0,66.0,1983.0,5.3,12.5,0.424,2.0,6.0,0.325,3.3,6.5,0.517,0.503,2.5,3.6,0.687,1.8,8.3,10.2,9.4,2.4,1.7,4.3,5.4,15.0,107.0,109.0,"DPOY-3,DEF1"
vassede01,93.0,Devin Vassell,24.0,SAS,SG,64.0,53.0,1983.0,9.6,21.7,0.443,3.9,10.5,0.368,5.8,11.2,0.513,0.532,2.3,2.9,0.792,0.8,5.4,6.2,4.5,2.0,0.8,2.1,2.6,25.4,109.0,118.0,
thompkl01,94.0,Klay Thompson,34.0,DAL,SF,72.0,72.0,1965.0,8.9,21.6,0.412,5.3,13.6,0.391,3.6,8.0,0.448,0.535,1.6,1.8,0.905,1.1,5.0,6.1,3.6,1.2,0.7,2.2,2.0,24.7,108.0,119.0,
maxeyty01,95.0,Tyrese Maxey,24.0,PHI,PG,52.0,52.0,1960.0,12.0,27.4,0.437,4.0,12.0,0.337,7.9,15.4,0.515,0.511,6.4,7.3,0.879,0.4,4.0,4.4,8.0,2.3,0.5,3.1,2.9,34.4,114.0,119.0,CPOY-10
powelno01,96.0,Norman Powell,31.0,LAC,SG,60.0,60.0,1958.0,11.5,23.8,0.484,4.5,10.8,0.418,7.0,13.0,0.538,0.578,5.4,6.7,0.804,0.5,4.2,4.8,3.1,1.8,0.2,2.7,2.9,32.8,116.0,113.0,
missiyv01,97.0,Yves Missi,20.0,NOP,C,73.0,67.0,1956.0,6.7,12.2,0.547,0.0,0.0,0.0,6.7,12.2,0.548,0.547,3.1,5.1,0.623,6.3,8.6,14.9,2.5,0.9,2.4,2.0,3.6,16.5,120.0,119.0,
elliske01,98.0,Keon Ellis,25.0,SAC,SG,80.0,28.0,1948.0,5.7,11.6,0.489,3.5,8.1,0.433,2.2,3.6,0.615,0.639,1.8,2.2,0.849,1.5,3.8,5.3,3.0,3.0,1.6,1.8,4.4,16.7,125.0,114.0,
coulibi01,99.0,Bilal Coulibaly,20.0,WAS,SF,59.0,59.0,1948.0,6.4,15.2,0.421,1.5,5.5,0.281,4.9,9.8,0.5,0.472,3.4,4.5,0.746,2.2,5.0,7.2,4.9,1.9,1.0,3.1,3.4,17.8,103.0,120.0,
kuzmaky01,100.0,Kyle Kuzma,29.0,2TM,PF,65.0,62.0,1936.0,9.2,21.0,0.436,2.4,7.8,0.307,6.8,13.3,0.512,0.493,3.2,5.0,0.634,1.3,7.8,9.2,3.8,0.9,0.5,3.6,2.9,23.9,96.0,118.0,
kuzmaky01,100.0,Kyle Kuzma,29.0,WAS,PF,32.0,30.0,887.0,10.2,24.4,0.42,2.4,8.6,0.281,7.8,15.8,0.495,0.469,3.2,5.3,0.602,1.4,8.5,9.9,4.2,1.1,0.4,3.9,2.8,26.1,93.0,120.0,
kuzmaky01,100.0,Kyle Kuzma,29.0,MIL,PF,33.0,32.0,1049.0,8.3,18.1,0.455,2.4,7.1,0.333,5.9,11.1,0.533,0.52,3.2,4.8,0.663,1.2,7.3,8.5,3.4,0.7,0.6,3.4,3.1,22.0,100.0,116.0,
champju02,101.0,Julian Champagnie,23.0,SAS,SF,82.0,29.0,1932.0,6.9,16.6,0.415,4.5,12.0,0.371,2.5,4.6,0.53,0.549,2.1,2.4,0.904,1.7,6.3,8.0,2.8,1.5,0.9,1.9,2.9,20.4,113.0,118.0,
johnske07,102.0,Keon Johnson,22.0,BRK,SG,79.0,56.0,1925.0,7.8,20.1,0.389,3.3,10.4,0.314,4.6,9.8,0.468,0.47,2.8,3.6,0.77,1.6,6.1,7.7,4.5,2.1,0.8,3.0,5.4,21.7,100.0,115.0,
marshna01,103.0,Naji Marshall,27.0,DAL,SF,69.0,31.0,1919.0,9.1,17.9,0.508,1.5,5.5,0.275,7.6,12.5,0.611,0.551,3.3,4.0,0.813,1.9,6.4,8.3,5.2,1.8,0.3,2.8,2.7,23.0,115.0,117.0,
holidjr01,104.0,Jrue Holiday,34.0,BOS,PG,62.0,62.0,1896.0,6.7,15.2,0.443,2.9,8.1,0.353,3.9,7.1,0.547,0.538,1.9,2.0,0.909,2.0,5.0,7.0,6.3,1.7,0.7,2.0,2.7,18.1,121.0,113.0,
yabusgu01,105.0,Guerschon Yabusele,29.0,PHI,C,70.0,43.0,1895.0,7.3,14.6,0.501,2.7,7.1,0.38,4.6,7.5,0.616,0.593,2.6,3.6,0.725,3.5,6.8,10.3,3.9,1.5,0.6,2.3,4.3,20.0,122.0,119.0,
trentga02,106.0,Gary Trent Jr.,26.0,MIL,SG,74.0,9.0,1893.0,7.2,16.8,0.431,4.6,11.1,0.416,2.6,5.7,0.46,0.568,2.0,2.3,0.848,0.5,3.8,4.3,2.2,1.8,0.1,1.1,3.2,21.0,115.0,116.0,
blackan01,107.0,Anthony Black,21.0,ORL,PG,78.0,10.0,1887.0,6.9,16.4,0.423,1.6,5.2,0.318,5.3,11.2,0.471,0.473,4.0,5.2,0.761,1.4,4.7,6.1,6.4,2.3,1.3,3.7,4.4,19.5,103.0,110.0,
greenjo02,108.0,Josh Green,24.0,CHO,SG,68.0,67.0,1887.0,4.7,11.0,0.428,2.5,6.5,0.391,2.2,4.5,0.48,0.543,1.3,1.9,0.681,1.5,3.0,4.5,2.8,1.9,0.4,1.8,4.3,13.2,109.0,119.0,
claxtni01,109.0,Nic Claxton,25.0,BRK,C,70.0,62.0,1882.0,8.5,15.0,0.563,0.1,0.6,0.238,8.3,14.5,0.576,0.568,2.1,4.1,0.513,4.2,9.5,13.6,4.2,1.6,2.6,2.3,4.0,19.2,115.0,112.0,
nembhan01,110.0,Andrew Nembhard,25.0,IND,SG,65.0,65.0,1881.0,6.3,13.8,0.458,1.3,4.5,0.291,5.0,9.3,0.538,0.506,2.8,3.5,0.794,0.9,4.7,5.5,8.3,2.0,0.3,2.9,3.8,16.7,111.0,116.0,
wallaca01,111.0,Cason Wallace,21.0,OKC,SG,68.0,43.0,1876.0,5.9,12.5,0.474,1.9,5.3,0.356,4.0,7.2,0.562,0.55,0.8,0.9,0.811,1.8,4.0,5.9,4.4,3.1,0.9,1.5,3.7,14.5,118.0,108.0,
jonesde02,112.0,Derrick Jones Jr.,27.0,LAC,SF,77.0,55.0,1873.0,8.1,15.5,0.526,2.1,5.8,0.356,6.1,9.7,0.627,0.593,2.2,3.1,0.703,2.4,4.5,6.9,1.6,2.1,0.9,1.7,4.0,20.5,118.0,112.0,
hachiru01,113.0,Rui Hachimura,26.0,LAL,PF,59.0,57.0,1869.0,7.7,15.2,0.509,2.7,6.5,0.413,5.0,8.7,0.581,0.597,2.3,3.0,0.77,2.1,5.7,7.8,2.2,1.2,0.7,1.3,2.8,20.4,123.0,117.0,
barrerj01,114.0,RJ Barrett,24.0,TOR,SF,58.0,58.0,1869.0,11.8,25.3,0.468,2.8,7.9,0.35,9.1,17.4,0.522,0.523,5.0,8.0,0.63,1.6,7.9,9.4,8.1,1.2,0.4,4.2,3.5,31.5,108.0,116.0,
hieldbu01,115.0,Buddy Hield,32.0,GSW,SG,82.0,22.0,1863.0,8.6,20.5,0.417,5.3,14.3,0.37,3.3,6.2,0.527,0.546,1.4,1.7,0.828,1.3,5.6,6.9,3.5,1.8,0.6,2.4,3.4,23.8,108.0,113.0,
murphtr02,116.0,Trey Murphy III,24.0,NOP,SF,53.0,51.0,1854.0,10.0,21.9,0.454,4.1,11.4,0.361,5.8,10.5,0.556,0.548,5.3,6.0,0.887,1.2,5.8,7.0,4.9,1.5,1.0,2.7,2.9,29.4,118.0,121.0,
risacza01,117.0,Zaccharie Risacher,19.0,ATL,SF,75.0,73.0,1843.0,9.1,19.8,0.458,3.1,8.7,0.355,6.0,11.0,0.54,0.537,2.7,3.8,0.711,2.2,4.6,6.8,2.3,1.3,0.9,2.3,3.8,23.9,108.0,118.0,ROY-2
wiggian01,118.0,Andrew Wiggins,29.0,2TM,SF,60.0,60.0,1842.0,10.0,22.3,0.448,3.5,9.3,0.374,6.5,13.1,0.501,0.526,5.2,6.8,0.763,2.4,4.8,7.2,4.2,1.6,1.3,2.6,2.7,28.7,113.0,113.0,
wiggian01,118.0,Andrew Wiggins,29.0,GSW,SF,43.0,43.0,1296.0,9.8,22.1,0.444,3.5,9.3,0.379,6.3,12.8,0.491,0.524,5.2,6.7,0.777,2.5,4.9,7.4,3.8,1.5,1.2,2.1,2.6,28.3,116.0,114.0,
wiggian01,118.0,Andrew Wiggins,29.0,MIA,SF,17.0,17.0,546.0,10.5,22.9,0.458,3.3,9.1,0.36,7.2,13.8,0.523,0.53,5.2,7.1,0.731,2.1,4.5,6.6,5.1,1.8,1.6,3.9,2.8,29.5,107.0,113.0,
colliis01,119.0,Isaiah Collier,20.0,UTA,PG,71.0,46.0,1839.0,6.1,14.5,0.422,1.1,4.4,0.249,5.0,10.1,0.497,0.459,2.7,4.0,0.682,0.8,5.3,6.1,11.6,1.7,0.4,5.4,3.9,16.0,99.0,121.0,
johnske04,120.0,Keldon Johnson,25.0,SAS,SF,77.0,0.0,1838.0,9.8,20.2,0.482,2.3,7.2,0.318,7.5,13.0,0.573,0.538,3.9,5.1,0.773,2.9,6.8,9.8,3.3,1.3,0.6,2.0,3.0,25.7,115.0,119.0,
onealro01,121.0,Royce O'Neale,31.0,PHO,SF,75.0,22.0,1837.0,6.5,15.3,0.423,4.8,11.9,0.406,1.7,3.5,0.481,0.58,0.5,0.7,0.731,1.4,8.0,9.4,4.4,1.8,0.9,1.8,4.1,18.3,115.0,118.0,
washipj01,122.0,P.J. Washington,26.0,DAL,PF,57.0,56.0,1835.0,7.9,17.5,0.453,2.4,6.3,0.381,5.5,11.2,0.493,0.521,3.8,5.2,0.722,2.2,9.5,11.7,3.5,1.7,1.6,3.1,3.5,22.0,107.0,114.0,
mccolcj01,123.0,CJ McCollum,33.0,NOP,PG,56.0,56.0,1832.0,11.7,26.4,0.444,4.5,12.1,0.373,7.2,14.3,0.505,0.53,3.3,4.6,0.717,1.1,4.5,5.6,6.0,1.2,0.6,2.8,3.3,31.3,110.0,123.0,
highsha01,124.0,Haywood Highsmith,28.0,MIA,SF,74.0,42.0,1818.0,4.9,10.7,0.458,2.4,6.4,0.382,2.5,4.3,0.57,0.572,0.9,1.2,0.721,2.0,4.9,6.9,3.1,1.9,1.0,1.5,4.5,13.1,116.0,114.0,
finnedo01,125.0,Dorian Finney-Smith,31.0,2TM,PF,63.0,40.0,1818.0,5.3,11.8,0.448,3.5,8.5,0.411,1.8,3.3,0.545,0.597,0.8,1.2,0.667,2.2,4.5,6.7,2.4,1.6,0.6,1.5,3.7,14.9,118.0,117.0,
finnedo01,125.0,Dorian Finney-Smith,31.0,BRK,PF,20.0,20.0,579.0,6.3,13.7,0.459,4.0,9.3,0.435,2.2,4.4,0.51,0.607,1.3,2.1,0.625,2.7,5.2,7.8,2.7,1.5,1.0,1.5,4.6,17.9,120.0,117.0,
finnedo01,125.0,Dorian Finney-Smith,31.0,LAL,PF,43.0,20.0,1239.0,4.8,11.0,0.442,3.3,8.2,0.398,1.6,2.8,0.571,0.591,0.6,0.8,0.714,1.9,4.2,6.2,2.3,1.6,0.4,1.5,3.3,13.5,116.0,117.0,
sarral01,126.0,Alex Sarr,19.0,WAS,C,67.0,67.0,1814.0,8.5,21.7,0.394,2.8,8.9,0.308,5.8,12.8,0.454,0.457,2.9,4.3,0.679,3.3,8.2,11.4,4.2,1.2,2.6,3.0,3.8,22.8,99.0,117.0,ROY-4
irvinky01,127.0,Kyrie Irving,32.0,DAL,SG,50.0,50.0,1804.0,12.0,25.3,0.473,3.9,9.6,0.401,8.1,15.7,0.517,0.549,5.3,5.7,0.916,1.6,4.8,6.4,6.2,1.8,0.6,3.0,2.7,33.1,118.0,118.0,"CPOY-10,AS"
georgky01,128.0,Kyshawn George,21.0,WAS,SG,68.0,38.0,1802.0,5.4,14.4,0.372,3.0,9.3,0.322,2.3,5.1,0.464,0.476,1.8,2.5,0.753,1.3,6.2,7.5,4.5,1.8,1.3,2.6,5.3,15.6,100.0,118.0,
johnsca02,129.0,Cameron Johnson,28.0,BRK,PF,57.0,57.0,1800.0,9.8,20.7,0.475,4.4,11.3,0.39,5.4,9.4,0.578,0.582,5.6,6.2,0.893,1.5,5.3,6.8,5.4,1.5,0.7,2.7,2.9,29.6,122.0,117.0,
robindu01,130.0,Duncan Robinson,30.0,MIA,SF,74.0,37.0,1785.0,8.1,18.5,0.437,5.3,13.5,0.393,2.8,5.0,0.556,0.581,1.3,1.5,0.887,0.5,4.2,4.7,4.9,1.1,0.2,2.4,3.8,22.8,112.0,117.0,
dunnkr01,131.0,Kris Dunn,30.0,LAC,PG,74.0,58.0,1783.0,5.3,12.1,0.439,2.1,6.2,0.335,3.2,5.9,0.549,0.525,0.4,0.6,0.682,1.5,5.5,6.9,5.8,3.5,0.7,2.0,5.4,13.1,111.0,108.0,
doncilu01,132.0,Luka Dončić,25.0,2TM,PG,50.0,50.0,1769.0,12.7,28.3,0.45,4.9,13.3,0.368,7.8,15.0,0.522,0.536,8.5,10.9,0.782,1.1,10.2,11.3,10.6,2.5,0.6,4.9,3.5,38.9,116.0,112.0,
doncilu01,132.0,Luka Dončić,25.0,DAL,PG,22.0,22.0,785.0,13.3,28.7,0.464,4.6,13.1,0.354,8.7,15.7,0.555,0.544,6.9,9.0,0.767,1.0,10.3,11.3,10.6,2.7,0.6,4.6,3.6,38.1,115.0,112.0,
doncilu01,132.0,Luka Dončić,25.0,LAL,PG,28.0,28.0,984.0,12.2,27.9,0.438,5.1,13.4,0.379,7.1,14.5,0.493,0.53,9.8,12.4,0.791,1.2,10.1,11.3,10.5,2.2,0.6,5.2,3.4,39.4,116.0,112.0,
hendesc01,133.0,Scoot Henderson,20.0,POR,PG,66.0,10.0,1759.0,7.9,18.9,0.419,2.9,8.2,0.354,5.0,10.7,0.469,0.496,4.4,5.7,0.767,1.4,4.0,5.5,9.3,1.9,0.4,4.9,5.0,23.1,107.0,117.0,
cartewe01,134.0,Wendell Carter Jr.,25.0,ORL,C,68.0,51.0,1758.0,6.4,13.9,0.46,1.1,4.5,0.234,5.4,9.5,0.568,0.498,3.7,5.0,0.737,4.3,9.7,14.0,3.8,1.5,1.2,2.2,5.7,17.6,115.0,109.0,
sextoco01,135.0,Collin Sexton,26.0,UTA,SG,63.0,61.0,1758.0,11.4,23.7,0.48,3.0,7.4,0.406,8.4,16.3,0.513,0.543,5.9,6.9,0.865,1.6,3.0,4.7,7.2,1.3,0.2,4.4,3.9,31.6,115.0,124.0,
conlemi01,136.0,Mike Conley,37.0,MIN,PG,71.0,64.0,1756.0,5.3,13.1,0.4,3.6,8.7,0.41,1.7,4.4,0.38,0.535,2.3,2.5,0.9,0.9,4.2,5.1,9.0,2.2,0.4,2.1,3.1,16.4,125.0,113.0,
coffeam01,137.0,Amir Coffey,27.0,LAC,SG,72.0,13.0,1748.0,6.8,14.4,0.471,2.8,7.0,0.409,3.9,7.4,0.529,0.57,3.2,3.6,0.891,0.9,3.6,4.5,2.2,1.1,0.2,1.3,3.4,19.6,122.0,115.0,
butleji01,138.0,Jimmy Butler,35.0,2TM,SF,55.0,55.0,1746.0,8.5,16.8,0.504,0.9,2.9,0.308,7.6,13.9,0.546,0.531,9.3,11.0,0.842,3.5,4.8,8.3,8.4,2.2,0.5,2.1,1.5,27.2,136.0,113.0,
butleji01,138.0,Jimmy Butler,35.0,MIA,PF,25.0,25.0,766.0,9.2,17.1,0.54,0.8,2.3,0.361,8.4,14.8,0.568,0.565,8.4,10.5,0.801,3.6,4.9,8.5,7.8,1.8,0.7,2.0,1.5,27.7,136.0,114.0,
butleji01,138.0,Jimmy Butler,35.0,GSW,SF,30.0,30.0,980.0,7.9,16.6,0.476,0.9,3.4,0.279,6.9,13.2,0.526,0.504,10.0,11.5,0.87,3.5,4.7,8.2,8.8,2.5,0.4,2.2,1.4,26.7,136.0,113.0,
wiggiaa01,139.0,Aaron Wiggins,26.0,OKC,SG,76.0,26.0,1744.0,9.8,20.0,0.488,3.6,9.3,0.383,6.2,10.7,0.578,0.577,2.0,2.4,0.831,2.2,5.9,8.1,3.7,1.7,0.5,1.9,2.8,25.2,119.0,110.0,
kesslwa01,140.0,Walker Kessler,23.0,UTA,C,58.0,58.0,1740.0,7.7,11.6,0.663,0.2,0.9,0.176,7.5,10.6,0.706,0.671,2.2,4.2,0.52,7.3,12.2,19.5,2.7,1.0,3.8,2.4,3.6,17.7,130.0,115.0,
huntede01,141.0,De'Andre Hunter,27.0,2TM,SF,64.0,9.0,1740.0,9.7,20.7,0.47,4.3,10.5,0.405,5.5,10.2,0.537,0.573,5.8,6.9,0.846,1.2,5.8,7.0,2.5,1.4,0.4,2.2,4.2,29.6,120.0,117.0,6MOY-4
huntede01,141.0,De'Andre Hunter,27.0,ATL,SF,37.0,4.0,1064.0,10.0,21.6,0.461,4.3,10.9,0.393,5.7,10.8,0.531,0.56,6.6,7.7,0.858,1.2,5.2,6.4,2.5,1.4,0.2,2.6,3.9,30.9,118.0,119.0,
huntede01,141.0,De'Andre Hunter,27.0,CLE,SF,27.0,5.0,676.0,9.3,19.2,0.485,4.3,10.0,0.426,5.1,9.2,0.55,0.596,4.6,5.5,0.821,1.2,6.8,8.0,2.5,1.4,0.6,1.6,4.8,27.5,125.0,113.0,
agbajoc01,142.0,Ochai Agbaji,24.0,TOR,SG,64.0,45.0,1739.0,7.4,14.8,0.498,2.8,7.0,0.399,4.6,7.8,0.587,0.593,0.9,1.3,0.708,1.7,5.0,6.7,2.7,1.6,0.8,1.5,3.5,18.5,117.0,116.0,
podzibr01,143.0,Brandin Podziemski,21.0,GSW,SG,64.0,33.0,1716.0,7.9,17.8,0.445,3.3,8.8,0.372,4.7,9.1,0.516,0.537,2.0,2.7,0.758,1.8,7.4,9.2,6.2,2.0,0.4,2.1,2.7,21.2,116.0,112.0,
smithja05,144.0,Jabari Smith Jr.,21.0,HOU,PF,57.0,39.0,1716.0,7.0,16.1,0.438,2.8,7.9,0.354,4.3,8.2,0.519,0.525,3.0,3.6,0.825,3.0,8.3,11.3,1.7,0.7,1.2,1.7,3.5,19.8,118.0,112.0,
davisan02,145.0,Anthony Davis,31.0,2TM,C,51.0,51.0,1706.0,13.5,26.2,0.516,1.0,3.6,0.282,12.5,22.6,0.553,0.536,8.2,10.6,0.775,3.9,13.1,17.0,5.2,1.7,3.2,3.2,2.8,36.3,118.0,108.0,AS
davisan02,145.0,Anthony Davis,31.0,LAL,C,42.0,42.0,1440.0,13.7,25.9,0.528,1.0,3.2,0.298,12.7,22.7,0.56,0.546,8.6,11.0,0.788,4.1,13.0,17.0,4.8,1.8,3.1,3.2,2.8,36.9,120.0,108.0,
davisan02,145.0,Anthony Davis,31.0,DAL,PF,9.0,9.0,266.0,12.7,27.6,0.461,1.3,5.5,0.233,11.5,22.2,0.516,0.484,6.0,8.7,0.688,2.7,13.8,16.5,7.3,0.9,3.6,3.6,2.9,32.7,107.0,110.0,
bealbr01,146.0,Bradley Beal,31.0,PHO,SG,53.0,38.0,1702.0,10.0,20.2,0.497,3.0,7.7,0.386,7.1,12.5,0.565,0.571,3.2,4.0,0.803,1.0,4.2,5.1,5.7,1.7,0.8,2.9,4.0,26.2,114.0,121.0,
niangge01,147.0,Georges Niang,31.0,2TM,PF,79.0,3.0,1697.0,8.0,17.4,0.461,4.7,11.5,0.406,3.4,5.9,0.569,0.595,1.3,1.6,0.793,1.3,6.3,7.6,3.1,0.8,0.4,2.3,5.6,22.0,115.0,117.0,
niangge01,147.0,Georges Niang,31.0,CLE,PF,51.0,1.0,1053.0,7.6,15.9,0.477,4.1,10.3,0.4,3.5,5.6,0.618,0.606,1.1,1.3,0.793,1.6,7.1,8.6,3.1,0.8,0.3,2.2,5.9,20.3,117.0,115.0,
niangge01,147.0,Georges Niang,31.0,ATL,PF,28.0,2.0,644.0,8.7,19.8,0.441,5.5,13.4,0.413,3.2,6.4,0.5,0.581,1.7,2.1,0.793,0.9,5.1,6.0,3.2,0.8,0.5,2.5,5.2,24.6,111.0,120.0,
poeltja01,148.0,Jakob Poeltl,29.0,TOR,C,57.0,56.0,1686.0,10.4,16.5,0.627,0.0,0.1,0.333,10.3,16.4,0.628,0.628,2.8,4.1,0.674,5.4,10.2,15.6,4.5,1.9,2.0,3.2,5.0,23.5,122.0,110.0,
pippesc02,149.0,Scotty Pippen Jr.,24.0,MEM,PG,79.0,21.0,1683.0,7.9,16.4,0.48,2.4,6.0,0.397,5.5,10.4,0.528,0.553,3.4,4.7,0.713,1.8,5.4,7.2,9.6,2.8,0.8,3.8,5.6,21.5,118.0,112.0,
huertke01,150.0,Kevin Huerter,26.0,2TM,SG,69.0,31.0,1679.0,7.3,17.2,0.425,3.8,11.1,0.338,3.6,6.1,0.587,0.535,1.0,1.4,0.714,0.9,5.0,5.8,4.4,1.9,0.7,1.9,3.4,19.4,109.0,117.0,
huertke01,150.0,Kevin Huerter,26.0,SAC,SG,43.0,15.0,899.0,7.0,16.9,0.413,3.4,11.2,0.302,3.6,5.7,0.629,0.513,1.1,1.5,0.714,1.0,5.5,6.5,4.0,2.0,0.9,2.0,3.8,18.4,106.0,116.0,
huertke01,150.0,Kevin Huerter,26.0,CHI,SG,26.0,16.0,780.0,7.7,17.6,0.439,4.2,11.1,0.376,3.5,6.5,0.546,0.558,0.9,1.3,0.714,0.7,4.4,5.1,4.9,1.8,0.4,1.8,3.1,20.5,112.0,117.0,
aldamsa01,151.0,Santi Aldama,24.0,MEM,PF,65.0,16.0,1660.0,8.8,18.1,0.483,3.4,9.1,0.368,5.4,9.0,0.599,0.576,1.8,2.6,0.691,2.6,9.0,11.6,5.3,1.5,0.8,2.0,2.1,22.7,123.0,113.0,
greenaj01,152.0,A.J. Green,25.0,MIL,SG,73.0,7.0,1659.0,5.3,12.4,0.429,4.5,10.6,0.427,0.8,1.8,0.443,0.612,0.6,0.8,0.815,0.5,4.5,5.1,3.1,1.1,0.2,1.2,4.6,15.8,119.0,117.0,
horfoal01,153.0,Al Horford,38.0,BOS,C,60.0,42.0,1659.0,5.9,13.9,0.423,3.4,9.5,0.363,2.4,4.4,0.551,0.547,1.0,1.1,0.895,2.4,8.8,11.2,3.9,1.1,1.5,1.4,2.4,16.3,121.0,111.0,
roziete01,154.0,Terry Rozier,30.0,MIA,PG,64.0,23.0,1658.0,7.5,19.1,0.391,2.7,9.3,0.295,4.7,9.8,0.48,0.462,2.8,3.2,0.852,1.3,5.8,7.2,5.0,1.1,0.4,2.3,2.2,20.4,103.0,116.0,
watsope01,155.0,Peyton Watson,22.0,DEN,SF,68.0,18.0,1656.0,5.9,12.4,0.477,1.4,3.9,0.353,4.5,8.5,0.534,0.533,2.8,4.0,0.693,1.4,5.4,6.8,2.7,1.4,2.7,1.6,3.6,16.0,113.0,116.0,
moodymo01,156.0,Moses Moody,22.0,GSW,SG,74.0,34.0,1649.0,7.3,16.8,0.433,3.7,9.9,0.374,3.5,6.8,0.519,0.544,3.1,3.9,0.797,1.5,4.0,5.6,2.8,1.7,0.9,1.6,3.4,21.4,116.0,114.0,
dasiltr01,157.0,Tristan Da Silva,23.0,ORL,SF,74.0,38.0,1629.0,6.1,14.8,0.412,2.5,7.3,0.335,3.6,7.5,0.488,0.495,1.7,1.9,0.873,2.2,5.3,7.5,3.5,1.0,0.6,1.7,2.9,16.3,109.0,113.0,
divindo01,158.0,Donte DiVincenzo,28.0,MIN,SG,62.0,10.0,1606.0,7.7,18.2,0.422,5.3,13.5,0.397,2.3,4.8,0.49,0.568,1.5,1.9,0.778,1.0,6.0,7.0,6.9,2.2,0.5,3.0,3.5,22.2,115.0,111.0,
joeis01,159.0,Isaiah Joe,25.0,OKC,SG,74.0,16.0,1604.0,7.8,17.6,0.44,5.7,13.9,0.412,2.0,3.7,0.549,0.604,1.4,1.7,0.821,1.2,4.6,5.9,3.6,1.4,0.3,1.1,3.4,22.6,125.0,112.0,
kispeco01,160.0,Corey Kispert,25.0,WAS,SF,61.0,0.0,1602.0,7.6,16.8,0.451,3.6,9.8,0.364,4.0,7.0,0.574,0.558,2.2,2.6,0.852,1.1,4.3,5.4,3.1,0.8,0.4,1.9,2.9,20.9,112.0,123.0,
leverca01,161.0,Caris LeVert,30.0,2TM,SG,64.0,3.0,1596.0,8.3,17.8,0.467,3.2,8.5,0.373,5.2,9.4,0.552,0.556,3.3,4.6,0.71,1.2,4.8,6.0,6.4,1.7,1.0,2.3,2.9,23.1,119.0,115.0,
leverca01,161.0,Caris LeVert,30.0,CLE,SF,38.0,3.0,904.0,7.2,15.9,0.453,3.2,7.9,0.405,4.0,8.0,0.5,0.554,3.1,4.4,0.699,1.2,4.5,5.7,7.4,1.8,1.0,2.7,2.6,20.6,119.0,114.0,
leverca01,161.0,Caris LeVert,30.0,ATL,SG,26.0,0.0,692.0,9.8,20.3,0.482,3.1,9.2,0.338,6.7,11.2,0.6,0.558,3.5,4.9,0.722,1.3,5.2,6.5,5.1,1.6,0.9,1.7,3.4,26.2,119.0,117.0,
