player_id,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P (% of FGA),0-3 (% of FGA),3-10 (% of FGA),10-16 (% of FGA),16-3P (% of FGA),3P (% of FGA),2P (FG%),0-3 (FG%),3-10 (FG%),10-16 (FG%),16-3P (FG%),3P (FG%),2P (% AST'd),3P (% AST'd),Dunks %FGA,Dunks #,%3PA (Corner 3s),3P% (Corner 3s),Half Court Att.,Half Court Md.,Awards,Column_31
jonestr01,288.0,Tre Jones,25.0,CHI,PG,18.0,9.0,455.0,0.572,8.1,0.848,0.317,0.407,0.097,0.028,0.152,0.585,0.674,0.593,0.286,0.5,0.5,0.528,1.0,0.0,0.0,0.545,0.583,0.0,0.0,
jonestr01,289.0,Jaden Ivey,22.0,DET,SG,30.0,30.0,898.0,0.46,13.7,0.627,0.245,0.245,0.094,0.044,0.373,0.49,0.644,0.426,0.333,0.333,0.409,0.425,0.746,0.024,9.0,0.208,0.344,3.0,0.0,
jonestr01,290.0,Kelly Olynyk,33.0,2TM,C,44.0,22.0,891.0,0.5,11.6,0.705,0.336,0.231,0.078,0.06,0.295,0.534,0.667,0.435,0.381,0.375,0.418,0.564,0.818,0.015,4.0,0.127,0.6,0.0,0.0,
iveyja01,290.0,Kelly Olynyk,33.0,TOR,C,24.0,2.0,383.0,0.5,12.8,0.636,0.347,0.161,0.068,0.059,0.364,0.533,0.683,0.211,0.75,0.286,0.442,0.625,0.842,0.025,3.0,0.07,0.667,0.0,0.0,
olynyke01,290.0,Kelly Olynyk,33.0,NOP,C,20.0,20.0,508.0,0.5,10.4,0.76,0.327,0.287,0.087,0.06,0.24,0.535,0.653,0.535,0.154,0.444,0.389,0.525,0.786,0.007,1.0,0.194,0.571,0.0,0.0,
olynyke01,291.0,Chet Holmgren,22.0,OKC,C,32.0,32.0,877.0,0.49,12.4,0.66,0.29,0.226,0.117,0.026,0.34,0.547,0.747,0.442,0.25,0.556,0.379,0.642,1.0,0.117,39.0,0.164,0.421,1.0,0.0,
olynyke01,292.0,Neemias Queta,25.0,BOS,C,62.0,6.0,863.0,0.65,3.6,0.985,0.591,0.355,0.039,0.0,0.015,0.66,0.708,0.583,0.625,,0.0,0.795,,0.315,59.0,0.333,0.0,1.0,0.0,
holmgch01,293.0,Alec Burks,33.0,MIA,SG,49.0,14.0,863.0,0.424,20.8,0.236,0.059,0.1,0.041,0.037,0.764,0.422,0.5,0.296,0.545,0.5,0.425,0.556,0.955,0.0,0.0,0.488,0.406,1.0,0.0,
quetane01,294.0,Chris Boucher,32.0,TOR,PF,50.0,0.0,862.0,0.492,14.9,0.478,0.292,0.114,0.054,0.019,0.522,0.633,0.75,0.429,0.5,0.429,0.363,0.643,0.986,0.111,32.0,0.42,0.395,0.0,0.0,
burksal01,295.0,Zion Williamson,24.0,NOP,PF,30.0,30.0,857.0,0.567,4.8,0.974,0.429,0.494,0.047,0.004,0.026,0.576,0.679,0.51,0.375,0.0,0.231,0.46,0.667,0.085,39.0,0.077,0.0,1.0,0.0,
bouchch01,296.0,Khris Middleton,33.0,2TM,SF,37.0,21.0,843.0,0.475,17.1,0.605,0.074,0.193,0.196,0.142,0.395,0.549,0.6,0.6,0.47,0.563,0.361,0.402,0.75,0.003,1.0,0.165,0.318,1.0,0.0,
willizi01,296.0,Khris Middleton,33.0,MIL,SF,23.0,7.0,534.0,0.512,17.3,0.592,0.09,0.166,0.185,0.152,0.408,0.584,0.579,0.629,0.538,0.594,0.407,0.384,0.657,0.005,1.0,0.163,0.357,0.0,0.0,
middlkh01,296.0,Khris Middleton,33.0,WAS,SF,14.0,14.0,309.0,0.413,16.9,0.627,0.048,0.238,0.214,0.127,0.373,0.494,0.667,0.567,0.37,0.5,0.277,0.436,1.0,0.0,0.0,0.17,0.25,1.0,0.0,
middlkh01,297.0,KJ Simpson,22.0,CHO,PG,36.0,15.0,842.0,0.346,15.0,0.568,0.179,0.246,0.103,0.04,0.432,0.415,0.648,0.365,0.226,0.167,0.254,0.324,0.667,0.01,3.0,0.146,0.263,0.0,0.0,
middlkh01,298.0,Shake Milton,28.0,2TM,SG,57.0,2.0,837.0,0.453,14.3,0.583,0.181,0.24,0.146,0.016,0.417,0.52,0.63,0.492,0.432,0.5,0.358,0.364,1.0,0.0,0.0,0.321,0.294,1.0,0.0,
simpskj01,298.0,Shake Milton,28.0,BRK,SG,27.0,1.0,492.0,0.465,15.3,0.541,0.159,0.236,0.134,0.013,0.459,0.529,0.56,0.514,0.476,1.0,0.389,0.333,1.0,0.0,0.0,0.264,0.211,1.0,0.0,
miltosh01,298.0,Shake Milton,28.0,LAL,SG,30.0,1.0,345.0,0.433,13.3,0.649,0.216,0.247,0.165,0.021,0.351,0.508,0.714,0.458,0.375,0.0,0.294,0.406,1.0,0.0,0.0,0.441,0.4,0.0,0.0,
miltosh01,299.0,Dereck Lively II,20.0,DAL,C,36.0,29.0,833.0,0.702,3.1,1.0,0.571,0.403,0.026,0.0,0.0,0.702,0.798,0.597,0.2,,,0.791,,0.393,66.0,,,0.0,0.0,
miltosh01,300.0,Garrison Mathews,28.0,ATL,SG,47.0,2.0,830.0,0.397,22.4,0.152,0.047,0.058,0.031,0.016,0.848,0.436,0.5,0.4,0.5,0.25,0.39,0.824,0.976,0.004,1.0,0.317,0.58,0.0,0.0,
livelde01,301.0,Cam Whitmore,20.0,HOU,SF,51.0,3.0,827.0,0.444,14.9,0.546,0.253,0.203,0.037,0.052,0.454,0.518,0.686,0.341,0.467,0.429,0.355,0.482,0.785,0.112,35.0,0.213,0.436,1.0,0.0,
mathega01,302.0,Ryan Rollins,22.0,MIL,PG,56.0,19.0,820.0,0.487,14.6,0.557,0.225,0.185,0.111,0.037,0.443,0.55,0.754,0.42,0.4,0.4,0.408,0.349,0.918,0.022,5.0,0.417,0.48,0.0,0.0,
whitmca01,303.0,Marcus Sasser,24.0,DET,PG,57.0,1.0,811.0,0.463,17.5,0.486,0.128,0.155,0.118,0.084,0.514,0.549,0.789,0.435,0.514,0.44,0.382,0.418,0.586,0.0,0.0,0.151,0.391,0.0,0.0,
rolliry01,304.0,Steven Adams,31.0,HOU,C,58.0,3.0,794.0,0.545,4.1,0.988,0.611,0.311,0.066,0.0,0.012,0.552,0.608,0.5,0.273,,0.0,0.451,,0.138,21.0,0.0,,2.0,0.0,
sassema01,305.0,Aaron Holiday,28.0,HOU,PG,62.0,3.0,792.0,0.437,20.8,0.325,0.06,0.131,0.075,0.06,0.675,0.517,0.75,0.486,0.4,0.5,0.398,0.378,0.819,0.0,0.0,0.177,0.469,1.0,0.0,
adamsst01,306.0,Karlo Matković,23.0,NOP,PF,42.0,7.0,791.0,0.574,9.5,0.719,0.396,0.272,0.047,0.004,0.281,0.675,0.785,0.563,0.455,0.0,0.318,0.728,1.0,0.204,40.0,0.515,0.382,0.0,0.0,
holidaa01,307.0,Caleb Houstan,22.0,ORL,SF,58.0,6.0,788.0,0.421,22.4,0.158,0.042,0.063,0.032,0.021,0.842,0.533,0.625,0.5,0.5,0.5,0.4,0.938,0.984,0.005,0.0,0.331,0.302,0.0,0.0,
matkoka01,308.0,Vasilije Micić,31.0,2TM,PG,41.0,16.0,785.0,0.348,17.0,0.542,0.154,0.161,0.095,0.132,0.458,0.338,0.571,0.205,0.192,0.333,0.36,0.34,0.533,0.0,0.0,0.032,0.25,0.0,0.0,
houstca01,308.0,Vasilije Micić,31.0,CHO,PG,36.0,16.0,764.0,0.348,17.0,0.542,0.154,0.161,0.095,0.132,0.458,0.338,0.571,0.205,0.192,0.333,0.36,0.34,0.533,0.0,0.0,0.032,0.25,0.0,0.0,
micicva01,308.0,Vasilije Micić,31.0,PHO,PG,5.0,0.0,21.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,
micicva01,309.0,Jaylin Williams,22.0,OKC,PF,47.0,9.0,784.0,0.439,19.7,0.308,0.149,0.086,0.059,0.014,0.692,0.529,0.606,0.526,0.385,0.333,0.399,0.639,0.967,0.059,9.0,0.144,0.636,1.0,0.0,
micicva01,310.0,Pelle Larsson,23.0,MIA,SG,55.0,8.0,782.0,0.438,13.3,0.532,0.345,0.158,0.03,0.0,0.468,0.528,0.614,0.438,0.0,,0.337,0.789,0.969,0.034,7.0,0.337,0.406,0.0,0.0,
willija07,311.0,Cam Thomas,23.0,BRK,SG,25.0,23.0,781.0,0.438,16.3,0.57,0.141,0.183,0.154,0.093,0.43,0.506,0.625,0.434,0.471,0.524,0.349,0.473,0.544,0.0,0.0,0.123,0.25,1.0,0.0,
larsspe01,312.0,Lindy Waters III,27.0,2TM,SG,52.0,9.0,778.0,0.369,22.0,0.253,0.064,0.092,0.052,0.044,0.747,0.444,0.438,0.565,0.231,0.455,0.344,0.714,0.938,0.02,4.0,0.312,0.328,0.0,0.0,
thomaca02,312.0,Lindy Waters III,27.0,GSW,SG,38.0,9.0,655.0,0.371,20.7,0.278,0.063,0.112,0.059,0.044,0.722,0.474,0.538,0.565,0.167,0.556,0.331,0.704,0.939,0.02,4.0,0.318,0.277,0.0,0.0,
waterli01,312.0,Lindy Waters III,27.0,DET,SG,14.0,0.0,123.0,0.364,23.2,0.136,0.068,0.0,0.023,0.045,0.864,0.167,0.0,,1.0,0.0,0.395,1.0,0.933,0.023,0.0,0.289,0.545,0.0,0.0,
waterli01,313.0,Lonzo Ball,27.0,CHI,PG,35.0,14.0,777.0,0.366,23.0,0.198,0.07,0.058,0.037,0.033,0.802,0.458,0.529,0.5,0.333,0.375,0.344,0.545,0.881,0.021,4.0,0.221,0.372,4.0,0.0,
waterli01,314.0,Orlando Robinson,24.0,2TM,C,44.0,8.0,770.0,0.444,10.0,0.801,0.345,0.333,0.111,0.011,0.199,0.474,0.622,0.345,0.379,0.667,0.327,0.657,1.0,0.077,14.0,0.135,0.286,0.0,0.0,
balllo01,314.0,Orlando Robinson,24.0,SAC,C,9.0,0.0,57.0,0.412,11.0,0.706,0.353,0.294,0.059,0.0,0.294,0.5,0.667,0.4,0.0,,0.2,0.833,1.0,0.059,0.0,0.2,0.0,0.0,0.0,
robinor01,314.0,Orlando Robinson,24.0,TOR,C,35.0,8.0,713.0,0.447,9.0,0.807,0.344,0.336,0.115,0.012,0.193,0.472,0.619,0.341,0.393,0.667,0.34,0.645,1.0,0.078,14.0,0.128,0.333,0.0,0.0,
robinor01,315.0,Eric Gordon,36.0,PHI,SG,39.0,13.0,768.0,0.426,19.9,0.328,0.152,0.142,0.025,0.01,0.672,0.463,0.613,0.276,0.8,0.0,0.409,0.71,0.946,0.005,0.0,0.124,0.529,2.0,0.0,
robinor01,316.0,Gui Santos,22.0,GSW,PF,56.0,2.0,762.0,0.458,16.3,0.425,0.19,0.218,0.011,0.006,0.575,0.632,0.794,0.487,0.5,1.0,0.33,0.792,0.971,0.039,6.0,0.34,0.371,1.0,0.0,
gordoer01,317.0,Landry Shamet,27.0,NYK,SG,50.0,0.0,762.0,0.461,19.3,0.322,0.135,0.07,0.087,0.03,0.678,0.595,0.71,0.438,0.65,0.286,0.397,0.818,0.919,0.013,3.0,0.397,0.468,1.0,0.0,
santogu01,318.0,Svi Mykhailiuk,27.0,UTA,SF,38.0,13.0,760.0,0.391,19.7,0.328,0.089,0.156,0.066,0.017,0.672,0.485,0.63,0.404,0.5,0.4,0.345,0.375,0.786,0.013,4.0,0.236,0.375,2.0,0.0,
shamela01,319.0,Andre Drummond,31.0,PHI,C,40.0,23.0,751.0,0.5,5.4,0.915,0.573,0.299,0.038,0.004,0.085,0.533,0.582,0.471,0.333,0.0,0.15,0.64,0.667,0.171,36.0,0.4,0.25,2.0,0.0,
mykhasv01,320.0,Jabari Walker,22.0,POR,PF,60.0,1.0,749.0,0.515,10.1,0.686,0.415,0.236,0.022,0.013,0.314,0.573,0.684,0.407,0.4,0.333,0.389,0.622,1.0,0.07,16.0,0.458,0.455,1.0,0.0,
drumman01,321.0,Jay Huff,26.0,MEM,C,64.0,2.0,748.0,0.515,17.9,0.344,0.223,0.089,0.013,0.02,0.656,0.724,0.838,0.667,0.25,0.0,0.405,0.842,0.988,0.177,47.0,0.25,0.36,0.0,0.0,
walkeja01,322.0,Drew Eubanks,27.0,2TM,C,61.0,4.0,746.0,0.593,4.7,0.969,0.361,0.546,0.062,0.0,0.031,0.596,0.743,0.509,0.5,,0.5,0.786,0.667,0.289,47.0,0.833,0.6,0.0,0.0,
huffja01,322.0,Drew Eubanks,27.0,UTA,C,37.0,4.0,568.0,0.607,5.5,0.966,0.331,0.552,0.083,0.0,0.034,0.607,0.75,0.538,0.5,,0.6,0.824,0.667,0.303,36.0,0.8,0.75,0.0,0.0,
eubandr01,322.0,Drew Eubanks,27.0,LAC,C,24.0,0.0,178.0,0.551,4.0,0.98,0.449,0.531,0.0,0.0,0.02,0.563,0.727,0.423,,,0.0,0.667,,0.245,11.0,1.0,0.0,0.0,0.0,
eubandr01,323.0,Talen Horton-Tucker,24.0,CHI,SG,58.0,0.0,724.0,0.457,12.6,0.581,0.385,0.168,0.021,0.007,0.419,0.544,0.607,0.429,0.5,0.0,0.336,0.348,0.878,0.045,12.0,0.213,0.423,0.0,0.0,
eubandr01,324.0,Gary Harris,30.0,ORL,SG,48.0,3.0,711.0,0.383,20.7,0.241,0.06,0.128,0.023,0.03,0.759,0.469,0.625,0.412,0.333,0.5,0.356,0.6,0.972,0.008,1.0,0.426,0.372,0.0,0.0,
hortota01,325.0,Micah Potter,26.0,UTA,C,38.0,10.0,705.0,0.422,18.8,0.274,0.156,0.096,0.015,0.007,0.726,0.703,0.81,0.538,0.5,1.0,0.316,0.654,1.0,0.111,13.0,0.571,0.321,0.0,0.0,
harriga01,326.0,Jett Howard,21.0,ORL,SF,60.0,0.0,701.0,0.374,20.8,0.29,0.103,0.092,0.027,0.069,0.71,0.566,0.741,0.458,0.714,0.389,0.296,0.488,0.909,0.027,3.0,0.247,0.37,2.0,0.0,
pottemi01,327.0,DeAndre Jordan,36.0,DEN,C,56.0,5.0,691.0,0.65,2.3,1.0,0.686,0.314,0.0,0.0,0.0,0.65,0.76,0.409,,,,0.714,,0.514,58.0,,,0.0,0.0,
howarje01,328.0,Quinten Post,24.0,GSW,PF,42.0,14.0,686.0,0.449,18.5,0.347,0.128,0.182,0.015,0.022,0.653,0.526,0.543,0.5,0.75,0.5,0.408,0.82,1.0,0.033,7.0,0.268,0.417,1.0,0.0,
jordade01,329.0,Blake Wesley,21.0,SAS,SG,58.0,0.0,683.0,0.435,10.8,0.688,0.446,0.134,0.065,0.043,0.312,0.5,0.602,0.4,0.333,0.0,0.293,0.656,0.941,0.081,14.0,0.362,0.333,0.0,0.0,
postqu01,330.0,Sandro Mamukelashvili,25.0,SAS,PF,61.0,0.0,681.0,0.502,16.1,0.427,0.256,0.146,0.025,0.0,0.573,0.675,0.792,0.488,0.571,,0.373,0.667,1.0,0.103,25.0,0.211,0.265,1.0,0.0,
weslebl01,331.0,Marcus Smart,30.0,2TM,PG,34.0,7.0,680.0,0.393,17.4,0.451,0.074,0.28,0.066,0.031,0.549,0.448,0.579,0.403,0.412,0.625,0.348,0.385,0.837,0.004,0.0,0.27,0.342,3.0,0.0,
mamuksa01,331.0,Marcus Smart,30.0,MEM,PG,19.0,6.0,400.0,0.358,18.3,0.392,0.061,0.264,0.047,0.02,0.608,0.414,0.556,0.385,0.286,0.667,0.322,0.417,0.828,0.0,0.0,0.267,0.208,2.0,0.0,
smartma01,331.0,Marcus Smart,30.0,WAS,PG,15.0,1.0,280.0,0.44,16.5,0.532,0.092,0.303,0.092,0.046,0.468,0.483,0.6,0.424,0.5,0.6,0.392,0.357,0.85,0.009,0.0,0.275,0.571,1.0,0.0,
smartma01,332.0,Jalen Pickett,25.0,DEN,SG,49.0,4.0,666.0,0.428,18.8,0.439,0.072,0.133,0.133,0.1,0.561,0.468,0.692,0.625,0.292,0.333,0.396,0.432,0.725,0.0,0.0,0.356,0.472,1.0,0.0,
smartma01,333.0,Tosan Evbuomwan,23.0,BRK,SF,28.0,0.0,665.0,0.427,12.4,0.65,0.186,0.345,0.095,0.023,0.35,0.49,0.732,0.382,0.476,0.2,0.312,0.557,1.0,0.023,4.0,0.416,0.281,0.0,0.0,
pickeja02,334.0,Antonio Reeves,24.0,NOP,SG,44.0,6.0,660.0,0.456,16.4,0.48,0.19,0.157,0.101,0.032,0.52,0.521,0.617,0.513,0.44,0.25,0.395,0.726,0.863,0.02,4.0,0.349,0.311,1.0,0.0,
evbuoto01,335.0,Kyle Lowry,38.0,PHI,PG,35.0,12.0,659.0,0.35,22.5,0.248,0.051,0.111,0.034,0.051,0.752,0.414,0.667,0.308,0.75,0.167,0.33,0.667,0.931,0.0,0.0,0.182,0.375,2.0,0.0,
reevean01,336.0,Reed Sheppard,20.0,HOU,PG,52.0,3.0,654.0,0.351,19.5,0.406,0.088,0.109,0.151,0.059,0.594,0.371,0.667,0.269,0.278,0.357,0.338,0.333,0.833,0.008,1.0,0.169,0.25,0.0,0.0,
lowryky01,337.0,Herbert Jones,26.0,NOP,SF,20.0,20.0,648.0,0.436,13.5,0.581,0.273,0.221,0.035,0.052,0.419,0.53,0.681,0.263,0.667,0.778,0.306,0.698,1.0,0.029,5.0,0.486,0.371,1.0,0.0,
sheppre01,338.0,AJ Johnson,20.0,2TM,SG,29.0,11.0,639.0,0.385,12.0,0.577,0.291,0.258,0.028,0.0,0.423,0.472,0.565,0.418,0.0,,0.267,0.534,0.667,0.099,15.0,0.122,0.364,2.0,0.0,
joneshe01,338.0,AJ Johnson,20.0,MIL,SG,7.0,0.0,44.0,0.421,9.7,0.737,0.421,0.316,0.0,0.0,0.263,0.357,0.5,0.167,,,0.6,0.6,0.667,0.053,0.0,0.2,1.0,0.0,0.0,
johnsaj01,338.0,AJ Johnson,20.0,WAS,SG,22.0,11.0,595.0,0.381,14.3,0.562,0.278,0.253,0.031,0.0,0.438,0.486,0.574,0.449,0.0,,0.247,0.528,0.667,0.103,15.0,0.118,0.3,2.0,0.0,
johnsaj01,339.0,Maxi Kleber,33.0,DAL,PF,34.0,4.0,637.0,0.385,15.9,0.49,0.177,0.208,0.021,0.083,0.51,0.511,0.706,0.3,0.5,0.625,0.265,0.833,0.923,0.073,6.0,0.347,0.235,0.0,0.0,
johnsaj01,340.0,Delon Wright,32.0,2TM,PG,40.0,7.0,635.0,0.344,15.6,0.443,0.244,0.153,0.038,0.008,0.557,0.431,0.563,0.25,0.2,1.0,0.274,0.44,1.0,0.0,0.0,0.26,0.421,0.0,0.0,
klebima01,340.0,Delon Wright,32.0,MIL,PG,26.0,2.0,405.0,0.268,17.3,0.402,0.183,0.171,0.049,0.0,0.598,0.303,0.467,0.143,0.25,,0.245,0.3,1.0,0.0,0.0,0.245,0.5,0.0,0.0,
wrighde01,340.0,Delon Wright,32.0,NYK,PG,14.0,5.0,230.0,0.469,13.9,0.51,0.347,0.122,0.02,0.02,0.49,0.6,0.647,0.5,0.0,1.0,0.333,0.533,1.0,0.0,0.0,0.292,0.286,0.0,0.0,
wrighde01,341.0,Jericho Sims,26.0,2TM,C,53.0,5.0,632.0,0.634,2.5,1.0,0.718,0.239,0.042,0.0,0.0,0.634,0.725,0.412,0.333,,,0.8,,0.577,35.0,,,0.0,0.0,
wrighde01,341.0,Jericho Sims,26.0,NYK,C,39.0,5.0,422.0,0.609,2.3,1.0,0.696,0.283,0.022,0.0,0.0,0.609,0.75,0.308,0.0,,,0.714,,0.587,22.0,,,0.0,0.0,
simsje01,341.0,Jericho Sims,26.0,MIL,C,14.0,0.0,210.0,0.68,2.7,1.0,0.76,0.16,0.08,0.0,0.0,0.68,0.684,0.75,0.5,,,0.941,,0.56,13.0,,,0.0,0.0,
simsje01,342.0,Josh Okogie,26.0,2TM,SG,40.0,7.0,625.0,0.443,13.2,0.566,0.283,0.25,0.028,0.005,0.434,0.517,0.733,0.302,0.333,0.0,0.348,0.629,1.0,0.08,14.0,0.522,0.396,0.0,0.0,
simsje01,342.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,351.0,0.491,11.2,0.632,0.351,0.254,0.018,0.009,0.368,0.556,0.7,0.345,1.0,0.0,0.381,0.675,1.0,0.132,12.0,0.69,0.414,0.0,0.0,
okogijo01,342.0,Josh Okogie,26.0,CHO,SG,15.0,6.0,274.0,0.388,15.2,0.49,0.204,0.245,0.041,0.0,0.51,0.458,0.8,0.25,0.0,,0.32,0.545,1.0,0.02,2.0,0.38,0.368,0.0,0.0,
okogijo01,343.0,Jeff Dowtin Jr.,27.0,PHI,PG,41.0,3.0,621.0,0.487,13.5,0.696,0.209,0.217,0.187,0.083,0.304,0.525,0.604,0.44,0.628,0.316,0.4,0.298,0.607,0.004,1.0,0.2,0.5,0.0,0.0,
okogijo01,344.0,Daniel Theis,32.0,NOP,C,38.0,9.0,621.0,0.473,11.1,0.713,0.31,0.271,0.116,0.016,0.287,0.565,0.7,0.457,0.467,0.5,0.243,0.75,1.0,0.116,11.0,0.243,0.0,0.0,0.0,
dowtije01,345.0,Cory Joseph,33.0,ORL,PG,50.0,16.0,612.0,0.403,20.4,0.305,0.091,0.11,0.052,0.052,0.695,0.489,0.643,0.412,0.375,0.5,0.364,0.391,0.872,0.0,0.0,0.215,0.304,1.0,0.0,
theisda01,346.0,Zeke Nnaji,24.0,DEN,PF,57.0,4.0,608.0,0.496,11.4,0.631,0.383,0.199,0.007,0.043,0.369,0.596,0.741,0.321,1.0,0.5,0.327,0.792,0.941,0.184,22.0,0.519,0.296,0.0,0.0,
josepco01,347.0,Kessler Edwards,24.0,DAL,SF,40.0,18.0,608.0,0.496,12.5,0.6,0.311,0.207,0.067,0.015,0.4,0.556,0.667,0.464,0.333,0.5,0.407,0.822,1.0,0.104,12.0,0.5,0.37,0.0,0.0,
nnajize01,348.0,Pat Connaughton,32.0,MIL,SG,41.0,1.0,603.0,0.469,13.7,0.542,0.35,0.164,0.023,0.006,0.458,0.594,0.661,0.448,0.5,1.0,0.321,0.702,0.885,0.04,6.0,0.235,0.211,0.0,0.0,
edwarke02,349.0,Ajay Mitchell,22.0,OKC,SG,36.0,1.0,597.0,0.495,12.2,0.674,0.217,0.353,0.065,0.038,0.326,0.548,0.625,0.492,0.833,0.143,0.383,0.397,0.957,0.005,0.0,0.267,0.375,1.0,0.0,
connapa01,350.0,Brandon Ingram,27.0,NOP,SF,18.0,18.0,595.0,0.465,16.0,0.655,0.117,0.153,0.24,0.144,0.345,0.514,0.744,0.412,0.538,0.396,0.374,0.402,0.837,0.027,9.0,0.07,0.25,0.0,0.0,
mitchaj01,351.0,Jared McCain,20.0,PHI,SG,23.0,8.0,592.0,0.46,16.0,0.515,0.193,0.179,0.106,0.036,0.485,0.532,0.642,0.429,0.448,0.7,0.383,0.32,0.804,0.007,2.0,0.203,0.333,0.0,0.0,ROY-7
ingrabr01,352.0,Cam Reddish,25.0,LAL,SF,33.0,8.0,589.0,0.404,14.7,0.5,0.245,0.202,0.032,0.021,0.5,0.532,0.87,0.211,0.0,0.5,0.277,0.52,1.0,0.096,8.0,0.489,0.304,0.0,0.0,
mccaija01,353.0,Jae'Sean Tate,29.0,HOU,SF,52.0,2.0,588.0,0.473,10.4,0.689,0.27,0.385,0.034,0.0,0.311,0.529,0.7,0.421,0.4,,0.348,0.519,1.0,0.041,4.0,0.674,0.452,0.0,0.0,
reddica01,354.0,Olivier-Maxence Prosper,22.0,DAL,PF,52.0,4.0,584.0,0.402,10.4,0.707,0.356,0.276,0.029,0.046,0.293,0.472,0.661,0.313,0.0,0.25,0.235,0.638,1.0,0.08,11.0,0.667,0.265,0.0,0.0,
tateja01,355.0,Jarred Vanderbilt,25.0,LAL,PF,36.0,2.0,581.0,0.488,8.2,0.736,0.554,0.174,0.008,0.0,0.264,0.562,0.672,0.238,0.0,,0.281,0.7,1.0,0.289,30.0,0.75,0.375,1.0,0.0,
prospol01,356.0,Joel Embiid,30.0,PHI,C,19.0,19.0,574.0,0.444,13.5,0.756,0.194,0.194,0.203,0.165,0.244,0.492,0.623,0.508,0.422,0.404,0.299,0.538,0.957,0.016,5.0,0.0,,0.0,0.0,
vandeja01,357.0,Monte Morris,29.0,PHO,PG,45.0,0.0,571.0,0.426,16.1,0.559,0.056,0.262,0.144,0.097,0.441,0.477,0.909,0.431,0.393,0.474,0.36,0.462,0.903,0.0,0.0,0.465,0.375,0.0,0.0,
embiijo01,358.0,Moritz Wagner,27.0,ORL,C,30.0,1.0,564.0,0.562,9.5,0.699,0.486,0.201,0.008,0.004,0.301,0.649,0.711,0.54,0.0,0.0,0.36,0.69,1.0,0.076,18.0,0.307,0.391,0.0,0.0,
morrimo01,359.0,Malcolm Brogdon,32.0,WAS,PG,24.0,13.0,564.0,0.433,11.5,0.767,0.296,0.242,0.129,0.1,0.233,0.478,0.676,0.362,0.355,0.333,0.286,0.364,0.938,0.0,0.0,0.089,0.4,1.0,0.0,
wagnemo01,360.0,John Konchar,28.0,MEM,SG,46.0,4.0,558.0,0.451,18.0,0.319,0.22,0.066,0.033,0.0,0.681,0.621,0.7,0.5,0.333,,0.371,0.667,1.0,0.011,1.0,0.5,0.387,1.0,0.0,
brogdma01,361.0,Dwight Powell,33.0,DAL,C,55.0,3.0,551.0,0.689,3.9,0.918,0.689,0.213,0.016,0.0,0.082,0.714,0.81,0.462,0.0,,0.4,0.775,1.0,0.295,15.0,0.8,0.5,0.0,0.0,
konchjo01,362.0,Dillon Jones,23.0,OKC,SF,54.0,3.0,551.0,0.383,14.4,0.526,0.286,0.18,0.045,0.015,0.474,0.5,0.658,0.292,0.333,0.5,0.254,0.657,0.938,0.0,0.0,0.206,0.231,0.0,0.0,
poweldw01,363.0,Jordan Goodwin,26.0,LAL,PG,29.0,5.0,543.0,0.438,15.6,0.528,0.146,0.215,0.118,0.049,0.472,0.487,0.571,0.484,0.412,0.429,0.382,0.459,0.962,0.0,0.0,0.456,0.419,0.0,0.0,
jonesdi01,364.0,Richaun Holmes,31.0,WAS,PF,31.0,7.0,534.0,0.647,3.6,0.978,0.626,0.309,0.036,0.007,0.022,0.662,0.77,0.488,0.4,0.0,0.0,0.633,,0.281,39.0,0.667,0.0,0.0,0.0,
goodwjo01,365.0,Mouhamed Gueye,22.0,ATL,PF,33.0,28.0,533.0,0.421,13.3,0.526,0.339,0.129,0.053,0.006,0.474,0.567,0.655,0.364,0.556,0.0,0.259,0.824,1.0,0.17,25.0,0.593,0.25,0.0,0.0,
holmeri01,366.0,Bismack Biyombo,32.0,SAS,C,28.0,26.0,528.0,0.588,4.4,1.0,0.465,0.447,0.088,0.0,0.0,0.588,0.698,0.569,0.1,,,0.791,,0.123,11.0,,,0.0,0.0,
gueyemo02,367.0,Jaylen Clark,23.0,MIN,SG,40.0,4.0,522.0,0.467,13.4,0.575,0.3,0.217,0.05,0.008,0.425,0.493,0.528,0.462,0.5,0.0,0.431,0.559,1.0,0.025,2.0,0.549,0.429,2.0,0.0,
biyombi01,368.0,Rob Dillingham,20.0,MIN,PG,49.0,1.0,516.0,0.441,13.9,0.649,0.213,0.223,0.123,0.09,0.351,0.496,0.733,0.404,0.462,0.211,0.338,0.309,0.48,0.014,3.0,0.135,0.5,0.0,0.0,
clarkja02,369.0,Colby Jones,22.0,2TM,SG,39.0,0.0,515.0,0.457,14.6,0.62,0.178,0.264,0.14,0.039,0.38,0.538,0.696,0.441,0.556,0.4,0.327,0.558,0.938,0.039,5.0,0.245,0.333,0.0,0.0,
dilliro01,369.0,Colby Jones,22.0,SAC,SG,24.0,0.0,130.0,0.423,15.3,0.615,0.077,0.346,0.115,0.077,0.385,0.438,1.0,0.333,0.333,0.5,0.4,0.571,1.0,0.0,0.0,0.2,0.0,0.0,0.0,
