player_id,year,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_pct,_3P,_3PA,_3P_pct,_2P,_2PA,_2P_pct,eFG_pct,FT,FTA,FT_pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl,6MOY,AS,CPOY,DEF1,DEF2,DPOY,MIP,MVP,NBA1,NBA2,NBA3,ROY
antetth01,2024,483.0,Thanasis Antetokounmpo,31.0,MIL,PF,34.0,0.0,155.0,16.0,30.0,0.533,0.0,1.0,0.0,16.0,29.0,0.552,0.533,0.0,2.0,0.0,7.0,6.0,13.0,17.0,7.0,4.0,14.0,24.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
hurtma01,2024,484.0,Matthew Hurt,23.0,MEM,PF,8.0,0.0,113.0,12.0,34.0,0.353,5.0,20.0,0.25,7.0,14.0,0.5,0.426,3.0,3.0,1.0,9.0,7.0,16.0,4.0,3.0,3.0,2.0,8.0,32.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
johnske07,2024,485.0,Keon Johnson,21.0,BRK,SG,5.0,0.0,61.0,8.0,21.0,0.381,4.0,10.0,0.4,4.0,11.0,0.364,0.476,11.0,12.0,0.917,3.0,4.0,7.0,3.0,3.0,1.0,5.0,5.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
robinje01,2024,486.0,Jerome Robinson,26.0,GSW,SG,22.0,0.0,81.0,11.0,33.0,0.333,2.0,17.0,0.118,9.0,16.0,0.563,0.364,7.0,11.0,0.636,1.0,5.0,6.0,5.0,1.0,3.0,2.0,5.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
diabamo01,2024,487.0,Moussa Diabaté,22.0,LAC,C,11.0,0.0,64.0,10.0,19.0,0.526,0.0,0.0,,10.0,19.0,0.526,0.526,9.0,14.0,0.643,15.0,9.0,24.0,4.0,5.0,1.0,2.0,4.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
howarje01,2024,488.0,Jett Howard,20.0,ORL,SF,18.0,0.0,67.0,10.0,30.0,0.333,7.0,25.0,0.28,3.0,5.0,0.6,0.45,2.0,4.0,0.5,1.0,6.0,7.0,6.0,2.0,2.0,3.0,4.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
millele01,2024,489.0,Leonard Miller,20.0,MIN,SF,17.0,0.0,52.0,13.0,20.0,0.65,2.0,5.0,0.4,11.0,15.0,0.733,0.7,1.0,2.0,0.5,5.0,15.0,20.0,8.0,2.0,1.0,1.0,5.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
nixda01,2024,490.0,Daishen Nix,21.0,MIN,PG,15.0,0.0,50.0,9.0,24.0,0.375,6.0,17.0,0.353,3.0,7.0,0.429,0.5,3.0,6.0,0.5,1.0,2.0,3.0,6.0,5.0,0.0,5.0,2.0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
dukeda01,2024,491.0,David Duke Jr.,24.0,SAS,SG,4.0,0.0,51.0,10.0,18.0,0.556,3.0,6.0,0.5,7.0,12.0,0.583,0.639,3.0,3.0,1.0,2.0,8.0,10.0,5.0,2.0,0.0,3.0,4.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gueyemo01,2024,492.0,Mouhamadou Gueye,25.0,TOR,PF,11.0,0.0,120.0,11.0,38.0,0.289,0.0,3.0,0.0,11.0,35.0,0.314,0.289,4.0,9.0,0.444,12.0,11.0,23.0,5.0,3.0,18.0,12.0,15.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
livinch01,2024,493.0,Chris Livingston,20.0,MIL,SF,21.0,0.0,90.0,11.0,22.0,0.5,1.0,5.0,0.2,10.0,17.0,0.588,0.523,3.0,4.0,0.75,3.0,18.0,21.0,5.0,2.0,0.0,5.0,15.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
schofad01,2024,494.0,Admiral Schofield,26.0,ORL,PF,23.0,0.0,84.0,10.0,26.0,0.385,6.0,16.0,0.375,4.0,10.0,0.4,0.5,0.0,2.0,0.0,3.0,14.0,17.0,7.0,1.0,0.0,5.0,9.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
tshieos01,2024,495.0,Oscar Tshiebwe,24.0,IND,PF,8.0,0.0,42.0,10.0,20.0,0.5,0.0,0.0,,10.0,20.0,0.5,0.5,6.0,8.0,0.75,8.0,8.0,16.0,2.0,2.0,1.0,0.0,3.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
castlco01,2024,496.0,Colin Castleton,23.0,LAL,C,16.0,0.0,59.0,9.0,16.0,0.563,0.0,0.0,,9.0,16.0,0.563,0.563,6.0,6.0,1.0,6.0,6.0,12.0,3.0,2.0,0.0,3.0,11.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gueyemo02,2024,497.0,Mouhamed Gueye,21.0,ATL,PF,6.0,0.0,73.0,8.0,23.0,0.348,3.0,9.0,0.333,5.0,14.0,0.357,0.413,5.0,6.0,0.833,10.0,12.0,22.0,4.0,5.0,4.0,1.0,13.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
baileam01,2024,498.0,Amari Bailey,19.0,CHO,PG,10.0,0.0,65.0,8.0,24.0,0.333,1.0,8.0,0.125,7.0,16.0,0.438,0.354,6.0,7.0,0.857,6.0,3.0,9.0,7.0,3.0,0.0,4.0,2.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
grayra01,2024,499.0,RaiQuan Gray,24.0,SAS,PF,3.0,0.0,39.0,10.0,17.0,0.588,3.0,7.0,0.429,7.0,10.0,0.7,0.676,0.0,0.0,,2.0,5.0,7.0,6.0,1.0,1.0,1.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
huffja01,2024,500.0,Jay Huff,25.0,DEN,C,20.0,0.0,49.0,9.0,15.0,0.6,3.0,9.0,0.333,6.0,6.0,1.0,0.7,2.0,2.0,1.0,2.0,9.0,11.0,2.0,2.0,3.0,1.0,9.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mobleis01,2024,501.0,Isaiah Mobley,24.0,CLE,PF,10.0,0.0,72.0,10.0,24.0,0.417,3.0,10.0,0.3,7.0,14.0,0.5,0.479,0.0,1.0,0.0,3.0,7.0,10.0,6.0,2.0,0.0,2.0,6.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wainris01,2024,502.0,Ish Wainright,29.0,2TM,SF,11.0,0.0,62.0,7.0,24.0,0.292,7.0,20.0,0.35,0.0,4.0,0.0,0.438,2.0,2.0,1.0,3.0,11.0,14.0,1.0,4.0,1.0,2.0,8.0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wainris01,2024,502.0,Ish Wainright,29.0,POR,SF,7.0,0.0,46.0,6.0,18.0,0.333,6.0,16.0,0.375,0.0,2.0,0.0,0.5,2.0,2.0,1.0,0.0,9.0,9.0,0.0,2.0,1.0,1.0,4.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wainris01,2024,502.0,Ish Wainright,29.0,PHO,SF,4.0,0.0,16.0,1.0,6.0,0.167,1.0,4.0,0.25,0.0,2.0,0.0,0.25,0.0,0.0,,3.0,2.0,5.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
dennide01,2024,503.0,Dexter Dennis,24.0,DAL,SG,4.0,0.0,30.0,10.0,19.0,0.526,1.0,8.0,0.125,9.0,11.0,0.818,0.553,1.0,3.0,0.333,1.0,8.0,9.0,4.0,0.0,1.0,3.0,1.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
keybr01,2024,504.0,Braxton Key,26.0,DEN,SF,20.0,0.0,60.0,7.0,17.0,0.412,2.0,5.0,0.4,5.0,12.0,0.417,0.471,6.0,8.0,0.75,3.0,15.0,18.0,9.0,2.0,1.0,1.0,5.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
brownke03,2024,505.0,Kendall Brown,20.0,IND,SG,15.0,0.0,63.0,8.0,15.0,0.533,0.0,2.0,0.0,8.0,13.0,0.615,0.533,5.0,8.0,0.625,3.0,2.0,5.0,5.0,0.0,0.0,2.0,9.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bouyeja01,2024,506.0,Jamaree Bouyea,24.0,2TM,PG,9.0,0.0,95.0,10.0,28.0,0.357,1.0,9.0,0.111,9.0,19.0,0.474,0.375,0.0,0.0,,3.0,16.0,19.0,11.0,1.0,0.0,9.0,10.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bouyeja01,2024,506.0,Jamaree Bouyea,24.0,POR,PG,6.0,0.0,57.0,5.0,21.0,0.238,0.0,8.0,0.0,5.0,13.0,0.385,0.238,0.0,0.0,,2.0,8.0,10.0,8.0,0.0,0.0,8.0,3.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
bouyeja01,2024,506.0,Jamaree Bouyea,24.0,SAS,PG,3.0,0.0,38.0,5.0,7.0,0.714,1.0,1.0,1.0,4.0,6.0,0.667,0.786,0.0,0.0,,1.0,8.0,9.0,3.0,1.0,0.0,1.0,7.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
samueje01,2024,507.0,Jermaine Samuels,25.0,HOU,SF,14.0,0.0,60.0,9.0,14.0,0.643,0.0,2.0,0.0,9.0,12.0,0.75,0.643,2.0,2.0,1.0,3.0,10.0,13.0,3.0,1.0,2.0,0.0,5.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
simmoko01,2024,508.0,Kobi Simmons,26.0,TOR,PG,4.0,0.0,67.0,9.0,21.0,0.429,2.0,8.0,0.25,7.0,13.0,0.538,0.476,0.0,0.0,,1.0,6.0,7.0,12.0,6.0,2.0,1.0,5.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
tysonhu01,2024,509.0,Hunter Tyson,23.0,DEN,PF,18.0,0.0,48.0,8.0,20.0,0.4,4.0,14.0,0.286,4.0,6.0,0.667,0.5,0.0,0.0,,1.0,8.0,9.0,2.0,1.0,0.0,2.0,10.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
willima11,2024,510.0,Malik Williams,25.0,TOR,C,7.0,2.0,107.0,9.0,34.0,0.265,1.0,5.0,0.2,8.0,29.0,0.276,0.279,0.0,2.0,0.0,15.0,23.0,38.0,2.0,3.0,4.0,3.0,15.0,19.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lopezro01,2024,511.0,Robin Lopez,35.0,MIL,C,16.0,2.0,65.0,7.0,19.0,0.368,2.0,8.0,0.25,5.0,11.0,0.455,0.421,2.0,2.0,1.0,3.0,2.0,5.0,4.0,1.0,3.0,2.0,7.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta02,2024,512.0,Taze Moore,25.0,POR,SG,4.0,0.0,40.0,8.0,19.0,0.421,1.0,7.0,0.143,7.0,12.0,0.583,0.447,1.0,2.0,0.5,4.0,4.0,8.0,5.0,2.0,0.0,3.0,4.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
moorewe01,2024,513.0,Wendell Moore Jr.,22.0,MIN,SG,25.0,0.0,75.0,9.0,18.0,0.5,0.0,6.0,0.0,9.0,12.0,0.75,0.5,0.0,0.0,,0.0,12.0,12.0,6.0,5.0,1.0,4.0,5.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
gabriwe01,2024,514.0,Wenyen Gabriel,26.0,MEM,PF,5.0,0.0,81.0,8.0,22.0,0.364,1.0,6.0,0.167,7.0,16.0,0.438,0.386,0.0,5.0,0.0,7.0,18.0,25.0,3.0,2.0,2.0,8.0,10.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
davisjd01,2024,515.0,JD Davison,21.0,BOS,SG,8.0,0.0,39.0,5.0,12.0,0.417,3.0,7.0,0.429,2.0,5.0,0.4,0.542,3.0,4.0,0.75,2.0,8.0,10.0,10.0,1.0,1.0,2.0,4.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
browngr01,2024,516.0,Greg Brown III,22.0,DAL,PF,6.0,0.0,40.0,5.0,11.0,0.455,1.0,3.0,0.333,4.0,8.0,0.5,0.5,4.0,9.0,0.444,3.0,6.0,9.0,4.0,0.0,4.0,4.0,5.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
walshjo01,2024,517.0,Jordan Walsh,19.0,BOS,SF,9.0,1.0,83.0,6.0,15.0,0.4,2.0,9.0,0.222,4.0,6.0,0.667,0.467,1.0,2.0,0.5,5.0,15.0,20.0,5.0,5.0,1.0,3.0,11.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
fudgeal01,2024,518.0,Alex Fudge,20.0,2TM,SF,6.0,0.0,40.0,6.0,15.0,0.4,1.0,5.0,0.2,5.0,10.0,0.5,0.433,2.0,2.0,1.0,4.0,1.0,5.0,0.0,3.0,0.0,2.0,2.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
fudgeal01,2024,518.0,Alex Fudge,20.0,LAL,SF,4.0,0.0,14.0,1.0,6.0,0.167,0.0,2.0,0.0,1.0,4.0,0.25,0.167,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
fudgeal01,2024,518.0,Alex Fudge,20.0,DAL,SF,2.0,0.0,26.0,5.0,9.0,0.556,1.0,3.0,0.333,4.0,6.0,0.667,0.611,0.0,0.0,,2.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
hodgedm01,2024,519.0,D'Moi Hodge,25.0,LAL,SG,7.0,0.0,41.0,5.0,15.0,0.333,3.0,12.0,0.25,2.0,3.0,0.667,0.433,1.0,2.0,0.5,0.0,0.0,0.0,5.0,1.0,1.0,1.0,4.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jeffrda01,2024,520.0,DaQuan Jeffries,26.0,NYK,SG,17.0,0.0,46.0,6.0,17.0,0.353,2.0,10.0,0.2,4.0,7.0,0.571,0.412,0.0,2.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,3.0,2.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lundyse01,2024,521.0,Seth Lundy,23.0,ATL,SF,9.0,0.0,52.0,4.0,17.0,0.235,3.0,13.0,0.231,1.0,4.0,0.25,0.324,3.0,4.0,0.75,1.0,6.0,7.0,0.0,0.0,0.0,1.0,6.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
seabrde01,2024,522.0,Dereon Seabron,23.0,NOP,SG,6.0,0.0,55.0,4.0,13.0,0.308,1.0,2.0,0.5,3.0,11.0,0.273,0.346,5.0,6.0,0.833,1.0,6.0,7.0,5.0,2.0,1.0,0.0,4.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
washity02,2024,523.0,TyTy Washington Jr.,22.0,MIL,PG,11.0,0.0,56.0,6.0,20.0,0.3,2.0,6.0,0.333,4.0,14.0,0.286,0.35,0.0,0.0,,1.0,4.0,5.0,5.0,3.0,0.0,2.0,1.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
allenti01,2024,524.0,Timmy Allen,24.0,MEM,SF,5.0,0.0,125.0,6.0,23.0,0.261,0.0,7.0,0.0,6.0,16.0,0.375,0.261,1.0,2.0,0.5,4.0,13.0,17.0,5.0,4.0,0.0,2.0,18.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
millejo02,2024,525.0,Jordan Miller,24.0,LAC,SF,8.0,0.0,28.0,5.0,9.0,0.556,1.0,2.0,0.5,4.0,7.0,0.571,0.611,2.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
toppija01,2024,526.0,Jacob Toppin,23.0,NYK,SF,9.0,0.0,38.0,5.0,9.0,0.556,1.0,4.0,0.25,4.0,5.0,0.8,0.611,2.0,2.0,1.0,3.0,4.0,7.0,3.0,0.0,1.0,1.0,3.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
diakima01,2024,527.0,Mamadi Diakite,27.0,2TM,PF,6.0,0.0,24.0,4.0,6.0,0.667,0.0,1.0,0.0,4.0,5.0,0.8,0.667,4.0,6.0,0.667,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
diakima01,2024,527.0,Mamadi Diakite,27.0,SAS,PF,3.0,0.0,16.0,4.0,5.0,0.8,0.0,0.0,,4.0,5.0,0.8,0.8,4.0,6.0,0.667,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
diakima01,2024,527.0,Mamadi Diakite,27.0,NYK,PF,3.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
fordjo01,2024,528.0,Jordan Ford,25.0,SAC,PG,6.0,0.0,22.0,4.0,7.0,0.571,2.0,3.0,0.667,2.0,4.0,0.5,0.714,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
prestja01,2024,529.0,Jason Preston,24.0,UTA,PG,7.0,0.0,71.0,6.0,19.0,0.316,0.0,3.0,0.0,6.0,16.0,0.375,0.316,0.0,0.0,,6.0,11.0,17.0,16.0,2.0,1.0,2.0,3.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
cartodj01,2024,530.0,D.J. Carton,23.0,TOR,SG,4.0,0.0,36.0,3.0,8.0,0.375,1.0,4.0,0.25,2.0,4.0,0.5,0.438,4.0,5.0,0.8,2.0,2.0,4.0,3.0,1.0,0.0,1.0,3.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
drellhe01,2024,531.0,Henri Drell,23.0,CHI,SF,4.0,0.0,30.0,4.0,10.0,0.4,2.0,6.0,0.333,2.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,3.0,4.0,4.0,2.0,1.0,2.0,6.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
johnske08,2024,532.0,Keyontae Johnson,23.0,OKC,SF,9.0,0.0,66.0,5.0,16.0,0.313,1.0,3.0,0.333,4.0,13.0,0.308,0.344,0.0,0.0,,4.0,6.0,10.0,4.0,1.0,0.0,4.0,5.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
lewisma05,2024,533.0,Maxwell Lewis,21.0,LAL,SF,34.0,0.0,103.0,4.0,21.0,0.19,1.0,9.0,0.111,3.0,12.0,0.25,0.214,2.0,3.0,0.667,2.0,2.0,4.0,6.0,2.0,1.0,10.0,5.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
peterdr01,2024,534.0,Drew Peterson,24.0,BOS,PF,3.0,0.0,23.0,4.0,6.0,0.667,3.0,5.0,0.6,1.0,1.0,1.0,0.917,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
hamptrj01,2024,535.0,R.J. Hampton,22.0,MIA,PG,8.0,2.0,76.0,4.0,14.0,0.286,1.0,8.0,0.125,3.0,6.0,0.5,0.321,1.0,2.0,0.5,2.0,4.0,6.0,8.0,0.0,0.0,3.0,8.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wilsodj01,2024,536.0,D.J. Wilson,27.0,PHI,PF,2.0,0.0,15.0,4.0,6.0,0.667,2.0,2.0,1.0,2.0,4.0,0.5,0.833,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
johnsja01,2024,537.0,James Johnson,36.0,IND,PF,9.0,0.0,47.0,3.0,10.0,0.3,0.0,2.0,0.0,3.0,8.0,0.375,0.3,2.0,2.0,1.0,1.0,3.0,4.0,8.0,5.0,1.0,5.0,9.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
slawsja01,2024,538.0,Jalen Slawson,24.0,SAC,SF,12.0,0.0,37.0,4.0,6.0,0.667,0.0,2.0,0.0,4.0,4.0,1.0,0.667,0.0,0.0,,1.0,6.0,7.0,2.0,1.0,1.0,2.0,8.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
thomais02,2024,539.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,19.0,3.0,10.0,0.3,2.0,4.0,0.5,1.0,6.0,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jonesma05,2024,540.0,Mason Jones,25.0,SAC,SG,5.0,0.0,28.0,2.0,8.0,0.25,2.0,7.0,0.286,0.0,1.0,0.0,0.375,1.0,2.0,0.5,1.0,4.0,5.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
toscaju01,2024,541.0,Juan Toscano-Anderson,30.0,SAC,SF,11.0,0.0,53.0,3.0,12.0,0.25,1.0,4.0,0.25,2.0,8.0,0.25,0.292,0.0,0.0,,4.0,10.0,14.0,4.0,1.0,1.0,2.0,11.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
brownch02,2024,542.0,Charlie Brown Jr.,26.0,NYK,SG,8.0,0.0,37.0,2.0,10.0,0.2,2.0,7.0,0.286,0.0,3.0,0.0,0.3,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
whiteja03,2024,543.0,Jack White,26.0,MEM,SF,4.0,0.0,64.0,2.0,16.0,0.125,2.0,10.0,0.2,0.0,6.0,0.0,0.188,0.0,0.0,,4.0,8.0,12.0,1.0,4.0,1.0,2.0,3.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
wiggili01,2024,544.0,Lindell Wigginton,25.0,MIL,PG,3.0,0.0,8.0,2.0,5.0,0.4,0.0,2.0,0.0,2.0,3.0,0.667,0.4,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
ntilila01,2024,545.0,Frank Ntilikina,25.0,CHO,PG,5.0,0.0,43.0,1.0,9.0,0.111,1.0,8.0,0.125,0.0,1.0,0.0,0.167,2.0,2.0,1.0,1.0,5.0,6.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
willial06,2024,546.0,Alondes Williams,24.0,MIA,SG,7.0,0.0,16.0,2.0,8.0,0.25,0.0,4.0,0.0,2.0,4.0,0.5,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
brockiz01,2024,547.0,Izaiah Brockington,24.0,NOP,PG,1.0,0.0,3.0,2.0,5.0,0.4,0.0,1.0,0.0,2.0,4.0,0.5,0.4,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
harrike01,2024,548.0,Kevon Harris,26.0,ORL,SG,2.0,0.0,6.0,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
jeromty01,2024,549.0,Ty Jerome,26.0,CLE,SG,2.0,0.0,15.0,2.0,4.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.5,0.0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
liddeej01,2024,550.0,E.J. Liddell,23.0,NOP,PF,8.0,0.0,23.0,1.0,6.0,0.167,0.0,5.0,0.0,1.0,1.0,1.0,0.167,2.0,2.0,1.0,0.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
spencpa01,2024,551.0,Pat Spencer,27.0,GSW,PG,6.0,0.0,26.0,2.0,4.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,,2.0,2.0,4.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
flaglad01,2024,552.0,Adam Flagler,24.0,OKC,SG,2.0,0.0,14.0,1.0,7.0,0.143,1.0,6.0,0.167,0.0,1.0,0.0,0.214,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
garubus01,2024,553.0,Usman Garuba,21.0,GSW,PF,6.0,0.0,18.0,1.0,6.0,0.167,0.0,1.0,0.0,1.0,5.0,0.2,0.167,1.0,2.0,0.5,3.0,4.0,7.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
whiteda01,2024,554.0,Dariq Whitehead,19.0,BRK,SF,2.0,0.0,24.0,1.0,5.0,0.2,0.0,3.0,0.0,1.0,2.0,0.5,0.2,1.0,2.0,0.5,0.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
nancepe01,2024,555.0,Pete Nance,23.0,CLE,PF,8.0,0.0,27.0,1.0,6.0,0.167,1.0,1.0,1.0,0.0,5.0,0.0,0.25,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
petrufi01,2024,556.0,Filip Petrušev,23.0,2TM,C,3.0,0.0,10.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
petrufi01,2024,556.0,Filip Petrušev,23.0,PHI,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
petrufi01,2024,556.0,Filip Petrušev,23.0,SAC,C,2.0,0.0,7.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
diallha01,2024,557.0,Hamidou Diallo,25.0,WAS,SG,2.0,0.0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
harrish01,2024,558.0,Shaquille Harrison,30.0,MEM,SG,3.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
