player_id,year,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_pct,_3P,_3PA,_3P_pct,_2P,_2PA,_2P_pct,eFG_pct,FT,FTA,FT_pct,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,6MOY,AS,CPOY,DEF1,DEF2,DPOY,MIP,MVP,NBA1,NBA2,NBA3,ROY
moorewe01,2024,493.0,Wendell Moore Jr.,22.0,MIN,SG,25.0,0.0,75.0,5.9,11.9,0.5,0.0,4.0,0.0,5.9,7.9,0.75,0.5,0.0,0.0,,0.0,7.9,7.9,4.0,3.3,0.7,2.6,3.3,11.9,92.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0
hintona01,2024,494.0,Nate Hinton,24.0,HOU,SG,15.0,0.0,75.0,7.1,16.8,0.423,4.5,9.1,0.5,2.6,7.8,0.333,0.558,2.6,3.2,0.8,4.5,9.7,14.2,6.5,1.9,1.3,1.9,7.1,21.3,128.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0
gueyemo02,2024,495.0,Mouhamed Gueye,21.0,ATL,PF,6.0,0.0,73.0,5.3,15.1,0.348,2.0,5.9,0.333,3.3,9.2,0.357,0.413,3.3,3.9,0.833,6.6,7.9,14.5,2.6,3.3,2.6,0.7,8.5,15.8,120.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
mobleis01,2024,496.0,Isaiah Mobley,24.0,CLE,PF,10.0,0.0,72.0,6.9,16.5,0.417,2.1,6.9,0.3,4.8,9.6,0.5,0.479,0.0,0.7,0.0,2.1,4.8,6.9,4.1,1.4,0.0,1.4,4.1,15.8,102.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0
marjabo01,2024,497.0,Boban Marjanović,35.0,HOU,C,14.0,0.0,71.0,12.3,23.2,0.529,0.0,1.4,0.0,12.3,21.9,0.563,0.529,6.1,9.6,0.643,4.8,17.1,21.9,4.1,0.7,1.4,3.4,3.4,30.7,112.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0
prestja01,2024,498.0,Jason Preston,24.0,UTA,PG,7.0,0.0,71.0,4.1,12.9,0.316,0.0,2.0,0.0,4.1,10.9,0.375,0.316,0.0,0.0,,4.1,7.5,11.6,10.9,1.4,0.7,1.4,2.0,8.2,107.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0
howarje01,2024,499.0,Jett Howard,20.0,ORL,SF,18.0,0.0,67.0,7.4,22.2,0.333,5.2,18.5,0.28,2.2,3.7,0.6,0.45,1.5,3.0,0.5,0.7,4.4,5.2,4.4,1.5,1.5,2.2,3.0,21.4,96.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
simmoko01,2024,500.0,Kobi Simmons,26.0,TOR,PG,4.0,0.0,67.0,6.5,15.1,0.429,1.4,5.8,0.25,5.0,9.4,0.538,0.476,0.0,0.0,,0.7,4.3,5.0,8.6,4.3,1.4,0.7,3.6,14.4,116.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
johnske08,2024,501.0,Keyontae Johnson,23.0,OKC,SF,9.0,0.0,66.0,3.6,11.7,0.313,0.7,2.2,0.333,2.9,9.5,0.308,0.344,0.0,0.0,,2.9,4.4,7.3,2.9,0.7,0.0,2.9,3.6,8.0,78.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
sanogad01,2024,502.0,Adama Sanogo,21.0,CHI,PF,9.0,0.0,66.0,10.6,20.4,0.519,0.0,0.0,,10.6,20.4,0.519,0.519,6.0,9.1,0.667,14.4,12.8,27.2,0.0,0.8,0.0,3.8,3.8,27.2,118.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0
lopezro01,2024,503.0,Robin Lopez,35.0,MIL,C,16.0,2.0,65.0,5.2,14.0,0.368,1.5,5.9,0.25,3.7,8.1,0.455,0.421,1.5,1.5,1.0,2.2,1.5,3.7,3.0,0.7,2.2,1.5,5.2,13.3,100.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0
baileam01,2024,504.0,Amari Bailey,19.0,CHO,PG,10.0,0.0,65.0,6.1,18.2,0.333,0.8,6.1,0.125,5.3,12.1,0.438,0.354,4.6,5.3,0.857,4.6,2.3,6.8,5.3,2.3,0.0,3.0,1.5,17.5,96.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
diabamo01,2024,505.0,Moussa Diabaté,22.0,LAC,C,11.0,0.0,64.0,7.7,14.7,0.526,0.0,0.0,,7.7,14.7,0.526,0.526,6.9,10.8,0.643,11.6,6.9,18.5,3.1,3.9,0.8,1.5,3.1,22.4,136.0,111.0,0,0,0,0,0,0,0,0,0,0,0,0
whiteja03,2024,506.0,Jack White,26.0,MEM,SF,4.0,0.0,64.0,1.5,12.2,0.125,1.5,7.6,0.2,0.0,4.6,0.0,0.188,0.0,0.0,,3.1,6.1,9.2,0.8,3.1,0.8,1.5,2.3,4.6,54.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
brownke03,2024,507.0,Kendall Brown,20.0,IND,SG,15.0,0.0,63.0,6.0,11.2,0.533,0.0,1.5,0.0,6.0,9.7,0.615,0.533,3.7,6.0,0.625,2.2,1.5,3.7,3.7,0.0,0.0,1.5,6.7,15.7,119.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0
wainris01,2024,508.0,Ish Wainright,29.0,2TM,SF,11.0,0.0,62.0,5.6,19.1,0.292,5.6,15.9,0.35,0.0,3.2,0.0,0.438,1.6,1.6,1.0,2.4,8.7,11.1,0.8,3.2,0.8,1.6,6.4,18.3,98.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
wainris01,2024,508.0,Ish Wainright,29.0,POR,SF,7.0,0.0,46.0,6.4,19.3,0.333,6.4,17.2,0.375,0.0,2.1,0.0,0.5,2.1,2.1,1.0,0.0,9.7,9.7,0.0,2.1,1.1,1.1,4.3,21.5,106.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
wainris01,2024,508.0,Ish Wainright,29.0,PHO,SF,4.0,0.0,16.0,3.1,18.3,0.167,3.1,12.2,0.25,0.0,6.1,0.0,0.25,0.0,0.0,,9.2,6.1,15.3,3.1,6.1,0.0,3.1,12.2,9.2,81.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0
johnske07,2024,509.0,Keon Johnson,21.0,BRK,SG,5.0,0.0,61.0,6.5,17.0,0.381,3.2,8.1,0.4,3.2,8.9,0.364,0.476,8.9,9.7,0.917,2.4,3.2,5.7,2.4,2.4,0.8,4.1,4.1,25.2,110.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0
keybr01,2024,510.0,Braxton Key,26.0,DEN,SF,20.0,0.0,60.0,5.8,14.0,0.412,1.7,4.1,0.4,4.1,9.9,0.417,0.471,5.0,6.6,0.75,2.5,12.4,14.9,7.4,1.7,0.8,0.8,4.1,18.2,128.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0
samueje01,2024,511.0,Jermaine Samuels,25.0,HOU,SF,14.0,0.0,60.0,7.3,11.3,0.643,0.0,1.6,0.0,7.3,9.7,0.75,0.643,1.6,1.6,1.0,2.4,8.1,10.5,2.4,0.8,1.6,0.0,4.0,16.2,149.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
castlco01,2024,512.0,Colin Castleton,23.0,LAL,C,16.0,0.0,59.0,7.3,12.9,0.563,0.0,0.0,,7.3,12.9,0.563,0.563,4.8,4.8,1.0,4.8,4.8,9.7,2.4,1.6,0.0,2.4,8.9,19.3,126.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
washity02,2024,513.0,TyTy Washington Jr.,22.0,MIL,PG,11.0,0.0,56.0,5.1,17.2,0.3,1.7,5.1,0.333,3.4,12.0,0.286,0.35,0.0,0.0,,0.9,3.4,4.3,4.3,2.6,0.0,1.7,0.9,12.0,81.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
seabrde01,2024,514.0,Dereon Seabron,23.0,NOP,SG,6.0,0.0,55.0,3.6,11.6,0.308,0.9,1.8,0.5,2.7,9.8,0.273,0.346,4.5,5.3,0.833,0.9,5.3,6.2,4.5,1.8,0.9,0.0,3.6,12.5,115.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
toscaju01,2024,515.0,Juan Toscano-Anderson,30.0,SAC,SF,11.0,0.0,53.0,2.7,11.0,0.25,0.9,3.7,0.25,1.8,7.3,0.25,0.292,0.0,0.0,,3.7,9.2,12.8,3.7,0.9,0.9,1.8,10.1,6.4,84.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0
millele01,2024,516.0,Leonard Miller,20.0,MIN,SF,17.0,0.0,52.0,12.4,19.0,0.65,1.9,4.8,0.4,10.5,14.3,0.733,0.7,1.0,1.9,0.5,4.8,14.3,19.0,7.6,1.9,1.0,1.0,4.8,27.6,148.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0
lundyse01,2024,517.0,Seth Lundy,23.0,ATL,SF,9.0,0.0,52.0,3.7,15.7,0.235,2.8,12.0,0.231,0.9,3.7,0.25,0.324,2.8,3.7,0.75,0.9,5.5,6.5,0.0,0.0,0.0,0.9,5.5,12.9,82.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0
dukeda01,2024,518.0,David Duke Jr.,24.0,SAS,SG,4.0,0.0,51.0,9.3,16.8,0.556,2.8,5.6,0.5,6.5,11.2,0.583,0.639,2.8,2.8,1.0,1.9,7.4,9.3,4.7,1.9,0.0,2.8,3.7,24.2,122.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
nixda01,2024,519.0,Daishen Nix,21.0,MIN,PG,15.0,0.0,50.0,8.9,23.7,0.375,5.9,16.8,0.353,3.0,6.9,0.429,0.5,3.0,5.9,0.5,1.0,2.0,3.0,5.9,4.9,0.0,4.9,2.0,26.7,95.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0
huffja01,2024,520.0,Jay Huff,25.0,DEN,C,20.0,0.0,49.0,9.1,15.2,0.6,3.0,9.1,0.333,6.1,6.1,1.0,0.7,2.0,2.0,1.0,2.0,9.1,11.1,2.0,2.0,3.0,1.0,9.1,23.3,140.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0
tysonhu01,2024,521.0,Hunter Tyson,23.0,DEN,PF,18.0,0.0,48.0,8.3,20.7,0.4,4.1,14.5,0.286,4.1,6.2,0.667,0.5,0.0,0.0,,1.0,8.3,9.3,2.1,1.0,0.0,2.1,10.3,20.7,96.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
johnsja01,2024,522.0,James Johnson,36.0,IND,PF,9.0,0.0,47.0,3.0,10.0,0.3,0.0,2.0,0.0,3.0,8.0,0.375,0.3,2.0,2.0,1.0,1.0,3.0,4.0,8.0,5.0,1.0,5.0,9.0,8.0,79.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
jeffrda01,2024,523.0,DaQuan Jeffries,26.0,NYK,SG,17.0,0.0,46.0,6.6,18.6,0.353,2.2,11.0,0.2,4.4,7.7,0.571,0.412,0.0,2.2,0.0,0.0,5.5,5.5,5.5,0.0,1.1,3.3,2.2,15.3,82.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
arcidry01,2024,524.0,Ryan Arcidiacono,29.0,NYK,PG,20.0,0.0,45.0,0.0,6.7,0.0,0.0,6.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,9.0,9.0,4.5,2.2,0.0,2.2,5.6,0.0,33.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
ntilila01,2024,525.0,Frank Ntilikina,25.0,CHO,PG,5.0,0.0,43.0,1.1,10.3,0.111,1.1,9.2,0.125,0.0,1.1,0.0,0.167,2.3,2.3,1.0,1.1,5.7,6.9,4.6,0.0,0.0,1.1,4.6,5.7,75.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0
tshieos01,2024,526.0,Oscar Tshiebwe,24.0,IND,PF,8.0,0.0,42.0,11.2,22.5,0.5,0.0,0.0,,11.2,22.5,0.5,0.5,6.7,9.0,0.75,9.0,9.0,18.0,2.2,2.2,1.1,0.0,3.4,29.2,132.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0
hodgedm01,2024,527.0,D'Moi Hodge,25.0,LAL,SG,7.0,0.0,41.0,5.8,17.4,0.333,3.5,13.9,0.25,2.3,3.5,0.667,0.433,1.2,2.3,0.5,0.0,0.0,0.0,5.8,1.2,1.2,1.2,4.6,16.2,97.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0
browngr01,2024,528.0,Greg Brown III,22.0,DAL,PF,6.0,0.0,40.0,6.0,13.2,0.455,1.2,3.6,0.333,4.8,9.6,0.5,0.5,4.8,10.8,0.444,3.6,7.2,10.8,4.8,0.0,4.8,4.8,6.0,18.0,96.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
mooreta02,2024,529.0,Taze Moore,25.0,POR,SG,4.0,0.0,40.0,9.9,23.5,0.421,1.2,8.6,0.143,8.6,14.8,0.583,0.447,1.2,2.5,0.5,4.9,4.9,9.9,6.2,2.5,0.0,3.7,4.9,22.2,98.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
fudgeal01,2024,530.0,Alex Fudge,20.0,2TM,SF,6.0,0.0,40.0,7.2,17.9,0.4,1.2,6.0,0.2,6.0,12.0,0.5,0.433,2.4,2.4,1.0,4.8,1.2,6.0,0.0,3.6,0.0,2.4,2.4,17.9,95.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0
fudgeal01,2024,530.0,Alex Fudge,20.0,LAL,SF,4.0,0.0,14.0,3.4,20.4,0.167,0.0,6.8,0.0,3.4,13.6,0.25,0.167,6.8,6.8,1.0,6.8,0.0,6.8,0.0,0.0,0.0,3.4,3.4,13.6,73.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0
fudgeal01,2024,530.0,Alex Fudge,20.0,DAL,SF,2.0,0.0,26.0,9.2,16.6,0.556,1.8,5.5,0.333,7.4,11.1,0.667,0.611,0.0,0.0,,3.7,1.8,5.5,0.0,5.5,0.0,1.8,1.8,20.3,114.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0
davisjd01,2024,531.0,JD Davison,21.0,BOS,SG,8.0,0.0,39.0,6.3,15.2,0.417,3.8,8.9,0.429,2.5,6.3,0.4,0.542,3.8,5.1,0.75,2.5,10.1,12.7,12.7,1.3,1.3,2.5,5.1,20.3,134.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0
grayra01,2024,532.0,RaiQuan Gray,24.0,SAS,PF,3.0,0.0,39.0,12.2,20.7,0.588,3.7,8.5,0.429,8.5,12.2,0.7,0.676,0.0,0.0,,2.4,6.1,8.5,7.3,1.2,1.2,1.2,0.0,28.0,136.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
toppija01,2024,533.0,Jacob Toppin,23.0,NYK,SF,9.0,0.0,38.0,6.6,11.9,0.556,1.3,5.3,0.25,5.3,6.6,0.8,0.611,2.7,2.7,1.0,4.0,5.3,9.3,4.0,0.0,1.3,1.3,4.0,17.3,141.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0
slawsja01,2024,534.0,Jalen Slawson,24.0,SAC,SF,12.0,0.0,37.0,5.3,7.9,0.667,0.0,2.6,0.0,5.3,5.3,1.0,0.667,0.0,0.0,,1.3,7.9,9.2,2.6,1.3,1.3,2.6,10.5,10.5,107.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
brownch02,2024,535.0,Charlie Brown Jr.,26.0,NYK,SG,8.0,0.0,37.0,2.7,13.6,0.2,2.7,9.5,0.286,0.0,4.1,0.0,0.3,0.0,0.0,,1.4,1.4,2.7,0.0,0.0,2.7,2.7,6.8,8.2,60.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
cartodj01,2024,536.0,D.J. Carton,23.0,TOR,SG,4.0,0.0,36.0,4.0,10.7,0.375,1.3,5.4,0.25,2.7,5.4,0.5,0.438,5.4,6.7,0.8,2.7,2.7,5.4,4.0,1.3,0.0,1.3,4.0,14.8,120.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0
dennide01,2024,537.0,Dexter Dennis,24.0,DAL,SG,4.0,0.0,30.0,16.0,30.4,0.526,1.6,12.8,0.125,14.4,17.6,0.818,0.553,1.6,4.8,0.333,1.6,12.8,14.4,6.4,0.0,1.6,4.8,1.6,35.2,100.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
drellhe01,2024,538.0,Henri Drell,23.0,CHI,SF,4.0,0.0,30.0,6.6,16.6,0.4,3.3,10.0,0.333,3.3,6.6,0.5,0.5,1.7,3.3,0.5,1.7,5.0,6.6,6.6,3.3,1.7,3.3,10.0,18.3,102.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
millejo02,2024,539.0,Jordan Miller,24.0,LAC,SF,8.0,0.0,28.0,8.8,15.9,0.556,1.8,3.5,0.5,7.1,12.3,0.571,0.611,3.5,3.5,1.0,5.3,3.5,8.8,0.0,0.0,0.0,1.8,3.5,22.9,130.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
jonesma05,2024,540.0,Mason Jones,25.0,SAC,SG,5.0,0.0,28.0,3.5,13.9,0.25,3.5,12.1,0.286,0.0,1.7,0.0,0.375,1.7,3.5,0.5,1.7,6.9,8.7,8.7,1.7,0.0,3.5,5.2,12.1,93.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0
nancepe01,2024,541.0,Pete Nance,23.0,CLE,PF,8.0,0.0,27.0,1.8,11.0,0.167,1.8,1.8,1.0,0.0,9.1,0.0,0.25,0.0,3.7,0.0,0.0,5.5,5.5,0.0,1.8,0.0,1.8,3.7,5.5,40.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
spencpa01,2024,542.0,Pat Spencer,27.0,GSW,PG,6.0,0.0,26.0,3.7,7.4,0.5,0.0,3.7,0.0,3.7,3.7,1.0,0.5,0.0,0.0,,3.7,3.7,7.4,9.3,0.0,0.0,1.9,1.9,7.4,129.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
whiteda01,2024,543.0,Dariq Whitehead,19.0,BRK,SF,2.0,0.0,24.0,2.1,10.3,0.2,0.0,6.2,0.0,2.1,4.1,0.5,0.2,2.1,4.1,0.5,0.0,8.3,8.3,6.2,0.0,2.1,0.0,0.0,6.2,83.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
diakima01,2024,544.0,Mamadi Diakite,27.0,2TM,PF,6.0,0.0,24.0,8.1,12.1,0.667,0.0,2.0,0.0,8.1,10.1,0.8,0.667,8.1,12.1,0.667,2.0,6.1,8.1,4.0,2.0,2.0,2.0,4.0,24.2,133.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
diakima01,2024,544.0,Mamadi Diakite,27.0,SAS,PF,3.0,0.0,16.0,11.9,14.8,0.8,0.0,0.0,,11.9,14.8,0.8,0.8,11.9,17.8,0.667,3.0,5.9,8.9,5.9,0.0,3.0,0.0,3.0,35.6,168.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
diakima01,2024,544.0,Mamadi Diakite,27.0,NYK,PF,3.0,0.0,8.0,0.0,6.3,0.0,0.0,6.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.3,6.3,0.0,6.3,0.0,6.3,6.3,0.0,0.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0
liddeej01,2024,545.0,E.J. Liddell,23.0,NOP,PF,8.0,0.0,23.0,2.1,12.8,0.167,0.0,10.7,0.0,2.1,2.1,1.0,0.167,4.3,4.3,1.0,0.0,10.7,10.7,2.1,4.3,4.3,4.3,4.3,8.5,56.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0
peterdr01,2024,546.0,Drew Peterson,24.0,BOS,PF,3.0,0.0,23.0,8.6,12.9,0.667,6.4,10.7,0.6,2.1,2.1,1.0,0.917,0.0,0.0,,0.0,2.1,2.1,2.1,4.3,0.0,2.1,2.1,23.6,144.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0
fordjo01,2024,547.0,Jordan Ford,25.0,SAC,PG,6.0,0.0,22.0,8.8,15.5,0.571,4.4,6.6,0.667,4.4,8.8,0.5,0.714,4.4,4.4,1.0,0.0,4.4,4.4,4.4,0.0,0.0,2.2,0.0,26.5,138.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0
thomais02,2024,548.0,Isaiah Thomas,34.0,PHO,PG,6.0,0.0,19.0,7.7,25.7,0.3,5.1,10.3,0.5,2.6,15.4,0.167,0.4,0.0,0.0,,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,20.6,101.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0
garubus01,2024,549.0,Usman Garuba,21.0,GSW,PF,6.0,0.0,18.0,2.7,16.1,0.167,0.0,2.7,0.0,2.7,13.4,0.2,0.167,2.7,5.4,0.5,8.1,10.8,18.8,2.7,2.7,8.1,5.4,5.4,8.1,65.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0
greenda02,2024,550.0,Danny Green,36.0,PHI,SG,2.0,0.0,18.0,0.0,5.5,0.0,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,,0.0,5.5,5.5,2.7,2.7,0.0,0.0,2.7,0.0,33.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
willial06,2024,551.0,Alondes Williams,24.0,MIA,SG,7.0,0.0,16.0,6.2,24.9,0.25,0.0,12.5,0.0,6.2,12.5,0.5,0.25,3.1,3.1,1.0,0.0,3.1,3.1,0.0,0.0,3.1,6.2,6.2,15.6,50.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0
jeromty01,2024,552.0,Ty Jerome,26.0,CLE,SG,2.0,0.0,15.0,6.6,13.2,0.5,0.0,3.3,0.0,6.6,9.9,0.667,0.5,0.0,0.0,,3.3,0.0,3.3,9.9,0.0,0.0,3.3,6.6,13.2,111.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0
wilsodj01,2024,553.0,D.J. Wilson,27.0,PHI,PF,2.0,0.0,15.0,13.1,19.7,0.667,6.6,6.6,1.0,6.6,13.1,0.5,0.833,0.0,0.0,,3.3,3.3,6.6,6.6,0.0,6.6,0.0,3.3,32.8,173.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0
flaglad01,2024,554.0,Adam Flagler,24.0,OKC,SG,2.0,0.0,14.0,3.4,24.0,0.143,3.4,20.6,0.167,0.0,3.4,0.0,0.214,0.0,0.0,,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,10.3,78.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
funkan01,2024,555.0,Andrew Funk,24.0,CHI,SG,5.0,0.0,13.0,0.0,15.3,0.0,0.0,11.5,0.0,0.0,3.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.8,3.8,0.0,0.0,0.0,0.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0
jacksqu01,2024,556.0,Quenton Jackson,25.0,IND,PG,3.0,0.0,11.0,0.0,4.3,0.0,0.0,0.0,,0.0,4.3,0.0,0.0,8.6,8.6,1.0,0.0,17.2,17.2,8.6,4.3,0.0,0.0,4.3,8.6,152.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0
primojo01,2024,557.0,Joshua Primo,21.0,LAC,SG,2.0,0.0,10.0,4.9,14.8,0.333,0.0,4.9,0.0,4.9,9.9,0.5,0.333,0.0,0.0,,4.9,0.0,4.9,0.0,0.0,4.9,19.7,0.0,9.9,37.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0
petrufi01,2024,558.0,Filip Petrušev,23.0,2TM,C,3.0,0.0,10.0,4.9,9.8,0.5,0.0,0.0,,4.9,9.8,0.5,0.5,4.9,9.8,0.5,0.0,4.9,4.9,0.0,0.0,0.0,0.0,4.9,14.6,108.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0
petrufi01,2024,558.0,Filip Petrušev,23.0,PHI,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,16.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0,,113.0,0,0,0,0,0,0,0,0,0,0,0,0
petrufi01,2024,558.0,Filip Petrušev,23.0,SAC,C,2.0,0.0,7.0,6.9,13.9,0.5,0.0,0.0,,6.9,13.9,0.5,0.5,6.9,13.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,20.8,108.0,123.0,0,0,0,0,0,0,0,0,0,0,0,0
wiggili01,2024,559.0,Lindell Wigginton,25.0,MIL,PG,3.0,0.0,8.0,12.0,30.0,0.4,0.0,12.0,0.0,12.0,18.0,0.667,0.4,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,36.0,89.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0
gateska01,2024,560.0,Kaiser Gates,27.0,NOP,SF,1.0,0.0,7.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0
harrish01,2024,561.0,Shaquille Harrison,30.0,MEM,SG,3.0,0.0,6.0,8.1,16.3,0.5,0.0,0.0,,8.1,16.3,0.5,0.5,0.0,0.0,,0.0,16.3,16.3,0.0,0.0,8.1,0.0,0.0,16.3,100.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0
harrike01,2024,562.0,Kevon Harris,26.0,ORL,SG,2.0,0.0,6.0,16.5,24.8,0.667,0.0,0.0,,16.5,24.8,0.667,0.667,0.0,0.0,,0.0,16.5,16.5,8.3,0.0,0.0,8.3,24.8,33.0,101.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0
diallha01,2024,563.0,Hamidou Diallo,25.0,WAS,SG,2.0,0.0,5.0,9.4,18.7,0.5,0.0,0.0,,9.4,18.7,0.5,0.5,0.0,0.0,,18.7,0.0,18.7,9.4,18.7,0.0,9.4,9.4,18.7,106.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0
harpero02,2024,564.0,Ron Harper Jr.,23.0,TOR,PF,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.1,0.0,0.0,0.0,24.1,0.0,227.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0
nowelma01,2024,565.0,Markquis Nowell,24.0,TOR,SG,1.0,0.0,4.0,0.0,12.1,0.0,0.0,0.0,,0.0,12.1,0.0,0.0,24.1,24.1,1.0,24.1,0.0,24.1,24.1,12.1,0.0,0.0,0.0,24.1,169.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
wongis01,2024,566.0,Isaiah Wong,23.0,IND,SG,1.0,0.0,4.0,11.8,35.4,0.333,0.0,11.8,0.0,11.8,23.6,0.5,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,70.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0
brockiz01,2024,567.0,Izaiah Brockington,24.0,NOP,PG,1.0,0.0,3.0,32.7,81.7,0.4,0.0,16.3,0.0,32.7,65.4,0.5,0.4,0.0,0.0,,16.3,16.3,32.7,0.0,0.0,0.0,0.0,0.0,65.4,93.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0
cazalma01,2024,568.0,Malcolm Cazalon,22.0,DET,SG,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,127.0,0,0,0,0,0,0,0,0,0,0,0,0
crutcja01,2024,569.0,Jalen Crutcher,24.0,NOP,PG,1.0,0.0,3.0,0.0,16.3,0.0,0.0,0.0,,0.0,16.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0
