player_id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
,Rk,Player,Age,Team,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
colliza01,184.0,Zach Collins,26.0,SAS,C,69.0,29.0,1526.0,0.484,0.552,0.32,0.531,0.753,0.565,0.263,0.294,102.0,101.0,88.0,97.0,96.0,97.0,108.0,74.0,-19.3,-21.2,
greenjo02,185.0,Josh Green,23.0,DAL,SG,57.0,33.0,1505.0,0.479,0.572,0.385,0.575,0.684,0.588,0.152,0.5,101.0,105.0,105.0,105.0,87.0,101.0,62.0,127.0,21.2,6.1,
kesslwa01,186.0,Walker Kessler,22.0,UTA,C,64.0,22.0,1493.0,0.654,0.68,0.211,0.66,0.602,0.663,0.266,0.054,138.0,125.0,58.0,121.0,77.0,114.0,109.0,14.0,79.4,64.5,
greendr01,187.0,Draymond Green,33.0,GSW,PF,55.0,52.0,1490.0,0.497,0.551,0.395,0.566,0.73,0.587,0.199,0.347,105.0,101.0,108.0,104.0,93.0,101.0,81.0,88.0,14.4,5.7,
watsope01,188.0,Peyton Watson,21.0,DEN,SF,80.0,4.0,1488.0,0.465,0.553,0.296,0.516,0.67,0.539,0.237,0.34,98.0,101.0,81.0,94.0,85.0,93.0,97.0,86.0,-27.6,-40.6,
thybuma01,189.0,Matisse Thybulle,26.0,POR,SF,65.0,19.0,1487.0,0.397,0.535,0.346,0.524,0.759,0.537,0.091,0.729,84.0,98.0,95.0,96.0,97.0,93.0,37.0,185.0,-14.5,-28.5,
middlkh01,190.0,Khris Middleton,32.0,MIL,SF,55.0,55.0,1487.0,0.493,0.563,0.381,0.566,0.833,0.595,0.187,0.384,104.0,103.0,104.0,104.0,106.0,103.0,76.0,97.0,25.2,20.9,
bogdabo02,191.0,Bojan Bogdanović,34.0,2TM,PF,57.0,27.0,1478.0,0.454,0.507,0.398,0.551,0.785,0.581,0.219,0.49,96.0,93.0,109.0,101.0,100.0,100.0,90.0,124.0,6.6,2.0,6MOY-9
bogdabo02,191.0,Bojan Bogdanović,34.0,DET,PF,28.0,27.0,921.0,0.468,0.518,0.415,0.569,0.779,0.6,0.245,0.487,99.0,95.0,114.0,104.0,99.0,103.0,100.0,123.0,19.4,18.9,
bogdabo02,191.0,Bojan Bogdanović,34.0,NYK,SF,29.0,0.0,557.0,0.43,0.488,0.37,0.521,0.8,0.549,0.176,0.496,91.0,90.0,101.0,95.0,102.0,95.0,72.0,126.0,-12.8,-16.9,
champju02,192.0,Julian Champagnie,22.0,SAS,SF,74.0,59.0,1468.0,0.408,0.504,0.365,0.534,0.815,0.57,0.229,0.689,86.0,92.0,100.0,98.0,104.0,98.0,94.0,175.0,-10.4,-9.3,
beverpa01,193.0,Patrick Beverley,35.0,2TM,PG,73.0,13.0,1462.0,0.417,0.49,0.337,0.497,0.822,0.539,0.237,0.478,88.0,90.0,92.0,91.0,105.0,93.0,97.0,121.0,-37.2,-34.6,
beverpa01,193.0,Patrick Beverley,35.0,PHI,PG,47.0,5.0,919.0,0.432,0.523,0.321,0.504,0.81,0.547,0.261,0.452,91.0,96.0,88.0,92.0,103.0,94.0,107.0,115.0,-20.4,-17.7,
beverpa01,193.0,Patrick Beverley,35.0,MIL,PG,26.0,8.0,543.0,0.391,0.424,0.361,0.486,0.852,0.524,0.196,0.522,82.0,78.0,99.0,89.0,109.0,90.0,80.0,132.0,-16.8,-16.9,
coffeam01,194.0,Amir Coffey,26.0,LAC,SF,70.0,13.0,1460.0,0.472,0.571,0.38,0.571,0.859,0.604,0.202,0.523,99.0,105.0,104.0,104.0,110.0,104.0,83.0,132.0,17.2,18.4,
joeis01,195.0,Isaiah Joe,24.0,OKC,SG,78.0,1.0,1445.0,0.458,0.568,0.416,0.609,0.865,0.626,0.107,0.728,96.0,104.0,114.0,111.0,110.0,108.0,44.0,184.0,60.9,46.9,
banede01,196.0,Desmond Bane,25.0,MEM,SG,42.0,42.0,1443.0,0.464,0.536,0.381,0.552,0.87,0.589,0.207,0.464,98.0,98.0,104.0,101.0,111.0,101.0,85.0,117.0,8.8,14.7,
willivi01,197.0,Vince Williams Jr.,23.0,MEM,SG,52.0,33.0,1436.0,0.446,0.529,0.378,0.55,0.8,0.597,0.343,0.551,94.0,97.0,103.0,101.0,102.0,103.0,140.0,140.0,2.7,15.0,
stewais01,198.0,Isaiah Stewart,22.0,DET,PF,46.0,45.0,1423.0,0.487,0.575,0.383,0.575,0.753,0.6,0.223,0.458,103.0,105.0,105.0,105.0,96.0,103.0,91.0,116.0,21.4,16.5,
wagnemo01,199.0,Moritz Wagner,26.0,ORL,C,80.0,1.0,1415.0,0.601,0.673,0.33,0.636,0.814,0.676,0.37,0.208,127.0,123.0,90.0,116.0,104.0,117.0,151.0,53.0,98.6,123.6,
herroty01,200.0,Tyler Herro,24.0,MIA,SG,42.0,40.0,1407.0,0.441,0.478,0.396,0.531,0.856,0.558,0.151,0.453,93.0,88.0,108.0,97.0,109.0,96.0,62.0,115.0,-23.4,-34.2,
cartewe01,201.0,Wendell Carter Jr.,24.0,ORL,C,55.0,48.0,1406.0,0.525,0.626,0.374,0.6,0.694,0.623,0.315,0.402,111.0,115.0,102.0,110.0,88.0,107.0,129.0,102.0,45.4,41.6,
okongon01,202.0,Onyeka Okongwu,23.0,ATL,C,55.0,8.0,1405.0,0.611,0.676,0.333,0.642,0.793,0.674,0.318,0.189,129.0,124.0,91.0,118.0,101.0,116.0,130.0,48.0,70.0,78.4,
thompam01,203.0,Amen Thompson,21.0,HOU,SF,62.0,23.0,1388.0,0.536,0.595,0.138,0.545,0.684,0.576,0.348,0.13,113.0,109.0,38.0,100.0,87.0,99.0,142.0,33.0,-1.5,-4.5,
highsha01,204.0,Haywood Highsmith,27.0,MIA,PF,66.0,26.0,1366.0,0.465,0.562,0.396,0.581,0.639,0.587,0.109,0.584,98.0,103.0,108.0,106.0,81.0,101.0,45.0,148.0,22.4,5.0,
daniedy01,205.0,Dyson Daniels,20.0,NOP,PG,61.0,16.0,1358.0,0.447,0.551,0.311,0.514,0.642,0.529,0.17,0.434,94.0,101.0,85.0,94.0,82.0,91.0,70.0,110.0,-19.9,-33.8,
drumman01,206.0,Andre Drummond,30.0,CHI,C,79.0,10.0,1351.0,0.556,0.56,0.0,0.556,0.592,0.576,0.454,0.006,117.0,103.0,0.0,102.0,75.0,99.0,186.0,2.0,9.3,-5.1,
sassema01,207.0,Marcus Sasser,23.0,DET,PG,71.0,11.0,1351.0,0.428,0.474,0.375,0.516,0.879,0.542,0.129,0.469,90.0,87.0,103.0,94.0,112.0,93.0,53.0,119.0,-31.7,-41.6,
murrakr01,208.0,Kris Murray,23.0,POR,SF,62.0,29.0,1348.0,0.396,0.525,0.268,0.463,0.661,0.481,0.153,0.5,84.0,96.0,73.0,85.0,84.0,83.0,63.0,127.0,-61.1,-77.1,
mcbrimi01,209.0,Miles McBride,23.0,NYK,PG,68.0,14.0,1328.0,0.452,0.511,0.41,0.572,0.86,0.59,0.11,0.586,95.0,94.0,112.0,105.0,110.0,102.0,45.0,148.0,22.7,9.8,
poeltja01,210.0,Jakob Poeltl,28.0,TOR,C,50.0,50.0,1319.0,0.656,0.656,,0.656,0.551,0.653,0.283,0.0,138.0,120.0,,120.0,70.0,113.0,116.0,0.0,82.8,61.9,
embiijo01,211.0,Joel Embiid,29.0,PHI,C,39.0,39.0,1309.0,0.529,0.556,0.388,0.561,0.883,0.644,0.531,0.163,111.0,102.0,106.0,103.0,113.0,111.0,217.0,41.0,23.8,135.2,AS
greenje02,212.0,Jeff Green,37.0,HOU,PF,78.0,6.0,1307.0,0.456,0.553,0.331,0.529,0.819,0.59,0.407,0.437,96.0,101.0,91.0,97.0,104.0,102.0,167.0,111.0,-13.1,8.4,
payneca01,213.0,Cameron Payne,29.0,2TM,PG,78.0,10.0,1304.0,0.432,0.486,0.39,0.541,0.866,0.566,0.139,0.555,91.0,89.0,107.0,99.0,110.0,98.0,57.0,141.0,-5.8,-14.2,
payneca01,213.0,Cameron Payne,29.0,MIL,PG,47.0,2.0,702.0,0.455,0.538,0.397,0.572,0.841,0.603,0.198,0.59,96.0,99.0,109.0,105.0,107.0,104.0,81.0,149.0,11.3,11.0,
payneca01,213.0,Cameron Payne,29.0,PHI,PG,31.0,8.0,602.0,0.413,0.447,0.382,0.514,0.913,0.533,0.089,0.525,87.0,82.0,105.0,94.0,116.0,92.0,36.0,133.0,-17.1,-25.2,
harriga01,214.0,Gary Harris,29.0,ORL,SG,54.0,27.0,1297.0,0.441,0.598,0.371,0.569,0.756,0.587,0.152,0.69,93.0,110.0,101.0,104.0,96.0,101.0,62.0,175.0,13.4,4.5,
livelde01,215.0,Dereck Lively II,19.0,DAL,C,55.0,42.0,1294.0,0.747,0.752,0.0,0.747,0.506,0.728,0.274,0.007,157.0,138.0,0.0,137.0,65.0,126.0,112.0,2.0,118.5,98.3,ROY-6
mccontj01,216.0,T.J. McConnell,31.0,IND,PG,71.0,4.0,1291.0,0.556,0.568,0.409,0.572,0.79,0.586,0.105,0.074,117.0,104.0,112.0,105.0,101.0,101.0,43.0,19.0,29.8,7.5,6MOY-7
holidaa01,217.0,Aaron Holiday,27.0,HOU,PG,78.0,1.0,1269.0,0.446,0.51,0.387,0.547,0.921,0.578,0.151,0.52,94.0,94.0,106.0,100.0,117.0,100.0,62.0,132.0,0.2,-1.9,
osmande01,218.0,Cedi Osman,28.0,SAS,SF,72.0,3.0,1269.0,0.479,0.601,0.389,0.591,0.673,0.601,0.135,0.576,101.0,110.0,106.0,108.0,86.0,104.0,55.0,146.0,34.3,17.0,
dickgr01,219.0,Gradey Dick,20.0,TOR,SG,60.0,17.0,1268.0,0.425,0.495,0.365,0.524,0.863,0.546,0.115,0.542,90.0,91.0,100.0,96.0,110.0,94.0,47.0,137.0,-20.4,-32.2,
marshna01,220.0,Naji Marshall,26.0,NOP,SF,66.0,1.0,1257.0,0.463,0.516,0.387,0.542,0.791,0.576,0.234,0.409,98.0,95.0,106.0,99.0,101.0,99.0,96.0,104.0,-3.2,-3.6,
dunnkr01,221.0,Kris Dunn,29.0,UTA,PG,66.0,32.0,1249.0,0.47,0.525,0.369,0.535,0.688,0.546,0.102,0.355,99.0,96.0,101.0,98.0,88.0,94.0,42.0,90.0,-7.1,-22.4,
haywago01,222.0,Gordon Hayward,33.0,2TM,SF,51.0,28.0,1245.0,0.464,0.479,0.411,0.51,0.742,0.548,0.298,0.223,98.0,88.0,112.0,93.0,95.0,95.0,122.0,57.0,-29.5,-28.8,
haywago01,222.0,Gordon Hayward,33.0,CHO,SF,25.0,25.0,798.0,0.468,0.496,0.361,0.505,0.765,0.544,0.273,0.205,99.0,91.0,99.0,92.0,98.0,94.0,112.0,52.0,-24.6,-23.9,
haywago01,222.0,Gordon Hayward,33.0,OKC,SF,26.0,3.0,447.0,0.453,0.429,0.517,0.524,0.692,0.56,0.368,0.274,95.0,79.0,141.0,96.0,88.0,97.0,151.0,69.0,-4.9,-4.9,
jacksgg01,223.0,GG Jackson II,19.0,MEM,PF,48.0,18.0,1233.0,0.428,0.502,0.357,0.519,0.752,0.554,0.272,0.508,90.0,92.0,98.0,95.0,96.0,96.0,111.0,129.0,-31.4,-32.2,
wiggiaa01,224.0,Aaron Wiggins,25.0,OKC,SG,78.0,4.0,1228.0,0.562,0.598,0.492,0.645,0.789,0.664,0.188,0.334,119.0,110.0,135.0,118.0,101.0,114.0,77.0,85.0,73.9,68.5,
nancela02,225.0,Larry Nance Jr.,31.0,NOP,C,61.0,0.0,1216.0,0.573,0.631,0.415,0.629,0.77,0.653,0.253,0.27,121.0,116.0,114.0,115.0,98.0,113.0,104.0,68.0,39.6,39.3,
reathdu01,226.0,Duop Reath,27.0,POR,C,68.0,20.0,1214.0,0.461,0.559,0.359,0.549,0.742,0.571,0.186,0.491,97.0,103.0,98.0,100.0,95.0,99.0,76.0,124.0,2.6,-9.3,
burksal01,227.0,Alec Burks,32.0,2TM,SG,66.0,1.0,1212.0,0.369,0.36,0.376,0.478,0.868,0.536,0.293,0.58,78.0,66.0,103.0,87.0,111.0,92.0,120.0,147.0,-78.0,-56.2,
burksal01,227.0,Alec Burks,32.0,DET,SG,43.0,0.0,901.0,0.394,0.384,0.401,0.516,0.903,0.581,0.33,0.608,83.0,70.0,110.0,94.0,115.0,100.0,135.0,154.0,-24.8,0.7,
burksal01,227.0,Alec Burks,32.0,NYK,SG,23.0,1.0,311.0,0.307,0.313,0.301,0.383,0.727,0.42,0.202,0.509,65.0,57.0,82.0,70.0,93.0,72.0,83.0,129.0,-53.2,-56.9,
looneke01,228.0,Kevon Looney,27.0,GSW,C,74.0,36.0,1195.0,0.597,0.599,0.0,0.597,0.675,0.62,0.356,0.004,126.0,110.0,0.0,109.0,86.0,107.0,146.0,1.0,23.3,21.4,
roddyda01,229.0,David Roddy,22.0,2TM,PF,65.0,13.0,1177.0,0.403,0.478,0.293,0.462,0.691,0.484,0.166,0.401,85.0,88.0,80.0,85.0,88.0,83.0,68.0,102.0,-69.0,-84.1,
roddyda01,229.0,David Roddy,22.0,MEM,PF,48.0,13.0,1114.0,0.402,0.47,0.301,0.462,0.687,0.485,0.174,0.404,85.0,86.0,82.0,85.0,88.0,84.0,71.0,102.0,-64.9,-78.9,
roddyda01,229.0,David Roddy,22.0,PHO,PF,17.0,0.0,63.0,0.435,0.6,0.125,0.457,1.0,0.469,0.043,0.348,92.0,110.0,34.0,84.0,128.0,81.0,18.0,88.0,-4.1,-5.2,
micicva01,230.0,Vasilije Micić,30.0,2TM,PG,60.0,21.0,1176.0,0.43,0.537,0.279,0.488,0.813,0.524,0.203,0.416,91.0,98.0,76.0,89.0,104.0,90.0,83.0,105.0,-43.5,-45.5,
micicva01,230.0,Vasilije Micić,30.0,OKC,PG,30.0,0.0,361.0,0.407,0.565,0.244,0.467,0.737,0.498,0.209,0.495,86.0,104.0,67.0,85.0,94.0,86.0,85.0,125.0,-14.5,-16.3,
micicva01,230.0,Vasilije Micić,30.0,CHO,PG,30.0,21.0,815.0,0.437,0.529,0.294,0.495,0.839,0.532,0.201,0.391,92.0,97.0,80.0,91.0,107.0,92.0,82.0,99.0,-29.0,-29.2,
willipa01,231.0,Patrick Williams,22.0,CHI,PF,43.0,30.0,1174.0,0.443,0.474,0.399,0.525,0.788,0.553,0.184,0.412,93.0,87.0,109.0,96.0,100.0,95.0,75.0,104.0,-15.4,-21.1,
konchjo01,232.0,John Konchar,27.0,MEM,SF,55.0,23.0,1173.0,0.423,0.568,0.317,0.514,0.84,0.537,0.12,0.577,89.0,104.0,87.0,94.0,107.0,93.0,49.0,146.0,-13.4,-19.0,
eubandr01,233.0,Drew Eubanks,26.0,PHO,C,75.0,6.0,1169.0,0.601,0.596,1.0,0.607,0.774,0.645,0.368,0.012,127.0,109.0,273.0,111.0,99.0,111.0,150.0,3.0,30.5,38.1,
inglejo01,234.0,Joe Ingles,36.0,ORL,SF,68.0,0.0,1169.0,0.436,0.439,0.435,0.59,0.824,0.612,0.15,0.709,92.0,81.0,119.0,108.0,105.0,105.0,61.0,180.0,19.9,15.3,
blackan01,235.0,Anthony Black,20.0,ORL,PG,69.0,33.0,1164.0,0.466,0.51,0.394,0.54,0.613,0.56,0.324,0.381,98.0,94.0,108.0,99.0,78.0,97.0,133.0,96.0,-3.0,-11.3,
hawkijo01,236.0,Jordan Hawkins,21.0,NOP,SG,67.0,10.0,1160.0,0.382,0.411,0.366,0.501,0.838,0.533,0.175,0.654,80.0,75.0,100.0,92.0,107.0,92.0,72.0,166.0,-41.4,-45.8,
lylestr01,237.0,Trey Lyles,28.0,SAC,PF,58.0,0.0,1158.0,0.445,0.578,0.384,0.576,0.7,0.596,0.218,0.682,94.0,106.0,105.0,105.0,89.0,103.0,89.0,173.0,19.1,10.9,
moodymo01,238.0,Moses Moody,21.0,GSW,SG,66.0,9.0,1156.0,0.462,0.555,0.36,0.548,0.785,0.578,0.221,0.476,97.0,102.0,98.0,100.0,100.0,100.0,91.0,121.0,0.9,-1.7,
crowdja01,239.0,Jae Crowder,33.0,MIL,PF,50.0,25.0,1156.0,0.422,0.538,0.349,0.53,0.722,0.546,0.133,0.615,89.0,99.0,96.0,97.0,92.0,94.0,55.0,156.0,-9.1,-19.6,
jackstr02,240.0,Trayce Jackson-Davis,23.0,GSW,PF,68.0,16.0,1130.0,0.702,0.704,0.0,0.702,0.561,0.692,0.398,0.003,148.0,129.0,0.0,128.0,71.0,119.0,163.0,1.0,103.1,87.5,
brogdma01,241.0,Malcolm Brogdon,31.0,POR,PG,39.0,25.0,1121.0,0.44,0.458,0.412,0.522,0.819,0.56,0.234,0.401,93.0,84.0,113.0,96.0,104.0,97.0,96.0,102.0,-24.2,-21.6,
wadede01,242.0,Dean Wade,27.0,CLE,PF,54.0,32.0,1108.0,0.414,0.567,0.391,0.584,0.769,0.598,0.112,0.871,87.0,104.0,107.0,107.0,98.0,103.0,46.0,221.0,17.4,8.6,
richajo01,243.0,Josh Richardson,30.0,MIA,SG,43.0,6.0,1103.0,0.444,0.561,0.347,0.539,0.944,0.573,0.156,0.548,94.0,103.0,95.0,99.0,120.0,99.0,64.0,139.0,-5.3,-5.1,
mitchda01,244.0,Davion Mitchell,25.0,SAC,PG,72.0,4.0,1101.0,0.452,0.539,0.361,0.54,0.714,0.555,0.13,0.489,95.0,99.0,99.0,99.0,91.0,96.0,53.0,124.0,-4.1,-17.1,
saricda01,245.0,Dario Šarić,29.0,GSW,C,64.0,9.0,1098.0,0.466,0.56,0.376,0.562,0.849,0.6,0.24,0.508,98.0,103.0,103.0,103.0,108.0,104.0,98.0,129.0,11.9,17.5,
wisemja01,246.0,James Wiseman,22.0,DET,C,63.0,6.0,1091.0,0.613,0.617,0.0,0.613,0.706,0.637,0.334,0.007,129.0,113.0,0.0,112.0,90.0,110.0,137.0,2.0,40.6,40.1,
exumda01,247.0,Dante Exum,28.0,DAL,PG,55.0,17.0,1088.0,0.533,0.557,0.491,0.621,0.779,0.645,0.225,0.358,112.0,102.0,134.0,114.0,99.0,111.0,92.0,91.0,44.9,43.0,
merrisa01,248.0,Sam Merrill,27.0,CLE,SG,61.0,1.0,1069.0,0.402,0.385,0.404,0.584,0.929,0.598,0.071,0.901,85.0,71.0,110.0,107.0,118.0,103.0,29.0,228.0,29.4,14.8,
smithde03,249.0,Dennis Smith Jr.,26.0,BRK,PG,56.0,2.0,1059.0,0.435,0.502,0.294,0.482,0.741,0.508,0.172,0.322,92.0,92.0,80.0,88.0,95.0,88.0,70.0,82.0,-43.5,-52.7,
sharpsh01,250.0,Shaedon Sharpe,20.0,POR,SG,32.0,25.0,1059.0,0.406,0.457,0.333,0.475,0.824,0.524,0.274,0.415,85.0,84.0,91.0,87.0,105.0,90.0,112.0,105.0,-62.4,-54.2,
goodwjo01,251.0,Jordan Goodwin,25.0,2TM,PG,57.0,12.0,1055.0,0.369,0.411,0.298,0.424,0.746,0.451,0.154,0.369,78.0,75.0,81.0,78.0,95.0,78.0,63.0,93.0,-93.6,-105.2,
goodwjo01,251.0,Jordan Goodwin,25.0,PHO,PG,40.0,0.0,558.0,0.389,0.46,0.288,0.448,0.862,0.481,0.15,0.415,82.0,84.0,79.0,82.0,110.0,83.0,62.0,105.0,-38.0,-40.7,
goodwjo01,251.0,Jordan Goodwin,25.0,MEM,PG,17.0,12.0,497.0,0.349,0.367,0.311,0.399,0.633,0.42,0.159,0.323,74.0,67.0,85.0,73.0,81.0,72.0,65.0,82.0,-55.6,-64.5,
baglema01,252.0,Marvin Bagley III,24.0,2TM,C,50.0,25.0,1053.0,0.586,0.597,0.391,0.597,0.762,0.629,0.309,0.056,123.0,110.0,107.0,109.0,97.0,108.0,126.0,14.0,41.1,45.4,
baglema01,252.0,Marvin Bagley III,24.0,DET,C,26.0,10.0,478.0,0.591,0.606,0.167,0.594,0.82,0.638,0.337,0.033,125.0,111.0,46.0,109.0,105.0,110.0,138.0,8.0,17.2,23.9,
baglema01,252.0,Marvin Bagley III,24.0,WAS,C,24.0,15.0,575.0,0.581,0.59,0.471,0.599,0.708,0.622,0.286,0.075,123.0,108.0,129.0,110.0,90.0,107.0,117.0,19.0,23.9,21.5,
craigto01,253.0,Torrey Craig,33.0,CHI,SF,53.0,14.0,1049.0,0.43,0.49,0.392,0.55,0.75,0.568,0.143,0.61,91.0,90.0,107.0,101.0,96.0,98.0,59.0,154.0,1.6,-6.5,
smithja04,254.0,Jalen Smith,23.0,IND,C,61.0,14.0,1047.0,0.592,0.689,0.424,0.67,0.692,0.682,0.263,0.365,125.0,126.0,116.0,123.0,88.0,118.0,108.0,92.0,97.2,89.7,
bantoda01,255.0,Dalano Banton,24.0,2TM,PG,54.0,9.0,1047.0,0.404,0.475,0.296,0.463,0.783,0.504,0.24,0.398,85.0,87.0,81.0,85.0,100.0,87.0,98.0,101.0,-83.5,-84.3,
bantoda01,255.0,Dalano Banton,24.0,BOS,PG,24.0,1.0,171.0,0.373,0.486,0.125,0.392,0.8,0.468,0.392,0.314,79.0,89.0,34.0,72.0,102.0,81.0,161.0,79.0,-15.7,-13.4,
bantoda01,255.0,Dalano Banton,24.0,POR,PG,30.0,8.0,876.0,0.408,0.474,0.311,0.471,0.78,0.508,0.223,0.408,86.0,87.0,85.0,86.0,99.0,88.0,91.0,103.0,-67.8,-70.9,
willizi02,256.0,Ziaire Williams,22.0,MEM,SF,51.0,15.0,1038.0,0.397,0.487,0.307,0.474,0.827,0.511,0.198,0.5,84.0,89.0,84.0,87.0,105.0,88.0,81.0,127.0,-55.2,-56.8,
tateja01,257.0,Jae'Sean Tate,28.0,HOU,SF,65.0,9.0,1031.0,0.472,0.559,0.299,0.522,0.667,0.538,0.17,0.336,99.0,103.0,82.0,95.0,85.0,93.0,70.0,85.0,-11.3,-20.5,
willike04,258.0,Kenrich Williams,29.0,OKC,PF,69.0,1.0,1029.0,0.468,0.54,0.397,0.568,0.5,0.568,0.05,0.504,99.0,99.0,109.0,104.0,64.0,98.0,20.0,128.0,11.9,-6.9,
alvarjo01,259.0,Jose Alvarado,25.0,NOP,PG,56.0,0.0,1028.0,0.412,0.464,0.377,0.525,0.673,0.54,0.151,0.6,87.0,85.0,103.0,96.0,86.0,93.0,62.0,152.0,-15.1,-29.7,6MOY-6
grimequ01,260.0,Quentin Grimes,23.0,2TM,SG,51.0,18.0,1025.0,0.372,0.466,0.338,0.495,0.756,0.516,0.137,0.732,78.0,85.0,92.0,91.0,96.0,89.0,56.0,185.0,-33.5,-44.4,
grimequ01,260.0,Quentin Grimes,23.0,NYK,SG,45.0,18.0,910.0,0.395,0.486,0.363,0.53,0.706,0.543,0.119,0.741,83.0,89.0,99.0,97.0,90.0,94.0,49.0,188.0,-9.6,-22.1,
grimequ01,260.0,Quentin Grimes,23.0,DET,SG,6.0,0.0,115.0,0.214,0.357,0.143,0.262,0.909,0.342,0.262,0.667,45.0,66.0,39.0,48.0,116.0,59.0,107.0,169.0,-23.9,-22.3,
meltode01,261.0,De'Anthony Melton,25.0,PHI,SG,38.0,33.0,1023.0,0.386,0.425,0.36,0.493,0.835,0.533,0.219,0.594,81.0,78.0,98.0,90.0,107.0,92.0,90.0,151.0,-38.5,-36.9,
theisda01,262.0,Daniel Theis,31.0,2TM,C,60.0,3.0,1015.0,0.532,0.586,0.366,0.577,0.76,0.597,0.171,0.242,112.0,107.0,100.0,106.0,97.0,103.0,70.0,61.0,17.7,10.6,
theisda01,262.0,Daniel Theis,31.0,IND,C,1.0,0.0,8.0,0.25,0.333,0.0,0.25,,0.25,0.0,0.25,53.0,61.0,0.0,46.0,,43.0,0.0,63.0,-2.4,-2.6,
theisda01,262.0,Daniel Theis,31.0,LAC,C,59.0,3.0,1007.0,0.536,0.589,0.371,0.581,0.76,0.601,0.173,0.242,113.0,108.0,102.0,106.0,97.0,104.0,71.0,61.0,20.1,13.2,
walkelo01,263.0,Lonnie Walker IV,25.0,BRK,SG,58.0,0.0,1011.0,0.423,0.471,0.384,0.528,0.763,0.545,0.12,0.551,89.0,86.0,105.0,97.0,97.0,94.0,49.0,139.0,-17.8,-35.8,
hortota01,264.0,Talen Horton-Tucker,23.0,UTA,PG,51.0,11.0,1009.0,0.396,0.438,0.33,0.46,0.807,0.503,0.234,0.391,83.0,80.0,90.0,84.0,103.0,87.0,96.0,99.0,-80.3,-79.0,
hayeski01,265.0,Killian Hayes,22.0,DET,PG,42.0,31.0,1008.0,0.413,0.455,0.297,0.452,0.66,0.474,0.177,0.261,87.0,83.0,81.0,83.0,84.0,82.0,72.0,66.0,-53.3,-64.8,
carteje01,266.0,Jevon Carter,28.0,CHI,PG,72.0,0.0,1004.0,0.378,0.466,0.329,0.484,0.571,0.485,0.019,0.641,80.0,85.0,90.0,88.0,73.0,84.0,8.0,162.0,-46.0,-70.0,
kennalu01,267.0,Luke Kennard,27.0,MEM,SG,39.0,22.0,999.0,0.448,0.442,0.45,0.617,0.889,0.641,0.143,0.756,94.0,81.0,123.0,113.0,113.0,110.0,58.0,191.0,44.7,40.6,
mathega01,268.0,Garrison Mathews,27.0,ATL,SG,66.0,5.0,992.0,0.456,0.545,0.44,0.644,0.81,0.665,0.186,0.854,96.0,100.0,120.0,118.0,103.0,115.0,76.0,216.0,44.0,41.4,
hardyja02,269.0,Jaden Hardy,21.0,DAL,SG,73.0,7.0,989.0,0.407,0.447,0.362,0.492,0.776,0.517,0.159,0.468,86.0,82.0,99.0,90.0,99.0,89.0,65.0,118.0,-52.6,-64.4,
manntr01,270.0,Tre Mann,22.0,2TM,PG,41.0,28.0,987.0,0.459,0.516,0.373,0.533,0.763,0.559,0.187,0.399,97.0,95.0,102.0,98.0,97.0,96.0,76.0,101.0,-8.4,-14.7,
manntr01,270.0,Tre Mann,22.0,OKC,PG,13.0,0.0,119.0,0.5,0.571,0.421,0.6,1.0,0.606,0.025,0.475,105.0,105.0,115.0,110.0,128.0,104.0,10.0,120.0,4.3,2.1,
manntr01,270.0,Tre Mann,22.0,CHO,PG,28.0,28.0,868.0,0.453,0.509,0.364,0.524,0.759,0.552,0.21,0.388,95.0,93.0,100.0,96.0,97.0,95.0,86.0,98.0,-12.7,-16.8,
reddica01,271.0,Cam Reddish,24.0,LAL,SF,48.0,26.0,984.0,0.389,0.435,0.336,0.468,0.759,0.504,0.231,0.47,82.0,80.0,92.0,86.0,97.0,87.0,94.0,119.0,-36.8,-39.0,
kornelu01,272.0,Luke Kornet,28.0,BOS,C,63.0,7.0,983.0,0.7,0.698,1.0,0.702,0.907,0.736,0.266,0.005,147.0,128.0,273.0,128.0,116.0,127.0,109.0,1.0,63.1,71.0,
elliske01,273.0,Keon Ellis,24.0,SAC,SG,57.0,21.0,978.0,0.461,0.578,0.417,0.612,0.743,0.627,0.151,0.724,97.0,106.0,114.0,112.0,95.0,108.0,62.0,183.0,30.4,23.0,
tillmxa01,274.0,Xavier Tillman Sr.,25.0,2TM,PF,54.0,15.0,974.0,0.434,0.51,0.247,0.47,0.44,0.472,0.179,0.29,91.0,94.0,68.0,86.0,56.0,81.0,73.0,74.0,-42.9,-65.1,
