player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
washity02,513.0,TyTy Washington Jr.,22.0,MIL,PG,11.0,0.0,56.0,3.9,12.9,0.3,1.3,3.9,0.333,2.6,9.0,0.286,0.35,0.0,0.0,,0.6,2.6,3.2,3.2,1.9,0.0,1.3,0.6,9.0,
seabrde01,514.0,Dereon Seabron,23.0,NOP,SG,6.0,0.0,55.0,2.6,8.5,0.308,0.7,1.3,0.5,2.0,7.2,0.273,0.346,3.3,3.9,0.833,0.7,3.9,4.6,3.3,1.3,0.7,0.0,2.6,9.2,
toscaju01,515.0,Juan Toscano-Anderson,30.0,SAC,SF,11.0,0.0,53.0,2.0,8.2,0.25,0.7,2.7,0.25,1.4,5.4,0.25,0.292,0.0,0.0,,2.7,6.8,9.5,2.7,0.7,0.7,1.4,7.5,4.8,
millele01,516.0,Leonard Miller,20.0,MIN,SF,17.0,0.0,52.0,9.0,13.8,0.65,1.4,3.5,0.4,7.6,10.4,0.733,0.7,0.7,1.4,0.5,3.5,10.4,13.8,5.5,1.4,0.7,0.7,3.5,20.1,
lundyse01,517.0,Seth Lundy,23.0,ATL,SF,9.0,0.0,52.0,2.8,11.8,0.235,2.1,9.0,0.231,0.7,2.8,0.25,0.324,2.1,2.8,0.75,0.7,4.2,4.8,0.0,0.0,0.0,0.7,4.2,9.7,
dukeda01,518.0,David Duke Jr.,24.0,SAS,SG,4.0,0.0,51.0,7.1,12.7,0.556,2.1,4.2,0.5,4.9,8.5,0.583,0.639,2.1,2.1,1.0,1.4,5.6,7.1,3.5,1.4,0.0,2.1,2.8,18.4,
nixda01,519.0,Daishen Nix,21.0,MIN,PG,15.0,0.0,50.0,6.5,17.3,0.375,4.3,12.2,0.353,2.2,5.0,0.429,0.5,2.2,4.3,0.5,0.7,1.4,2.2,4.3,3.6,0.0,3.6,1.4,19.4,
huffja01,520.0,Jay Huff,25.0,DEN,C,20.0,0.0,49.0,6.6,11.0,0.6,2.2,6.6,0.333,4.4,4.4,1.0,0.7,1.5,1.5,1.0,1.5,6.6,8.1,1.5,1.5,2.2,0.7,6.6,16.9,
tysonhu01,521.0,Hunter Tyson,23.0,DEN,PF,18.0,0.0,48.0,6.0,15.0,0.4,3.0,10.5,0.286,3.0,4.5,0.667,0.5,0.0,0.0,,0.7,6.0,6.8,1.5,0.7,0.0,1.5,7.5,15.0,
johnsja01,522.0,James Johnson,36.0,IND,PF,9.0,0.0,47.0,2.3,7.7,0.3,0.0,1.5,0.0,2.3,6.1,0.375,0.3,1.5,1.5,1.0,0.8,2.3,3.1,6.1,3.8,0.8,3.8,6.9,6.1,
jeffrda01,523.0,DaQuan Jeffries,26.0,NYK,SG,17.0,0.0,46.0,4.7,13.3,0.353,1.6,7.8,0.2,3.1,5.5,0.571,0.412,0.0,1.6,0.0,0.0,3.9,3.9,3.9,0.0,0.8,2.3,1.6,11.0,
arcidry01,524.0,Ryan Arcidiacono,29.0,NYK,PG,20.0,0.0,45.0,0.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.4,6.4,3.2,1.6,0.0,1.6,4.0,0.0,
ntilila01,525.0,Frank Ntilikina,25.0,CHO,PG,5.0,0.0,43.0,0.8,7.5,0.111,0.8,6.7,0.125,0.0,0.8,0.0,0.167,1.7,1.7,1.0,0.8,4.2,5.0,3.3,0.0,0.0,0.8,3.3,4.2,
tshieos01,526.0,Oscar Tshiebwe,24.0,IND,PF,8.0,0.0,42.0,8.6,17.1,0.5,0.0,0.0,,8.6,17.1,0.5,0.5,5.1,6.9,0.75,6.9,6.9,13.7,1.7,1.7,0.9,0.0,2.6,22.3,
hodgedm01,527.0,D'Moi Hodge,25.0,LAL,SG,7.0,0.0,41.0,4.4,13.2,0.333,2.6,10.5,0.25,1.8,2.6,0.667,0.433,0.9,1.8,0.5,0.0,0.0,0.0,4.4,0.9,0.9,0.9,3.5,12.3,
browngr01,528.0,Greg Brown III,22.0,DAL,PF,6.0,0.0,40.0,4.5,9.9,0.455,0.9,2.7,0.333,3.6,7.2,0.5,0.5,3.6,8.1,0.444,2.7,5.4,8.1,3.6,0.0,3.6,3.6,4.5,13.5,
mooreta02,529.0,Taze Moore,25.0,POR,SG,4.0,0.0,40.0,7.2,17.1,0.421,0.9,6.3,0.143,6.3,10.8,0.583,0.447,0.9,1.8,0.5,3.6,3.6,7.2,4.5,1.8,0.0,2.7,3.6,16.2,
fudgeal01,530.0,Alex Fudge,20.0,2TM,SF,6.0,0.0,40.0,5.4,13.5,0.4,0.9,4.5,0.2,4.5,9.0,0.5,0.433,1.8,1.8,1.0,3.6,0.9,4.5,0.0,2.7,0.0,1.8,1.8,13.5,
fudgeal01,530.0,Alex Fudge,20.0,LAL,SF,4.0,0.0,14.0,2.6,15.4,0.167,0.0,5.1,0.0,2.6,10.3,0.25,0.167,5.1,5.1,1.0,5.1,0.0,5.1,0.0,0.0,0.0,2.6,2.6,10.3,
fudgeal01,530.0,Alex Fudge,20.0,DAL,SF,2.0,0.0,26.0,6.9,12.5,0.556,1.4,4.2,0.333,5.5,8.3,0.667,0.611,0.0,0.0,,2.8,1.4,4.2,0.0,4.2,0.0,1.4,1.4,15.2,
davisjd01,531.0,JD Davison,21.0,BOS,SG,8.0,0.0,39.0,4.6,11.1,0.417,2.8,6.5,0.429,1.8,4.6,0.4,0.542,2.8,3.7,0.75,1.8,7.4,9.2,9.2,0.9,0.9,1.8,3.7,14.8,
grayra01,532.0,RaiQuan Gray,24.0,SAS,PF,3.0,0.0,39.0,9.2,15.7,0.588,2.8,6.5,0.429,6.5,9.2,0.7,0.676,0.0,0.0,,1.8,4.6,6.5,5.5,0.9,0.9,0.9,0.0,21.2,
toppija01,533.0,Jacob Toppin,23.0,NYK,SF,9.0,0.0,38.0,4.7,8.5,0.556,0.9,3.8,0.25,3.8,4.7,0.8,0.611,1.9,1.9,1.0,2.8,3.8,6.6,2.8,0.0,0.9,0.9,2.8,12.3,
slawsja01,534.0,Jalen Slawson,24.0,SAC,SF,12.0,0.0,37.0,3.9,5.8,0.667,0.0,1.9,0.0,3.9,3.9,1.0,0.667,0.0,0.0,,1.0,5.8,6.8,1.9,1.0,1.0,1.9,7.8,7.8,
brownch02,535.0,Charlie Brown Jr.,26.0,NYK,SG,8.0,0.0,37.0,1.9,9.7,0.2,1.9,6.8,0.286,0.0,2.9,0.0,0.3,0.0,0.0,,1.0,1.0,1.9,0.0,0.0,1.9,1.9,4.9,5.8,
cartodj01,536.0,D.J. Carton,23.0,TOR,SG,4.0,0.0,36.0,3.0,8.0,0.375,1.0,4.0,0.25,2.0,4.0,0.5,0.438,4.0,5.0,0.8,2.0,2.0,4.0,3.0,1.0,0.0,1.0,3.0,11.0,
dennide01,537.0,Dexter Dennis,24.0,DAL,SG,4.0,0.0,30.0,12.0,22.8,0.526,1.2,9.6,0.125,10.8,13.2,0.818,0.553,1.2,3.6,0.333,1.2,9.6,10.8,4.8,0.0,1.2,3.6,1.2,26.4,
drellhe01,538.0,Henri Drell,23.0,CHI,SF,4.0,0.0,30.0,4.8,12.0,0.4,2.4,7.2,0.333,2.4,4.8,0.5,0.5,1.2,2.4,0.5,1.2,3.6,4.8,4.8,2.4,1.2,2.4,7.2,13.2,
millejo02,539.0,Jordan Miller,24.0,LAC,SF,8.0,0.0,28.0,6.4,11.6,0.556,1.3,2.6,0.5,5.1,9.0,0.571,0.611,2.6,2.6,1.0,3.9,2.6,6.4,0.0,0.0,0.0,1.3,2.6,16.7,
