player_id,Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
derozde01,1.0,DeMar DeRozan,34.0,CHI,SF,79.0,79.0,2989.0,19.7,0.584,0.166,0.452,1.6,11.3,6.4,21.8,1.5,1.5,7.7,25.8,7.0,2.2,9.2,0.147,2.1,-0.3,1.8,2.8,CPOY-2
sabondo01,2.0,Domantas Sabonis,27.0,SAC,C,82.0,82.0,2928.0,23.2,0.637,0.081,0.389,11.0,32.3,21.4,33.9,1.2,1.5,17.9,22.2,8.6,4.0,12.6,0.206,4.0,2.4,6.5,6.2,"MVP-8,DPOY-10,NBA3"
whiteco01,3.0,Coby White,23.0,CHI,PG,79.0,78.0,2881.0,14.5,0.57,0.46,0.215,1.7,12.4,6.9,20.8,0.9,0.6,11.1,22.7,3.1,1.6,4.7,0.078,0.7,-1.3,-0.7,0.9,
bridgmi01,4.0,Mikal Bridges,27.0,BRK,SF,82.0,82.0,2854.0,14.9,0.56,0.457,0.245,2.5,12.0,7.1,16.3,1.4,0.9,10.3,24.3,2.1,2.1,4.2,0.07,0.7,-1.0,-0.4,1.2,
banchpa01,5.0,Paolo Banchero,21.0,ORL,PF,80.0,80.0,2799.0,17.3,0.546,0.249,0.397,3.4,20.0,11.6,25.2,1.3,1.6,13.0,29.7,1.3,4.0,5.3,0.09,1.3,0.0,1.3,2.3,AS
duranke01,6.0,Kevin Durant,35.0,PHO,PF,75.0,75.0,2791.0,21.2,0.626,0.283,0.295,1.7,17.5,10.0,22.2,1.2,2.9,13.1,29.0,5.1,3.2,8.3,0.142,4.0,0.1,4.0,4.3,"MVP-9,AS,NBA2"
murrade01,7.0,Dejounte Murray,27.0,ATL,SG,78.0,78.0,2783.0,17.7,0.555,0.379,0.179,2.3,14.4,8.1,27.9,1.9,0.8,11.3,26.6,3.3,1.6,4.9,0.084,2.3,-0.6,1.7,2.6,
edwaran01,8.0,Anthony Edwards,22.0,MIN,SG,79.0,78.0,2770.0,19.7,0.575,0.341,0.325,2.2,14.8,8.8,24.6,1.8,1.3,11.9,32.3,2.9,4.7,7.5,0.13,2.7,0.5,3.3,3.7,"MVP-7,CPOY-8,AS,NBA2"
jokicni01,9.0,Nikola Jokić,28.0,DEN,C,79.0,79.0,2737.0,31.0,0.65,0.164,0.31,9.3,29.6,19.8,42.0,2.0,2.1,12.9,29.3,12.0,5.1,17.0,0.299,9.0,4.2,13.2,10.6,"MVP-1,CPOY-4,AS,NBA1"
brunsja01,10.0,Jalen Brunson,27.0,NYK,PG,77.0,77.0,2726.0,23.4,0.592,0.319,0.302,1.8,9.7,5.7,33.5,1.3,0.4,9.1,32.5,8.8,2.4,11.2,0.198,6.3,-0.4,5.8,5.4,"MVP-5,CPOY-5,AS,NBA2"
hartjo01,11.0,Josh Hart,28.0,NYK,SF,81.0,42.0,2707.0,11.8,0.522,0.38,0.169,5.3,22.8,14.0,16.3,1.4,0.8,13.9,13.5,2.0,3.6,5.7,0.1,-1.3,1.4,0.0,1.4,
davisan02,12.0,Anthony Davis,30.0,LAL,C,76.0,76.0,2700.0,25.8,0.621,0.083,0.402,10.4,28.3,19.8,15.5,1.6,5.7,9.5,26.7,7.2,4.7,11.8,0.21,3.5,1.7,5.1,4.9,"DPOY-4,AS,NBA2,DEF1"
vanvlfr01,13.0,Fred VanVleet,29.0,HOU,PG,73.0,73.0,2684.0,16.7,0.568,0.576,0.225,1.3,9.9,5.6,31.1,1.8,2.0,10.1,19.7,5.3,3.1,8.4,0.15,2.6,0.8,3.4,3.6,
foxde01,14.0,De'Aaron Fox,26.0,SAC,PG,74.0,74.0,2659.0,20.1,0.567,0.374,0.273,2.8,11.8,7.2,25.2,2.7,1.1,10.1,31.0,3.3,3.2,6.5,0.117,2.6,0.1,2.7,3.2,CPOY-12
siakapa01,15.0,Pascal Siakam,29.0,2TM,PF,80.0,80.0,2657.0,19.7,0.601,0.194,0.312,5.8,18.1,11.9,19.4,1.1,0.8,8.9,25.3,5.4,1.5,6.9,0.124,2.6,-0.7,1.9,2.7,
siakapa01,15.0,Pascal Siakam,29.0,TOR,PF,39.0,39.0,1354.0,18.8,0.6,0.233,0.358,4.3,15.9,10.0,22.1,1.1,0.7,10.3,25.3,2.4,0.6,3.0,0.106,2.2,-0.8,1.4,1.2,
siakapa01,15.0,Pascal Siakam,29.0,IND,PF,41.0,41.0,1303.0,20.7,0.602,0.156,0.267,7.4,20.3,13.9,16.5,1.1,0.9,7.4,25.2,3.0,0.9,3.9,0.143,3.0,-0.5,2.5,1.5,
tatumja01,16.0,Jayson Tatum,25.0,BOS,PF,74.0,74.0,2645.0,22.3,0.604,0.427,0.349,2.9,20.9,12.3,21.0,1.4,1.4,10.3,30.2,6.4,4.1,10.4,0.189,4.5,0.6,5.1,4.7,"MVP-6,CPOY-9,AS,NBA1"
reaveau01,17.0,Austin Reaves,25.0,LAL,SG,82.0,57.0,2629.0,15.5,0.613,0.447,0.289,2.5,11.9,7.4,23.5,1.2,0.8,14.1,20.3,3.9,2.0,5.9,0.108,0.9,-0.4,0.4,1.6,
maxeyty01,18.0,Tyrese Maxey,23.0,PHI,PG,70.0,70.0,2626.0,19.8,0.573,0.401,0.266,1.5,9.5,5.4,26.7,1.3,1.1,6.8,28.0,5.9,2.1,8.1,0.147,4.1,-1.0,3.1,3.4,"MIP-1,AS"
doncilu01,19.0,Luka Dončić,24.0,DAL,PG,70.0,70.0,2624.0,28.1,0.617,0.45,0.368,2.5,24.4,13.5,44.3,1.8,1.3,12.8,36.0,8.5,3.5,12.0,0.22,8.3,1.7,9.9,8.0,"MVP-3,CPOY-6,AS,NBA1"
vucevni01,20.0,Nikola Vučević,33.0,CHI,C,76.0,74.0,2610.0,17.7,0.54,0.258,0.107,8.8,25.8,17.1,15.2,1.0,2.4,8.6,23.3,2.7,2.8,5.4,0.1,0.8,-0.7,0.1,1.4,
greenja05,21.0,Jalen Green,21.0,HOU,SG,82.0,82.0,2601.0,14.7,0.541,0.454,0.264,1.7,15.9,8.7,17.3,1.2,1.0,11.4,27.4,0.2,2.9,3.1,0.056,0.4,-0.9,-0.5,1.0,
goberru01,22.0,Rudy Gobert,31.0,MIN,C,76.0,76.0,2593.0,19.3,0.675,0.005,0.635,13.1,29.2,21.5,5.6,1.0,5.5,13.1,15.4,5.8,5.8,11.6,0.216,0.1,1.7,1.8,2.5,"DPOY-1,DEF1"
murrake02,23.0,Keegan Murray,23.0,SAC,SF,77.0,77.0,2588.0,13.3,0.569,0.524,0.127,4.5,13.9,9.1,6.9,1.5,2.1,5.9,18.1,2.6,2.6,5.2,0.096,-0.4,-0.5,-0.9,0.8,
bridgmi02,24.0,Miles Bridges,25.0,CHO,SF,69.0,67.0,2581.0,15.4,0.556,0.372,0.174,3.0,19.5,11.0,14.6,1.2,1.2,9.6,24.7,0.7,1.4,2.2,0.04,0.2,-1.3,-1.1,0.6,
lillada01,25.0,Damian Lillard,33.0,MIL,PG,73.0,73.0,2579.0,19.6,0.59,0.487,0.403,1.6,11.8,6.8,28.8,1.3,0.6,11.4,28.4,5.8,1.9,7.7,0.143,3.4,-1.3,2.1,2.7,"CPOY-11,AS"
antetgi01,26.0,Giannis Antetokounmpo,29.0,MIL,PF,73.0,73.0,2567.0,29.9,0.649,0.091,0.571,8.6,27.0,17.9,32.7,1.6,2.6,12.7,33.0,9.5,3.7,13.2,0.246,6.7,2.4,9.0,7.2,"MVP-4,DPOY-9,CPOY-12,AS,NBA1"
portemi01,27.0,Michael Porter Jr.,25.0,DEN,SF,81.0,81.0,2565.0,15.5,0.601,0.513,0.102,4.7,19.3,12.2,6.7,0.8,1.8,7.5,20.7,3.1,3.1,6.2,0.115,1.2,-1.2,0.1,1.3,
gilgesh01,28.0,Shai Gilgeous-Alexander,25.0,OKC,PG,75.0,75.0,2553.0,29.3,0.636,0.181,0.436,3.0,14.7,9.1,29.8,2.8,2.4,8.4,32.8,10.5,4.2,14.6,0.275,6.7,2.3,9.0,7.1,"MVP-2,DPOY-7,CPOY-3,AS,NBA1"
allengr01,29.0,Grayson Allen,28.0,PHO,SG,75.0,74.0,2513.0,13.8,0.679,0.652,0.216,2.3,10.6,6.6,12.1,1.3,1.6,11.3,14.5,4.7,2.2,6.9,0.132,1.1,0.1,1.3,2.0,
jamesle01,30.0,LeBron James,39.0,LAL,PF,71.0,71.0,2504.0,23.7,0.63,0.286,0.318,2.8,19.3,11.5,37.5,1.7,1.3,14.5,29.2,5.7,2.8,8.5,0.164,5.5,0.9,6.5,5.4,"CPOY-10,AS,NBA3"
georgpa01,31.0,Paul George,33.0,LAC,PF,74.0,74.0,2502.0,19.3,0.613,0.476,0.235,1.7,15.3,8.8,16.1,2.2,1.3,10.1,26.6,4.4,2.8,7.3,0.14,2.9,0.2,3.2,3.3,AS
schrode01,32.0,Dennis Schröder,30.0,2TM,PG,80.0,58.0,2486.0,13.3,0.55,0.397,0.23,1.7,9.2,5.3,28.0,1.2,0.6,13.0,20.3,2.3,1.0,3.3,0.063,-0.5,-1.3,-1.8,0.1,
schrode01,32.0,Dennis Schröder,30.0,TOR,PG,51.0,33.0,1559.0,13.9,0.559,0.394,0.267,1.5,8.5,4.9,28.0,1.4,0.5,11.7,19.4,2.0,0.5,2.5,0.076,-0.5,-1.3,-1.8,0.1,
schrode01,32.0,Dennis Schröder,30.0,BRK,PG,29.0,25.0,927.0,12.3,0.535,0.402,0.174,1.9,10.3,6.0,28.0,0.9,0.9,15.0,21.8,0.3,0.5,0.8,0.042,-0.5,-1.4,-1.9,0.0,
russeda01,33.0,D'Angelo Russell,27.0,LAL,PG,76.0,69.0,2484.0,16.0,0.588,0.505,0.178,1.3,8.9,5.3,27.6,1.3,1.3,11.8,23.0,3.3,1.8,5.1,0.099,1.7,-0.8,0.9,1.8,
hardeja01,34.0,James Harden,34.0,LAC,PG,72.0,72.0,2470.0,18.6,0.612,0.594,0.418,1.6,14.8,8.4,33.6,1.5,2.1,16.0,20.6,5.9,2.5,8.4,0.163,3.8,0.3,4.1,3.8,
bookede01,35.0,Devin Booker,27.0,PHO,PG,68.0,68.0,2447.0,21.9,0.611,0.32,0.35,2.7,11.1,7.1,31.2,1.2,1.0,10.6,29.8,7.2,2.0,9.2,0.181,4.0,-1.0,3.0,3.1,"AS,NBA3"
allenja01,36.0,Jarrett Allen,25.0,CLE,C,77.0,77.0,2442.0,21.8,0.664,0.007,0.383,11.3,25.8,18.7,13.2,1.1,3.0,11.2,19.4,6.8,3.9,10.7,0.21,2.1,0.9,3.0,3.1,DPOY-10
smithja05,37.0,Jabari Smith Jr.,20.0,HOU,PF,76.0,76.0,2424.0,13.8,0.571,0.456,0.222,6.1,21.3,13.6,7.1,1.0,2.3,8.9,17.6,2.4,3.2,5.6,0.111,-0.5,0.1,-0.4,1.0,
curryst01,38.0,Stephen Curry,35.0,GSW,PG,74.0,74.0,2421.0,20.6,0.616,0.606,0.224,1.7,12.9,7.4,24.7,1.1,1.0,11.7,31.3,5.2,2.0,7.2,0.142,6.3,-1.1,5.2,4.4,"CPOY-1,AS,NBA3"
adebaba01,39.0,Bam Adebayo,26.0,MIA,C,71.0,71.0,2416.0,19.8,0.576,0.041,0.381,7.4,27.3,17.3,18.9,1.7,2.7,12.0,24.9,2.9,4.3,7.2,0.144,0.8,1.7,2.4,2.7,"DPOY-3,AS,DEF1"
holmgch01,40.0,Chet Holmgren,21.0,OKC,C,82.0,82.0,2413.0,20.4,0.632,0.366,0.289,6.2,23.1,15.0,11.6,1.1,7.3,10.9,21.6,4.6,4.4,8.9,0.178,1.8,1.5,3.4,3.3,ROY-2
lopezbr01,41.0,Brook Lopez,35.0,MIL,C,79.0,79.0,2411.0,14.8,0.608,0.535,0.177,5.4,13.0,9.3,7.1,0.9,6.7,8.8,16.0,3.1,2.8,5.9,0.117,0.2,0.8,1.0,1.8,
caldwke01,42.0,Kentavious Caldwell-Pope,30.0,DEN,SG,76.0,76.0,2402.0,10.7,0.602,0.525,0.193,1.5,6.8,4.2,9.5,2.0,1.5,10.5,12.9,2.2,2.6,4.8,0.096,-2.1,0.7,-1.4,0.4,
bogdabo01,43.0,Bogdan Bogdanović,31.0,ATL,SG,79.0,33.0,2401.0,14.7,0.569,0.583,0.149,2.3,10.3,6.2,14.9,1.9,1.0,8.7,22.3,2.8,1.2,3.9,0.079,0.9,-0.7,0.2,1.4,6MOY-5
millebr02,44.0,Brandon Miller,21.0,CHO,SF,74.0,68.0,2383.0,13.0,0.552,0.455,0.16,2.7,12.4,7.4,11.6,1.4,1.6,10.2,23.9,-0.3,1.0,0.8,0.015,-0.9,-1.6,-2.6,-0.3,ROY-3
barneha02,45.0,Harrison Barnes,31.0,SAC,PF,82.0,82.0,2381.0,11.9,0.611,0.526,0.268,3.1,8.8,5.9,5.6,1.1,0.5,6.6,15.7,3.1,1.5,4.7,0.094,-0.6,-1.2,-1.8,0.1,
whitede01,46.0,Derrick White,29.0,BOS,SG,73.0,73.0,2381.0,16.9,0.611,0.59,0.181,2.4,11.3,7.0,21.2,1.5,3.2,11.0,18.6,5.2,3.3,8.5,0.171,2.4,1.4,3.8,3.5,"DPOY-8,DEF2"
harrito02,47.0,Tobias Harris,31.0,PHI,PF,70.0,70.0,2368.0,16.5,0.576,0.271,0.224,3.7,17.7,10.6,13.8,1.5,1.8,8.2,20.7,3.2,2.7,5.9,0.121,1.0,-0.1,0.9,1.7,
divindo01,48.0,Donte DiVincenzo,27.0,NYK,SG,81.0,63.0,2360.0,16.0,0.597,0.702,0.114,3.0,11.2,7.1,13.7,2.3,1.4,9.7,21.3,3.6,3.0,6.6,0.135,2.5,0.9,3.4,3.2,
poolejo01,49.0,Jordan Poole,24.0,WAS,SG,78.0,66.0,2346.0,12.1,0.529,0.476,0.185,1.4,8.4,4.8,21.4,1.7,0.9,12.8,26.4,-1.5,0.8,-0.6,-0.013,-2.0,-1.9,-3.9,-1.2,
brownja02,50.0,Jaylen Brown,27.0,BOS,SF,70.0,70.0,2343.0,18.6,0.58,0.326,0.239,4.0,13.4,8.9,16.6,1.8,1.4,10.7,28.9,2.7,3.2,5.9,0.121,0.9,-0.1,0.7,1.6,AS
beaslma01,51.0,Malik Beasley,27.0,MIL,SG,79.0,77.0,2337.0,10.3,0.603,0.751,0.048,2.0,11.4,6.8,6.1,1.2,0.3,6.8,14.6,1.9,1.6,3.5,0.073,-1.0,-0.8,-1.8,0.1,
wagnefr01,52.0,Franz Wagner,22.0,ORL,SF,72.0,72.0,2337.0,17.6,0.575,0.305,0.291,3.6,15.7,9.6,18.8,1.6,1.1,10.0,25.7,3.1,3.2,6.4,0.131,0.9,0.3,1.2,1.9,
leonaka01,53.0,Kawhi Leonard,32.0,LAC,SF,68.0,68.0,2330.0,23.2,0.626,0.289,0.246,4.2,15.6,10.1,16.9,2.4,2.3,8.5,26.5,6.0,2.9,8.9,0.184,4.8,0.6,5.5,4.4,"AS,NBA2"
joneshe01,54.0,Herbert Jones,25.0,NOP,SF,76.0,76.0,2321.0,13.2,0.636,0.464,0.269,3.6,9.4,6.5,11.3,2.2,2.6,12.4,14.1,3.3,3.0,6.3,0.131,-0.9,1.5,0.6,1.6,"DPOY-5,DEF1"
gordoaa01,55.0,Aaron Gordon,28.0,DEN,PF,73.0,73.0,2297.0,16.8,0.607,0.193,0.376,8.6,13.9,11.4,15.2,1.2,1.7,11.2,17.8,4.5,2.6,7.1,0.148,1.2,0.1,1.3,1.9,
thompkl01,56.0,Klay Thompson,33.0,GSW,SF,77.0,63.0,2284.0,13.9,0.576,0.611,0.121,1.7,10.2,6.0,11.2,1.1,1.4,8.9,24.2,1.8,1.7,3.6,0.075,1.1,-1.5,-0.4,0.9,
kuzmaky01,57.0,Kyle Kuzma,28.0,WAS,PF,70.0,70.0,2281.0,15.7,0.547,0.343,0.183,2.8,19.3,10.9,20.7,0.8,1.8,11.9,29.7,-1.0,1.1,0.2,0.004,0.5,-1.6,-1.1,0.5,
holidjr01,58.0,Jrue Holiday,33.0,BOS,PG,69.0,69.0,2263.0,14.4,0.597,0.467,0.104,4.2,13.2,8.9,19.3,1.3,2.1,14.7,16.3,3.3,3.0,6.3,0.133,1.0,1.1,2.1,2.4,"DPOY-6,DEF2"
avdijde01,59.0,Deni Avdija,23.0,WAS,SF,75.0,75.0,2257.0,14.9,0.597,0.293,0.34,3.9,22.1,12.8,17.8,1.2,1.3,14.8,20.2,1.7,1.5,3.2,0.068,-0.7,-0.2,-0.9,0.6,
vassede01,60.0,Devin Vassell,23.0,SAS,SG,68.0,62.0,2248.0,15.7,0.578,0.422,0.19,1.3,11.3,6.3,19.1,1.5,0.8,8.6,23.5,2.0,1.6,3.6,0.077,0.9,-0.9,0.0,1.1,
dortlu01,61.0,Luguentz Dort,24.0,OKC,SF,79.0,79.0,2246.0,11.1,0.593,0.603,0.236,3.8,10.0,7.0,6.3,1.5,1.9,9.3,15.4,2.0,2.5,4.6,0.097,-1.4,-0.2,-1.6,0.2,
strusma01,62.0,Max Strus,27.0,CLE,SF,70.0,70.0,2239.0,11.7,0.553,0.658,0.133,3.4,13.5,8.5,17.3,1.4,1.2,12.7,17.4,1.2,2.6,3.9,0.083,-1.1,0.5,-0.6,0.8,
brookdi01,63.0,Dillon Brooks,28.0,HOU,SF,72.0,72.0,2227.0,9.4,0.549,0.482,0.191,2.5,9.4,5.9,7.5,1.4,0.4,9.6,17.6,0.6,2.1,2.7,0.058,-3.3,-0.3,-3.6,-0.9,
halibty01,64.0,Tyrese Haliburton,23.0,IND,PG,69.0,68.0,2224.0,23.3,0.605,0.51,0.217,1.8,12.0,6.9,44.9,1.8,1.7,12.2,24.6,7.6,1.5,9.0,0.195,7.3,-0.4,6.9,5.0,"AS,NBA3"
willija06,65.0,Jalen Williams,22.0,OKC,PF,71.0,71.0,2223.0,19.1,0.621,0.243,0.223,1.9,11.8,7.1,21.3,1.7,1.9,10.1,23.7,4.5,2.7,7.3,0.157,2.0,0.3,2.3,2.4,CPOY-12
washipj01,66.0,P.J. Washington,25.0,2TM,PF,73.0,45.0,2221.0,12.2,0.537,0.509,0.179,4.2,16.5,10.3,9.3,1.6,2.4,9.9,19.1,0.0,1.9,1.9,0.04,-1.7,-0.4,-2.1,-0.1,
washipj01,66.0,P.J. Washington,25.0,CHO,PF,44.0,17.0,1286.0,13.0,0.545,0.479,0.185,4.5,16.1,10.1,11.5,1.5,2.3,10.7,21.2,0.0,0.8,0.8,0.028,-1.7,-1.1,-2.8,-0.3,
washipj01,66.0,P.J. Washington,25.0,DAL,PF,29.0,28.0,935.0,11.0,0.522,0.56,0.169,3.7,17.1,10.5,6.2,1.7,2.5,8.5,16.3,0.0,1.1,1.1,0.056,-1.8,0.7,-1.2,0.2,
iveyja01,67.0,Jaden Ivey,21.0,DET,SG,77.0,61.0,2217.0,12.4,0.536,0.379,0.311,4.3,9.1,6.6,20.2,1.2,1.6,14.7,24.9,-0.5,1.0,0.5,0.01,-1.4,-1.7,-3.1,-0.6,
dosunay01,68.0,Ayo Dosunmu,24.0,CHI,SG,76.0,37.0,2212.0,13.4,0.604,0.41,0.146,2.7,8.3,5.5,15.6,1.5,1.7,11.9,17.2,2.6,1.5,4.1,0.089,-0.6,-0.2,-0.8,0.7,
willizi01,69.0,Zion Williamson,23.0,NOP,PF,70.0,70.0,2207.0,22.8,0.61,0.016,0.452,6.2,14.2,10.2,26.5,1.7,2.1,12.8,29.7,4.7,2.8,7.5,0.164,3.3,0.6,3.8,3.3,
conlemi01,70.0,Mike Conley,36.0,MIN,PG,76.0,76.0,2193.0,15.8,0.627,0.629,0.174,2.0,9.0,5.6,28.4,2.0,0.7,12.8,16.0,5.0,3.3,8.2,0.18,2.0,1.4,3.4,3.0,
sochaje01,71.0,Jeremy Sochan,20.0,SAS,PF,74.0,73.0,2193.0,11.4,0.513,0.293,0.186,6.7,16.9,11.7,16.0,1.3,1.5,14.3,18.8,-0.5,1.9,1.4,0.03,-2.8,-0.6,-3.4,-0.8,
hieldbu01,72.0,Buddy Hield,31.0,2TM,SF,84.0,42.0,2160.0,13.3,0.578,0.668,0.069,3.1,10.9,7.0,14.5,1.6,1.6,10.5,19.2,1.9,1.6,3.5,0.077,1.0,-0.6,0.4,1.3,
hieldbu01,72.0,Buddy Hield,31.0,IND,SF,52.0,28.0,1336.0,13.1,0.586,0.691,0.064,2.9,11.3,7.1,12.9,1.5,1.8,10.4,18.6,1.2,0.8,2.0,0.07,1.0,-0.8,0.2,0.7,
hieldbu01,72.0,Buddy Hield,31.0,PHI,SG,32.0,14.0,824.0,13.6,0.566,0.634,0.078,3.6,10.2,6.8,17.1,1.6,1.2,10.6,20.2,0.7,0.8,1.5,0.088,1.0,-0.3,0.8,0.6,
mccolcj01,73.0,CJ McCollum,32.0,NOP,PG,66.0,66.0,2159.0,17.9,0.592,0.528,0.132,2.0,12.6,7.4,21.4,1.4,1.9,9.0,24.7,3.5,2.4,5.9,0.132,3.3,-0.3,3.1,2.8,
dinwisp01,74.0,Spencer Dinwiddie,30.0,2TM,PG,76.0,52.0,2152.0,11.7,0.543,0.575,0.328,1.5,9.0,5.2,22.7,1.2,0.9,11.1,16.6,2.3,1.3,3.6,0.081,-1.3,-0.6,-1.9,0.1,
dinwisp01,74.0,Spencer Dinwiddie,30.0,BRK,PG,48.0,48.0,1474.0,13.5,0.53,0.557,0.321,1.9,10.1,5.9,27.5,1.3,0.6,9.8,18.6,2.0,0.9,2.9,0.095,-0.5,-0.8,-1.3,0.3,
dinwisp01,74.0,Spencer Dinwiddie,30.0,LAL,PG,28.0,4.0,678.0,8.0,0.586,0.638,0.355,0.7,6.7,3.9,12.2,0.9,1.7,15.1,12.2,0.3,0.4,0.7,0.052,-3.2,-0.1,-3.2,-0.2,
jonestr01,75.0,Tre Jones,24.0,SAS,PG,77.0,48.0,2138.0,14.7,0.591,0.318,0.197,2.9,11.8,7.3,30.8,1.7,0.3,15.1,15.2,3.4,1.6,4.9,0.111,-0.4,0.1,-0.4,0.9,
willigr01,76.0,Grant Williams,25.0,2TM,PF,76.0,43.0,2130.0,10.6,0.588,0.555,0.231,4.4,12.2,8.3,11.3,1.0,1.6,14.1,15.9,1.3,1.3,2.6,0.059,-1.9,-0.7,-2.6,-0.3,
willigr01,76.0,Grant Williams,25.0,DAL,PF,47.0,33.0,1242.0,8.3,0.56,0.662,0.174,4.1,10.8,7.4,8.2,0.9,1.9,13.4,13.6,0.4,1.0,1.3,0.052,-2.7,-0.7,-3.4,-0.4,
willigr01,76.0,Grant Williams,25.0,CHO,PF,29.0,10.0,888.0,13.9,0.618,0.438,0.295,4.9,14.2,9.4,15.7,1.1,1.3,14.7,19.0,0.9,0.3,1.3,0.07,-0.8,-0.7,-1.5,0.1,
jacksja02,77.0,Jaren Jackson Jr.,24.0,MEM,C,66.0,66.0,2124.0,17.4,0.552,0.315,0.359,4.2,15.0,9.4,13.1,1.8,4.7,10.6,30.4,0.2,2.8,3.0,0.067,0.0,0.4,0.4,1.3,
hardati02,78.0,Tim Hardaway Jr.,31.0,DAL,SF,79.0,12.0,2120.0,12.1,0.542,0.612,0.173,1.1,11.9,6.5,9.2,1.0,0.2,6.2,22.6,0.8,1.4,2.2,0.05,-0.8,-2.1,-2.9,-0.5,6MOY-9
claxtni01,79.0,Nic Claxton,24.0,BRK,C,71.0,71.0,2116.0,18.7,0.629,0.009,0.337,9.7,27.3,18.2,10.4,1.1,6.2,12.2,15.6,3.5,3.2,6.7,0.152,-0.3,1.5,1.2,1.7,
jaqueja01,80.0,Jaime Jaquez Jr.,22.0,MIA,SF,75.0,20.0,2113.0,12.9,0.574,0.29,0.251,4.4,11.0,7.6,13.9,1.8,0.9,12.4,18.7,1.4,2.7,4.0,0.092,-2.2,0.3,-1.9,0.1,"ROY-4,6MOY-9"
princta02,81.0,Taurean Prince,29.0,LAL,PF,78.0,49.0,2108.0,8.8,0.579,0.622,0.119,1.2,10.5,6.1,7.2,1.3,1.4,10.8,13.8,0.3,1.7,1.9,0.043,-2.6,-0.2,-2.8,-0.4,
wembavi01,82.0,Victor Wembanyama,20.0,SAS,C,71.0,71.0,2106.0,23.1,0.565,0.332,0.309,8.2,30.7,19.4,21.5,2.0,10.0,16.2,32.2,-0.7,4.4,3.7,0.085,1.9,3.3,5.2,3.8,"ROY-1,DPOY-2,DEF1"
mcdanja02,83.0,Jaden McDaniels,23.0,MIN,SF,72.0,71.0,2105.0,9.4,0.571,0.406,0.126,3.2,8.7,6.0,6.8,1.5,1.8,11.6,15.7,0.3,3.1,3.4,0.077,-3.3,0.7,-2.6,-0.3,DEF2
ingrabr01,84.0,Brandon Ingram,26.0,NOP,SF,64.0,64.0,2103.0,18.2,0.578,0.238,0.302,2.3,14.7,8.6,26.7,1.2,1.9,12.4,27.2,2.7,2.4,5.1,0.117,1.4,-0.3,1.2,1.7,
barnesc01,85.0,Scottie Barnes,22.0,TOR,SG,60.0,60.0,2094.0,19.5,0.566,0.314,0.266,7.3,18.9,13.0,26.2,1.7,3.7,13.6,24.8,2.3,2.0,4.3,0.098,2.9,0.8,3.7,3.0,AS
nurkiju01,86.0,Jusuf Nurkić,29.0,PHO,C,76.0,76.0,2078.0,17.4,0.559,0.144,0.416,12.8,31.7,22.8,19.9,1.9,3.4,19.1,19.1,2.0,3.8,5.8,0.133,-1.0,2.1,1.1,1.6,
turnemy01,87.0,Myles Turner,27.0,IND,C,77.0,77.0,2076.0,19.3,0.626,0.356,0.349,6.2,22.9,14.5,6.4,0.9,5.5,9.4,23.4,3.6,2.2,5.8,0.134,1.0,-0.1,0.9,1.5,
sextoco01,88.0,Collin Sexton,25.0,UTA,SG,78.0,51.0,2075.0,19.9,0.607,0.313,0.356,3.8,7.1,5.4,29.5,1.4,0.8,12.1,27.5,5.2,0.3,5.5,0.127,3.8,-1.9,1.9,2.0,
thomaca02,89.0,Cam Thomas,22.0,BRK,SG,66.0,51.0,2075.0,16.1,0.554,0.333,0.281,1.4,10.1,5.6,15.7,1.1,0.7,8.5,30.5,1.3,1.2,2.5,0.058,0.7,-1.9,-1.2,0.4,
cunnica01,90.0,Cade Cunningham,22.0,DET,PG,62.0,62.0,2074.0,17.1,0.546,0.287,0.235,1.7,12.9,7.2,37.5,1.3,0.9,14.1,30.8,0.7,1.0,1.8,0.041,2.0,-1.6,0.3,1.2,
kispeco01,91.0,Corey Kispert,24.0,WAS,SF,80.0,22.0,2067.0,12.8,0.62,0.605,0.198,1.5,10.3,5.8,10.7,0.9,0.6,10.2,19.6,1.7,0.4,2.1,0.048,-0.2,-2.0,-2.1,-0.1,
beysa01,92.0,Saddiq Bey,24.0,ATL,SF,63.0,51.0,2062.0,13.1,0.549,0.514,0.291,8.5,13.4,10.9,6.0,1.2,0.5,6.4,17.0,2.8,0.7,3.5,0.081,0.1,-2.0,-1.8,0.1,
oubreke01,93.0,Kelly Oubre Jr.,28.0,PHI,SF,68.0,52.0,2055.0,13.5,0.535,0.37,0.264,5.0,13.5,9.2,7.3,1.8,2.1,8.2,22.4,0.6,2.4,3.0,0.07,-1.5,-0.7,-2.3,-0.1,
sengual01,94.0,Alperen Şengün,21.0,HOU,C,63.0,63.0,2046.0,22.0,0.585,0.113,0.358,9.5,21.5,15.4,25.2,1.8,2.1,12.5,27.0,3.8,3.1,6.9,0.163,3.1,1.7,4.9,3.5,
butleji01,95.0,Jimmy Butler,34.0,MIA,PF,60.0,60.0,2042.0,22.0,0.626,0.183,0.579,5.8,11.9,8.8,23.1,1.9,0.8,9.3,24.0,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4,
