player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
lowryky01,163.0,Kyle Lowry,37.0,PHI,PG,23.0,20.0,653.0,4.5,10.2,0.444,2.7,6.7,0.404,1.8,3.5,0.522,0.578,2.1,2.5,0.848,0.7,4.2,4.9,8.0,1.5,0.5,2.4,3.9,13.9,123.0,117.0,
clarkjo01,164.0,Jordan Clarkson,31.0,UTA,SG,55.0,19.0,1682.0,9.7,23.4,0.413,2.6,8.9,0.294,7.1,14.5,0.485,0.469,5.1,5.8,0.881,1.4,4.0,5.4,7.9,1.0,0.2,4.2,2.3,27.0,107.0,124.0,
huntede01,165.0,De'Andre Hunter,26.0,ATL,SF,57.0,37.0,1681.0,8.7,18.9,0.459,3.3,8.7,0.385,5.3,10.2,0.521,0.547,4.7,5.6,0.847,0.9,5.4,6.3,2.5,1.1,0.5,2.4,4.2,25.4,115.0,121.0,
connapa01,166.0,Pat Connaughton,31.0,MIL,SF,76.0,3.0,1676.0,4.3,9.9,0.435,2.4,6.8,0.345,2.0,3.1,0.633,0.553,1.3,1.7,0.759,1.5,5.4,6.9,4.6,1.1,0.5,1.4,2.8,12.3,120.0,118.0,
braunch01,167.0,Christian Braun,22.0,DEN,SG,82.0,4.0,1655.0,6.6,14.5,0.46,1.9,4.9,0.384,4.8,9.6,0.498,0.525,2.8,4.0,0.694,2.4,6.8,9.2,4.0,1.3,1.0,1.6,4.1,18.0,116.0,114.0,
fontesi01,168.0,Simone Fontecchio,28.0,2TM,SF,66.0,43.0,1644.0,7.4,16.1,0.46,3.9,9.8,0.401,3.5,6.3,0.551,0.582,1.6,1.9,0.818,1.9,5.3,7.2,3.0,1.3,0.7,2.0,3.2,20.3,117.0,121.0,
fontesi01,168.0,Simone Fontecchio,28.0,UTA,SF,50.0,34.0,1160.0,6.7,14.9,0.45,3.8,9.7,0.391,2.9,5.2,0.56,0.577,1.3,1.7,0.8,2.2,5.2,7.3,3.0,1.2,0.7,2.1,3.4,18.5,116.0,122.0,
fontesi01,168.0,Simone Fontecchio,28.0,DET,SF,16.0,9.0,484.0,9.0,18.9,0.479,4.3,10.0,0.426,4.8,8.8,0.539,0.592,2.2,2.6,0.846,1.2,5.8,7.0,2.8,1.4,0.5,1.7,2.9,24.6,118.0,120.0,
agbajoc01,169.0,Ochai Agbaji,23.0,2TM,SG,78.0,28.0,1641.0,5.2,12.7,0.411,1.8,6.2,0.294,3.4,6.5,0.523,0.483,1.1,1.6,0.661,2.2,4.2,6.4,2.4,1.4,1.3,1.9,3.4,13.4,102.0,121.0,
agbajoc01,169.0,Ochai Agbaji,23.0,UTA,SG,51.0,10.0,1003.0,5.1,12.0,0.426,2.3,6.8,0.331,2.8,5.1,0.551,0.52,0.7,1.0,0.75,1.7,4.4,6.1,2.3,1.3,1.4,1.6,3.2,13.2,107.0,122.0,
agbajoc01,169.0,Ochai Agbaji,23.0,TOR,SG,27.0,18.0,638.0,5.4,13.9,0.391,1.1,5.2,0.217,4.3,8.7,0.496,0.432,1.7,2.7,0.611,3.0,3.9,6.8,2.7,1.5,1.1,2.3,3.9,13.7,95.0,120.0,
randlju01,170.0,Julius Randle,29.0,NYK,PF,46.0,46.0,1630.0,12.2,25.9,0.472,2.4,7.5,0.311,9.9,18.3,0.539,0.518,7.3,9.3,0.781,3.1,10.0,13.1,7.1,0.8,0.4,4.9,3.9,34.1,113.0,114.0,AS
achiupr01,171.0,Precious Achiuwa,24.0,2TM,C,74.0,18.0,1624.0,7.2,14.4,0.501,0.8,3.0,0.268,6.4,11.4,0.562,0.529,2.1,3.4,0.616,5.9,9.1,14.9,3.0,1.4,2.1,2.5,4.4,17.3,114.0,112.0,
achiupr01,171.0,Precious Achiuwa,24.0,TOR,C,25.0,0.0,437.0,8.6,18.8,0.459,1.4,5.2,0.277,7.2,13.6,0.528,0.497,2.7,4.6,0.571,5.5,9.5,15.0,4.9,1.8,1.3,3.2,4.4,21.3,106.0,116.0,
achiupr01,171.0,Precious Achiuwa,24.0,NYK,PF,49.0,18.0,1187.0,6.7,12.7,0.525,0.6,2.1,0.26,6.1,10.6,0.578,0.547,1.9,3.0,0.643,6.0,8.9,14.9,2.3,1.3,2.4,2.3,4.4,15.8,118.0,111.0,
aldamsa01,172.0,Santi Aldama,23.0,MEM,PF,61.0,35.0,1618.0,7.5,17.2,0.435,3.2,9.2,0.349,4.3,8.0,0.534,0.528,1.6,2.6,0.621,2.2,8.5,10.6,4.2,1.3,1.6,2.1,2.7,19.8,109.0,114.0,
johnsca02,173.0,Cameron Johnson,27.0,BRK,PF,58.0,47.0,1599.0,8.5,19.2,0.446,4.3,10.9,0.391,4.3,8.2,0.519,0.557,2.7,3.4,0.789,1.7,6.1,7.8,4.3,1.5,0.5,1.8,3.3,24.0,118.0,117.0,
branhma01,174.0,Malaki Branham,20.0,SAS,PG,75.0,29.0,1594.0,8.1,18.7,0.432,2.8,8.0,0.347,5.3,10.7,0.494,0.506,1.6,1.9,0.873,0.8,3.6,4.4,4.6,0.8,0.2,2.7,2.8,20.5,101.0,121.0,
reedpa01,175.0,Paul Reed,24.0,PHI,C,82.0,24.0,1590.0,8.0,14.9,0.54,0.6,1.8,0.368,7.4,13.1,0.563,0.561,1.9,2.6,0.718,6.0,9.1,15.1,3.4,2.1,2.6,2.1,6.1,18.6,123.0,110.0,
thompau01,176.0,Ausar Thompson,21.0,DET,SF,63.0,38.0,1583.0,7.1,14.6,0.483,0.6,3.4,0.186,6.4,11.2,0.575,0.505,2.2,3.6,0.597,3.9,8.3,12.2,3.6,2.1,1.8,2.6,5.3,16.9,107.0,115.0,
simonan01,177.0,Anfernee Simons,24.0,POR,SG,46.0,46.0,1582.0,11.2,26.1,0.43,4.9,12.6,0.385,6.4,13.5,0.472,0.523,5.1,5.6,0.916,0.7,4.5,5.2,8.0,0.7,0.2,3.9,3.1,32.4,113.0,121.0,
huertke01,178.0,Kevin Huerter,25.0,SAC,SG,64.0,59.0,1562.0,7.7,17.4,0.443,3.8,10.6,0.361,3.9,6.8,0.571,0.553,1.1,1.5,0.766,1.2,5.8,7.0,5.2,1.4,0.7,1.6,4.2,20.4,116.0,116.0,
mathube01,179.0,Bennedict Mathurin,21.0,IND,SF,59.0,19.0,1538.0,9.1,20.3,0.446,2.5,6.6,0.374,6.6,13.8,0.481,0.507,5.6,6.9,0.821,1.8,5.3,7.2,3.7,1.1,0.4,3.0,3.6,26.3,110.0,121.0,
mobleev01,180.0,Evan Mobley,22.0,CLE,PF,50.0,50.0,1532.0,10.3,17.8,0.58,0.7,1.9,0.373,9.6,15.9,0.604,0.6,4.0,5.5,0.719,3.6,11.5,15.1,5.2,1.5,2.3,2.9,4.3,25.3,122.0,109.0,
paulch01,181.0,Chris Paul,38.0,GSW,PG,58.0,18.0,1531.0,6.5,14.8,0.441,2.5,6.6,0.371,4.0,8.1,0.498,0.525,1.4,1.6,0.827,0.6,6.5,7.1,12.4,2.2,0.2,2.4,3.4,16.8,124.0,115.0,
westbru01,182.0,Russell Westbrook,35.0,LAC,PG,68.0,11.0,1529.0,9.7,21.4,0.454,1.4,5.0,0.273,8.4,16.4,0.509,0.486,3.6,5.2,0.688,3.0,8.1,11.1,9.9,2.4,0.7,4.6,3.9,24.3,107.0,113.0,6MOY-7
batumni01,183.0,Nicolas Batum,35.0,2TM,PF,60.0,38.0,1529.0,3.7,8.2,0.453,2.3,6.0,0.395,1.4,2.3,0.606,0.596,0.5,0.7,0.714,2.3,5.7,8.0,4.1,1.5,1.2,1.3,3.5,10.3,126.0,115.0,
batumni01,183.0,Nicolas Batum,35.0,LAC,PF,3.0,0.0,54.0,2.7,7.3,0.375,1.8,6.4,0.286,0.9,0.9,1.0,0.5,0.0,0.0,,0.0,6.4,6.4,4.6,2.7,3.7,0.9,4.6,7.3,112.0,110.0,
batumni01,183.0,Nicolas Batum,35.0,PHI,PF,57.0,38.0,1475.0,3.8,8.3,0.456,2.4,5.9,0.399,1.4,2.3,0.6,0.599,0.5,0.7,0.714,2.3,5.7,8.0,4.1,1.5,1.1,1.3,3.5,10.4,127.0,115.0,
colliza01,184.0,Zach Collins,26.0,SAS,C,69.0,29.0,1526.0,9.3,19.2,0.484,1.8,5.6,0.32,7.5,13.5,0.552,0.531,3.8,5.0,0.753,3.7,7.8,11.5,6.0,1.1,1.6,4.1,6.4,24.1,108.0,116.0,
greenjo02,185.0,Josh Green,23.0,DAL,SG,57.0,33.0,1505.0,5.7,11.9,0.479,2.3,6.0,0.385,3.4,6.0,0.572,0.575,1.2,1.8,0.684,1.3,4.6,5.9,4.1,1.5,0.3,1.9,3.4,15.0,115.0,117.0,
kesslwa01,186.0,Walker Kessler,22.0,UTA,C,64.0,22.0,1493.0,7.4,11.3,0.654,0.1,0.6,0.211,7.3,10.7,0.68,0.66,1.8,3.0,0.602,5.3,10.2,15.5,1.9,1.0,5.0,2.1,4.3,16.7,128.0,114.0,
greendr01,187.0,Draymond Green,33.0,GSW,PF,55.0,52.0,1490.0,6.0,12.1,0.497,1.7,4.2,0.395,4.4,7.9,0.551,0.566,1.8,2.4,0.73,2.5,10.5,12.9,10.8,1.8,1.5,4.4,5.4,15.4,116.0,112.0,
watsope01,188.0,Peyton Watson,21.0,DEN,SF,80.0,4.0,1488.0,6.9,14.9,0.465,1.5,5.1,0.296,5.4,9.8,0.553,0.516,2.4,3.5,0.67,1.9,6.7,8.6,2.9,1.4,2.9,1.9,4.8,17.7,108.0,111.0,
thybuma01,189.0,Matisse Thybulle,26.0,POR,SF,65.0,19.0,1487.0,4.2,10.5,0.397,2.7,7.7,0.346,1.5,2.9,0.535,0.524,0.7,1.0,0.759,1.0,3.5,4.5,3.0,3.8,1.6,1.3,3.1,11.8,111.0,114.0,
middlkh01,190.0,Khris Middleton,32.0,MIL,SF,55.0,55.0,1487.0,10.2,20.8,0.493,3.0,8.0,0.381,7.2,12.8,0.563,0.566,3.2,3.9,0.833,1.3,7.0,8.3,9.4,1.6,0.5,4.1,4.6,26.8,115.0,116.0,
bogdabo02,191.0,Bojan Bogdanović,34.0,2TM,PF,57.0,27.0,1478.0,10.2,22.6,0.454,4.4,11.1,0.398,5.8,11.5,0.507,0.551,3.9,4.9,0.785,0.7,4.3,5.0,3.2,1.0,0.2,3.3,3.1,28.8,108.0,120.0,6MOY-9
bogdabo02,191.0,Bojan Bogdanović,34.0,DET,PF,28.0,27.0,921.0,10.4,22.2,0.468,4.5,10.8,0.415,5.9,11.4,0.518,0.569,4.2,5.4,0.779,0.7,4.2,4.9,3.7,1.2,0.2,3.3,3.0,29.5,110.0,121.0,
bogdabo02,191.0,Bojan Bogdanović,34.0,NYK,SF,29.0,0.0,557.0,10.0,23.2,0.43,4.3,11.5,0.37,5.7,11.7,0.488,0.521,3.3,4.1,0.8,0.8,4.4,5.3,2.4,0.6,0.1,3.4,3.4,27.4,104.0,118.0,
champju02,192.0,Julian Champagnie,22.0,SAS,SF,74.0,59.0,1468.0,5.3,13.0,0.408,3.3,9.0,0.365,2.0,4.0,0.504,0.534,2.4,3.0,0.815,1.4,5.3,6.7,3.3,1.6,1.4,1.8,2.5,16.3,111.0,117.0,
beverpa01,193.0,Patrick Beverley,35.0,2TM,PG,73.0,13.0,1462.0,5.3,12.6,0.417,2.0,6.0,0.337,3.2,6.6,0.49,0.497,2.5,3.0,0.822,1.6,6.3,8.0,7.1,1.4,1.0,2.2,4.3,15.0,116.0,115.0,
beverpa01,193.0,Patrick Beverley,35.0,PHI,PG,47.0,5.0,919.0,5.6,12.9,0.432,1.9,5.8,0.321,3.7,7.1,0.523,0.504,2.7,3.4,0.81,1.6,6.2,7.8,7.7,1.3,1.0,2.6,4.4,15.7,115.0,116.0,
beverpa01,193.0,Patrick Beverley,35.0,MIL,PG,26.0,8.0,543.0,4.8,12.2,0.391,2.3,6.4,0.361,2.5,5.8,0.424,0.486,2.0,2.4,0.852,1.7,6.6,8.3,6.0,1.7,1.2,1.4,4.0,13.9,118.0,115.0,
coffeam01,194.0,Amir Coffey,26.0,LAC,SF,70.0,13.0,1460.0,5.6,11.9,0.472,2.4,6.2,0.38,3.2,5.7,0.571,0.571,2.1,2.4,0.859,1.0,4.0,5.0,2.6,1.4,0.5,1.1,3.4,15.7,122.0,118.0,
joeis01,195.0,Isaiah Joe,24.0,OKC,SG,78.0,1.0,1445.0,7.4,16.1,0.458,4.9,11.7,0.416,2.5,4.4,0.568,0.609,1.5,1.7,0.865,1.1,4.9,6.0,3.3,1.5,0.7,1.6,2.9,21.2,121.0,115.0,
banede01,196.0,Desmond Bane,25.0,MEM,SG,42.0,42.0,1443.0,12.2,26.3,0.464,4.6,12.2,0.381,7.6,14.1,0.536,0.552,4.7,5.5,0.87,1.2,5.0,6.3,7.8,1.5,0.7,3.8,4.1,33.8,114.0,116.0,
willivi01,197.0,Vince Williams Jr.,23.0,MEM,SG,52.0,33.0,1436.0,5.8,12.9,0.446,2.7,7.1,0.378,3.1,5.8,0.529,0.55,3.5,4.4,0.8,2.0,7.9,9.9,6.0,1.6,1.2,3.1,4.6,17.7,114.0,114.0,
stewais01,198.0,Isaiah Stewart,22.0,DET,PF,46.0,45.0,1423.0,6.3,12.9,0.487,2.3,5.9,0.383,4.0,7.0,0.575,0.575,2.2,2.9,0.753,2.5,7.8,10.3,2.5,0.6,1.3,2.2,3.3,17.0,114.0,119.0,
wagnemo01,199.0,Moritz Wagner,26.0,ORL,C,80.0,1.0,1415.0,11.6,19.3,0.601,1.3,4.0,0.33,10.3,15.3,0.673,0.636,5.8,7.1,0.814,4.1,8.0,12.1,3.4,1.4,0.7,3.4,5.6,30.4,126.0,112.0,
herroty01,200.0,Tyler Herro,24.0,MIA,SG,42.0,40.0,1407.0,11.5,26.1,0.441,4.7,11.8,0.396,6.8,14.3,0.478,0.531,3.4,3.9,0.856,0.7,7.2,7.9,6.7,1.1,0.1,3.3,2.2,31.0,108.0,114.0,
cartewe01,201.0,Wendell Carter Jr.,24.0,ORL,C,55.0,48.0,1406.0,7.9,15.0,0.525,2.3,6.0,0.374,5.6,8.9,0.626,0.6,3.3,4.7,0.694,3.9,9.5,13.4,3.3,1.2,1.0,2.4,4.3,21.2,122.0,111.0,
okongon01,202.0,Onyeka Okongwu,23.0,ATL,C,55.0,8.0,1405.0,7.6,12.5,0.611,0.8,2.4,0.333,6.8,10.1,0.676,0.642,3.1,4.0,0.793,4.9,7.9,12.8,2.5,0.9,2.0,1.5,5.5,19.2,138.0,118.0,
thompam01,203.0,Amen Thompson,21.0,HOU,SF,62.0,23.0,1388.0,8.4,15.6,0.536,0.3,2.0,0.138,8.1,13.6,0.595,0.545,3.7,5.4,0.684,5.2,9.1,14.3,5.7,2.7,1.3,3.1,4.9,20.7,118.0,109.0,
highsha01,204.0,Haywood Highsmith,27.0,MIA,PF,66.0,26.0,1366.0,5.6,12.0,0.465,2.8,7.0,0.396,2.8,5.0,0.562,0.581,0.8,1.3,0.639,2.4,5.3,7.7,2.6,1.9,1.1,1.2,4.3,14.8,118.0,112.0,
daniedy01,205.0,Dyson Daniels,20.0,NOP,PG,61.0,16.0,1358.0,5.0,11.2,0.447,1.5,4.9,0.311,3.5,6.4,0.551,0.514,1.2,1.9,0.642,2.2,6.3,8.5,5.9,3.1,0.9,2.1,3.6,12.8,113.0,110.0,
drumman01,206.0,Andre Drummond,30.0,CHI,C,79.0,10.0,1351.0,9.9,17.7,0.556,0.0,0.1,0.0,9.9,17.6,0.56,0.556,4.8,8.0,0.592,9.8,16.3,26.1,1.4,2.7,1.8,3.0,5.2,24.5,119.0,107.0,
sassema01,207.0,Marcus Sasser,23.0,DET,PG,71.0,11.0,1351.0,7.8,18.2,0.428,3.2,8.5,0.375,4.6,9.7,0.474,0.516,2.1,2.4,0.879,0.4,4.1,4.5,8.4,1.6,0.4,3.2,3.7,20.9,108.0,120.0,
murrakr01,208.0,Kris Murray,23.0,POR,SF,62.0,29.0,1348.0,5.3,13.4,0.396,1.8,6.7,0.268,3.5,6.7,0.525,0.463,1.4,2.1,0.661,3.1,5.1,8.2,2.9,1.9,0.8,2.0,3.4,13.8,103.0,118.0,
mcbrimi01,209.0,Miles McBride,23.0,NYK,PG,68.0,14.0,1328.0,7.8,17.2,0.452,4.1,10.1,0.41,3.6,7.1,0.511,0.572,1.6,1.9,0.86,1.2,2.6,3.8,4.3,1.9,0.3,1.1,4.1,21.3,126.0,116.0,
poeltja01,210.0,Jakob Poeltl,28.0,TOR,C,50.0,50.0,1319.0,9.1,13.8,0.656,0.0,0.0,,9.1,13.8,0.656,0.656,2.2,3.9,0.551,5.3,10.4,15.7,4.6,1.3,2.8,2.8,5.5,20.3,125.0,115.0,
embiijo01,211.0,Joel Embiid,29.0,PHI,C,39.0,39.0,1309.0,16.9,32.0,0.529,2.0,5.2,0.388,14.9,26.8,0.556,0.561,15.0,17.0,0.883,3.6,12.6,16.2,8.2,1.7,2.5,5.6,4.2,50.9,124.0,109.0,AS
greenje02,212.0,Jeff Green,37.0,HOU,PF,78.0,6.0,1307.0,6.2,13.6,0.456,2.0,5.9,0.331,4.2,7.6,0.553,0.529,4.5,5.5,0.819,1.7,4.9,6.6,2.6,0.6,1.2,1.7,3.7,18.9,119.0,117.0,
payneca01,213.0,Cameron Payne,29.0,2TM,PG,78.0,10.0,1304.0,7.7,17.9,0.432,3.9,9.9,0.39,3.9,8.0,0.486,0.541,2.2,2.5,0.866,0.8,3.6,4.4,7.6,1.6,0.4,2.5,4.7,21.5,116.0,118.0,
payneca01,213.0,Cameron Payne,29.0,MIL,PG,47.0,2.0,702.0,6.9,15.2,0.455,3.6,9.0,0.397,3.4,6.2,0.538,0.572,2.5,3.0,0.841,0.3,3.9,4.2,7.5,1.5,0.2,2.1,5.0,19.9,122.0,118.0,
payneca01,213.0,Cameron Payne,29.0,PHI,PG,31.0,8.0,602.0,8.7,21.2,0.413,4.3,11.1,0.382,4.5,10.1,0.447,0.514,1.7,1.9,0.913,1.3,3.2,4.5,7.8,1.6,0.7,2.9,4.3,23.5,111.0,117.0,
harriga01,214.0,Gary Harris,29.0,ORL,SG,54.0,27.0,1297.0,5.0,11.3,0.441,2.9,7.8,0.371,2.1,3.5,0.598,0.569,1.3,1.7,0.756,0.9,2.6,3.5,3.3,1.9,0.5,1.2,3.5,14.2,120.0,114.0,
livelde01,215.0,Dereck Lively II,19.0,DAL,C,55.0,42.0,1294.0,8.2,11.0,0.747,0.0,0.1,0.0,8.2,10.9,0.752,0.747,1.5,3.0,0.506,5.0,9.0,14.0,2.2,1.3,2.9,1.9,5.3,17.9,139.0,112.0,ROY-6
mccontj01,216.0,T.J. McConnell,31.0,IND,PG,71.0,4.0,1291.0,12.1,21.7,0.556,0.7,1.6,0.409,11.4,20.1,0.568,0.572,1.8,2.3,0.79,1.3,5.7,7.0,14.3,2.6,0.3,3.9,2.9,26.6,121.0,117.0,6MOY-7
holidaa01,217.0,Aaron Holiday,27.0,HOU,PG,78.0,1.0,1269.0,7.1,15.9,0.446,3.2,8.3,0.387,3.9,7.6,0.51,0.547,2.2,2.4,0.921,0.9,3.8,4.7,5.4,1.6,0.2,2.0,4.8,19.6,117.0,116.0,
osmande01,218.0,Cedi Osman,28.0,SAS,SF,72.0,3.0,1269.0,6.9,14.4,0.479,3.2,8.3,0.389,3.7,6.1,0.601,0.591,1.3,1.9,0.673,0.9,5.8,6.7,4.5,1.3,0.4,1.8,4.0,18.3,115.0,118.0,
dickgr01,219.0,Gradey Dick,20.0,TOR,SG,60.0,17.0,1268.0,7.2,16.9,0.425,3.4,9.2,0.365,3.8,7.8,0.495,0.524,1.7,1.9,0.863,1.0,4.0,5.0,2.6,1.3,0.1,1.9,3.3,19.4,105.0,122.0,
marshna01,220.0,Naji Marshall,26.0,NOP,SF,66.0,1.0,1257.0,6.6,14.3,0.463,2.3,5.9,0.387,4.4,8.5,0.516,0.542,2.7,3.4,0.791,2.1,7.3,9.4,5.0,1.9,0.5,2.5,3.5,18.2,115.0,113.0,
dunnkr01,221.0,Kris Dunn,29.0,UTA,PG,66.0,32.0,1249.0,5.7,12.1,0.47,1.6,4.3,0.369,4.1,7.8,0.525,0.535,0.8,1.2,0.688,1.9,5.4,7.3,9.8,2.6,1.1,3.1,5.2,13.8,116.0,118.0,
haywago01,222.0,Gordon Hayward,33.0,2TM,SF,51.0,28.0,1245.0,7.3,15.8,0.464,1.5,3.5,0.411,5.9,12.3,0.479,0.51,3.5,4.7,0.742,1.5,5.6,7.1,6.2,1.6,0.5,2.6,2.6,19.6,111.0,118.0,
haywago01,222.0,Gordon Hayward,33.0,CHO,SF,25.0,25.0,798.0,8.6,18.4,0.468,1.4,3.8,0.361,7.2,14.6,0.496,0.505,3.8,5.0,0.765,1.5,5.7,7.2,7.2,1.7,0.7,3.2,2.8,22.4,109.0,120.0,
haywago01,222.0,Gordon Hayward,33.0,OKC,SF,26.0,3.0,447.0,5.2,11.4,0.453,1.6,3.1,0.517,3.5,8.3,0.429,0.524,2.9,4.2,0.692,1.4,5.5,6.9,4.5,1.3,0.1,1.6,2.3,14.8,117.0,116.0,
jacksgg01,223.0,GG Jackson II,19.0,MEM,PF,48.0,18.0,1233.0,9.6,22.3,0.428,4.0,11.3,0.357,5.5,11.0,0.502,0.519,4.6,6.1,0.752,2.1,5.7,7.8,2.3,1.1,1.0,2.6,2.5,27.7,107.0,117.0,
wiggiaa01,224.0,Aaron Wiggins,25.0,OKC,SG,78.0,4.0,1228.0,8.3,14.8,0.562,2.4,4.9,0.492,5.9,9.8,0.598,0.645,2.2,2.8,0.789,2.3,4.9,7.3,3.4,2.2,0.7,2.2,3.6,21.2,125.0,113.0,
nancela02,225.0,Larry Nance Jr.,31.0,NOP,C,61.0,0.0,1216.0,5.6,9.7,0.573,1.1,2.6,0.415,4.5,7.1,0.631,0.629,1.9,2.5,0.77,3.8,8.6,12.4,4.6,2.5,0.8,2.0,4.0,14.1,131.0,111.0,
reathdu01,226.0,Duop Reath,27.0,POR,C,68.0,20.0,1214.0,9.4,20.3,0.461,3.6,10.0,0.359,5.8,10.3,0.559,0.549,2.8,3.8,0.742,3.8,6.4,10.2,2.7,1.3,1.5,2.1,6.5,25.1,116.0,117.0,
burksal01,227.0,Alec Burks,32.0,2TM,SG,66.0,1.0,1212.0,8.4,22.9,0.369,5.0,13.3,0.376,3.5,9.6,0.36,0.478,5.8,6.7,0.868,1.0,5.1,6.0,3.5,1.1,0.5,1.9,3.0,27.7,111.0,120.0,
burksal01,227.0,Alec Burks,32.0,DET,SG,43.0,0.0,901.0,8.5,21.7,0.394,5.3,13.2,0.401,3.3,8.5,0.384,0.516,6.5,7.2,0.903,0.9,5.0,5.9,3.6,1.1,0.6,1.7,3.4,28.8,118.0,121.0,
burksal01,227.0,Alec Burks,32.0,NYK,SG,23.0,1.0,311.0,8.1,26.4,0.307,4.1,13.5,0.301,4.1,13.0,0.313,0.383,3.9,5.4,0.727,1.3,5.2,6.5,3.2,1.1,0.2,2.6,1.8,24.2,92.0,117.0,
looneke01,228.0,Kevon Looney,27.0,GSW,C,74.0,36.0,1195.0,5.6,9.4,0.597,0.0,0.0,0.0,5.6,9.4,0.599,0.597,2.3,3.4,0.675,5.8,11.2,17.0,5.4,1.1,1.2,2.0,6.3,13.5,134.0,113.0,
roddyda01,229.0,David Roddy,22.0,2TM,PF,65.0,13.0,1177.0,6.9,17.0,0.403,2.0,6.8,0.293,4.9,10.2,0.478,0.462,2.0,2.8,0.691,2.2,6.6,8.8,3.3,1.1,0.5,2.4,3.0,17.6,98.0,117.0,
roddyda01,229.0,David Roddy,22.0,MEM,PF,48.0,13.0,1114.0,6.8,16.9,0.402,2.1,6.8,0.301,4.7,10.1,0.47,0.462,2.0,2.9,0.687,2.2,6.5,8.8,3.3,1.1,0.5,2.4,3.0,17.7,98.0,117.0,
roddyda01,229.0,David Roddy,22.0,PHO,PF,17.0,0.0,63.0,7.8,17.8,0.435,0.8,6.2,0.125,7.0,11.6,0.6,0.457,0.8,0.8,1.0,1.6,7.0,8.5,3.1,1.6,0.0,2.3,3.1,17.1,95.0,116.0,
micicva01,230.0,Vasilije Micić,30.0,2TM,PG,60.0,21.0,1176.0,6.6,15.4,0.43,1.8,6.4,0.279,4.8,9.0,0.537,0.488,2.5,3.1,0.813,0.6,3.1,3.7,10.9,1.3,0.3,4.1,2.8,17.6,105.0,121.0,
micicva01,230.0,Vasilije Micić,30.0,OKC,PG,30.0,0.0,361.0,4.9,12.1,0.407,1.5,6.0,0.244,3.5,6.1,0.565,0.467,1.9,2.5,0.737,0.1,3.1,3.2,10.1,1.2,0.4,3.9,2.9,13.2,102.0,117.0,
micicva01,230.0,Vasilije Micić,30.0,CHO,PG,30.0,21.0,815.0,7.4,16.9,0.437,1.9,6.6,0.294,5.4,10.3,0.529,0.495,2.8,3.4,0.839,0.8,3.1,3.9,11.3,1.3,0.2,4.2,2.8,19.6,107.0,123.0,
willipa01,231.0,Patrick Williams,22.0,CHI,PF,43.0,30.0,1174.0,6.8,15.2,0.443,2.5,6.3,0.399,4.2,9.0,0.474,0.525,2.2,2.8,0.788,2.0,5.1,7.0,2.8,1.7,1.4,2.4,3.7,18.2,107.0,117.0,
konchjo01,232.0,John Konchar,27.0,MEM,SF,55.0,23.0,1173.0,3.7,8.7,0.423,1.6,5.0,0.317,2.1,3.7,0.568,0.514,0.9,1.0,0.84,3.0,7.7,10.7,4.6,2.1,2.1,1.9,3.2,9.8,114.0,112.0,
eubandr01,233.0,Drew Eubanks,26.0,PHO,C,75.0,6.0,1169.0,6.3,10.6,0.601,0.1,0.1,1.0,6.2,10.4,0.596,0.607,3.0,3.9,0.774,4.3,9.1,13.4,2.6,1.1,2.5,2.5,4.8,15.8,123.0,113.0,
inglejo01,234.0,Joe Ingles,36.0,ORL,SF,68.0,0.0,1169.0,4.2,9.6,0.436,3.0,6.8,0.435,1.2,2.8,0.439,0.59,1.2,1.4,0.824,0.8,5.3,6.0,8.6,1.8,0.2,2.8,3.7,12.5,119.0,113.0,
blackan01,235.0,Anthony Black,20.0,ORL,PG,69.0,33.0,1164.0,4.9,10.5,0.466,1.6,4.0,0.394,3.3,6.5,0.51,0.54,2.1,3.4,0.613,1.4,4.5,5.9,3.9,1.5,0.9,2.4,4.7,13.4,108.0,113.0,
hawkijo01,236.0,Jordan Hawkins,21.0,NOP,SG,67.0,10.0,1160.0,7.4,19.3,0.382,4.6,12.6,0.366,2.7,6.7,0.411,0.501,2.8,3.4,0.838,1.2,5.0,6.3,3.0,0.8,0.3,1.7,3.0,22.1,109.0,117.0,
lylestr01,237.0,Trey Lyles,28.0,SAC,PF,58.0,0.0,1158.0,6.0,13.5,0.445,3.5,9.2,0.384,2.5,4.3,0.578,0.576,2.1,2.9,0.7,2.6,8.2,10.8,3.0,0.7,0.8,1.6,3.6,17.6,120.0,116.0,
moodymo01,238.0,Moses Moody,21.0,GSW,SG,66.0,9.0,1156.0,8.1,17.6,0.462,3.0,8.4,0.36,5.1,9.2,0.555,0.548,3.1,3.9,0.785,2.7,5.5,8.2,2.4,1.8,1.0,1.8,3.8,22.3,117.0,115.0,
crowdja01,239.0,Jae Crowder,33.0,MIL,PF,50.0,25.0,1156.0,4.7,11.2,0.422,2.4,6.9,0.349,2.3,4.3,0.538,0.53,1.1,1.5,0.722,1.3,5.4,6.7,2.7,1.6,0.4,1.0,3.1,13.0,114.0,117.0,
