player_id,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
covinro01,390.0,Robert Covington,33.0,PHI,SF,26.0,3.0,419.0,40.0,89.0,0.449,17.0,48.0,0.354,23.0,41.0,0.561,0.545,21.0,24.0,0.875,29.0,60.0,89.0,17.0,33.0,16.0,11.0,49.0,118.0,0.0,
millspa02,391.0,Patty Mills,35.0,2TM,PG,32.0,5.0,415.0,46.0,131.0,0.351,24.0,87.0,0.276,22.0,44.0,0.5,0.443,11.0,11.0,1.0,9.0,26.0,35.0,34.0,20.0,1.0,16.0,32.0,127.0,0.0,
millspa02,391.0,Patty Mills,35.0,ATL,PG,19.0,0.0,202.0,19.0,51.0,0.373,13.0,34.0,0.382,6.0,17.0,0.353,0.5,0.0,0.0,,5.0,15.0,20.0,14.0,9.0,1.0,8.0,17.0,51.0,0.0,
millspa02,391.0,Patty Mills,35.0,MIA,PG,13.0,5.0,213.0,27.0,80.0,0.338,11.0,53.0,0.208,16.0,27.0,0.593,0.406,11.0,11.0,1.0,4.0,11.0,15.0,20.0,11.0,0.0,8.0,15.0,76.0,0.0,
jacksan01,392.0,Andre Jackson Jr.,22.0,MIL,SG,57.0,8.0,572.0,50.0,100.0,0.5,17.0,46.0,0.37,33.0,54.0,0.611,0.585,8.0,11.0,0.727,43.0,70.0,113.0,50.0,16.0,6.0,28.0,92.0,125.0,0.0,
prospol01,393.0,Olivier-Maxence Prosper,21.0,DAL,PF,40.0,1.0,336.0,40.0,104.0,0.385,13.0,45.0,0.289,27.0,59.0,0.458,0.447,28.0,41.0,0.683,25.0,54.0,79.0,22.0,7.0,4.0,8.0,20.0,121.0,0.0,
lenal01,394.0,Alex Len,30.0,SAC,C,48.0,0.0,444.0,50.0,81.0,0.617,0.0,3.0,0.0,50.0,78.0,0.641,0.617,20.0,34.0,0.588,46.0,82.0,128.0,50.0,11.0,33.0,27.0,66.0,120.0,0.0,
walkeja02,395.0,Jarace Walker,20.0,IND,PF,33.0,0.0,340.0,45.0,110.0,0.409,22.0,55.0,0.4,23.0,55.0,0.418,0.509,8.0,9.0,0.889,12.0,51.0,63.0,40.0,15.0,11.0,17.0,29.0,120.0,0.0,
watanyu01,396.0,Yuta Watanabe,29.0,2TM,SF,34.0,0.0,464.0,41.0,116.0,0.353,25.0,85.0,0.294,16.0,31.0,0.516,0.461,10.0,17.0,0.588,11.0,43.0,54.0,15.0,12.0,7.0,19.0,39.0,117.0,0.0,
watanyu01,396.0,Yuta Watanabe,29.0,PHO,SF,29.0,0.0,382.0,35.0,97.0,0.361,24.0,75.0,0.32,11.0,22.0,0.5,0.485,10.0,15.0,0.667,11.0,34.0,45.0,10.0,9.0,7.0,16.0,34.0,104.0,0.0,
watanyu01,396.0,Yuta Watanabe,29.0,MEM,SF,5.0,0.0,82.0,6.0,19.0,0.316,1.0,10.0,0.1,5.0,9.0,0.556,0.342,0.0,2.0,0.0,0.0,9.0,9.0,5.0,3.0,0.0,3.0,5.0,13.0,0.0,
portejo01,397.0,Jontay Porter,24.0,TOR,PF,26.0,5.0,360.0,40.0,104.0,0.385,20.0,60.0,0.333,20.0,44.0,0.455,0.481,15.0,18.0,0.833,26.0,56.0,82.0,60.0,20.0,20.0,21.0,35.0,115.0,0.0,
robinje02,398.0,Jeremiah Robinson-Earl,23.0,NOP,PF,39.0,1.0,334.0,45.0,95.0,0.474,13.0,39.0,0.333,32.0,56.0,0.571,0.542,12.0,16.0,0.75,23.0,53.0,76.0,21.0,10.0,4.0,16.0,24.0,115.0,0.0,
grahade01,399.0,Devonte' Graham,28.0,SAS,PG,23.0,0.0,313.0,38.0,108.0,0.352,25.0,83.0,0.301,13.0,25.0,0.52,0.468,13.0,16.0,0.813,5.0,31.0,36.0,49.0,9.0,2.0,17.0,14.0,114.0,0.0,
liveris01,400.0,Isaiah Livers,25.0,DET,PF,23.0,6.0,469.0,40.0,116.0,0.345,22.0,77.0,0.286,18.0,39.0,0.462,0.44,12.0,18.0,0.667,15.0,33.0,48.0,25.0,13.0,5.0,16.0,43.0,114.0,0.0,
greenja02,401.0,Javonte Green,30.0,CHI,SF,9.0,5.0,230.0,45.0,75.0,0.6,10.0,27.0,0.37,35.0,48.0,0.729,0.667,10.0,13.0,0.769,20.0,47.0,67.0,5.0,10.0,8.0,7.0,19.0,110.0,0.0,
matthwe02,402.0,Wesley Matthews,37.0,ATL,SG,36.0,3.0,413.0,34.0,97.0,0.351,24.0,69.0,0.348,10.0,28.0,0.357,0.474,18.0,24.0,0.75,9.0,44.0,53.0,23.0,16.0,11.0,8.0,43.0,110.0,0.0,
jonesda03,403.0,Damian Jones,28.0,CLE,C,39.0,0.0,270.0,43.0,72.0,0.597,3.0,14.0,0.214,40.0,58.0,0.69,0.618,18.0,21.0,0.857,20.0,42.0,62.0,15.0,7.0,13.0,13.0,27.0,107.0,0.0,
okekech01,404.0,Chuma Okeke,25.0,ORL,SF,47.0,8.0,432.0,40.0,112.0,0.357,23.0,82.0,0.28,17.0,30.0,0.567,0.46,4.0,7.0,0.571,18.0,62.0,80.0,20.0,9.0,7.0,16.0,19.0,107.0,0.0,
evbuoto01,405.0,Tosan Evbuomwan,22.0,2TM,SF,17.0,8.0,367.0,36.0,71.0,0.507,12.0,32.0,0.375,24.0,39.0,0.615,0.592,17.0,25.0,0.68,18.0,42.0,60.0,16.0,6.0,5.0,9.0,23.0,101.0,0.0,
evbuoto01,405.0,Tosan Evbuomwan,22.0,MEM,SF,4.0,0.0,74.0,4.0,15.0,0.267,2.0,8.0,0.25,2.0,7.0,0.286,0.333,0.0,0.0,,8.0,6.0,14.0,6.0,0.0,1.0,1.0,5.0,10.0,0.0,
evbuoto01,405.0,Tosan Evbuomwan,22.0,DET,SF,13.0,8.0,293.0,32.0,56.0,0.571,10.0,24.0,0.417,22.0,32.0,0.688,0.661,17.0,25.0,0.68,10.0,36.0,46.0,10.0,6.0,4.0,8.0,18.0,91.0,0.0,
garzalu01,406.0,Luka Garza,25.0,MIN,C,25.0,0.0,122.0,36.0,75.0,0.48,9.0,32.0,0.281,27.0,43.0,0.628,0.54,18.0,25.0,0.72,19.0,12.0,31.0,4.0,4.0,1.0,6.0,24.0,99.0,0.0,
robinor01,407.0,Orlando Robinson,23.0,MIA,C,36.0,7.0,304.0,36.0,72.0,0.5,8.0,15.0,0.533,28.0,57.0,0.491,0.556,19.0,25.0,0.76,28.0,56.0,84.0,34.0,7.0,8.0,18.0,35.0,99.0,0.0,
cainja01,408.0,Jamal Cain,24.0,MIA,PF,26.0,1.0,259.0,34.0,79.0,0.43,11.0,31.0,0.355,23.0,48.0,0.479,0.5,18.0,23.0,0.783,15.0,22.0,37.0,10.0,10.0,5.0,8.0,22.0,97.0,0.0,
bullore01,409.0,Reggie Bullock,32.0,HOU,SF,44.0,0.0,417.0,34.0,82.0,0.415,27.0,67.0,0.403,7.0,15.0,0.467,0.579,1.0,1.0,1.0,6.0,67.0,73.0,15.0,12.0,5.0,10.0,29.0,96.0,0.0,
loftoke01,410.0,Kenneth Lofton Jr.,21.0,3TM,PF,21.0,0.0,199.0,36.0,78.0,0.462,7.0,24.0,0.292,29.0,54.0,0.537,0.506,17.0,26.0,0.654,12.0,26.0,38.0,33.0,6.0,5.0,14.0,24.0,96.0,0.0,
loftoke01,410.0,Kenneth Lofton Jr.,21.0,MEM,PF,15.0,0.0,99.0,14.0,37.0,0.378,3.0,10.0,0.3,11.0,27.0,0.407,0.419,8.0,15.0,0.533,2.0,13.0,15.0,14.0,3.0,3.0,6.0,15.0,39.0,0.0,
loftoke01,410.0,Kenneth Lofton Jr.,21.0,PHI,PF,2.0,0.0,9.0,1.0,6.0,0.167,0.0,2.0,0.0,1.0,4.0,0.25,0.167,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,
loftoke01,410.0,Kenneth Lofton Jr.,21.0,UTA,PF,4.0,0.0,91.0,21.0,35.0,0.6,4.0,12.0,0.333,17.0,23.0,0.739,0.657,9.0,11.0,0.818,10.0,10.0,20.0,19.0,3.0,2.0,6.0,9.0,55.0,0.0,
edwarke02,411.0,Kessler Edwards,23.0,SAC,SF,54.0,0.0,275.0,34.0,82.0,0.415,20.0,52.0,0.385,14.0,30.0,0.467,0.537,5.0,9.0,0.556,9.0,33.0,42.0,15.0,10.0,4.0,4.0,26.0,93.0,0.0,
simmobe01,412.0,Ben Simmons,27.0,BRK,PG,15.0,12.0,359.0,43.0,74.0,0.581,0.0,0.0,,43.0,74.0,0.581,0.581,6.0,15.0,0.4,31.0,88.0,119.0,86.0,12.0,9.0,27.0,36.0,92.0,0.0,
simsje01,413.0,Jericho Sims,25.0,NYK,C,45.0,11.0,585.0,38.0,55.0,0.691,0.0,0.0,,38.0,55.0,0.691,0.691,16.0,24.0,0.667,56.0,91.0,147.0,25.0,8.0,19.0,16.0,45.0,92.0,0.0,
brownko01,414.0,Kobe Brown,24.0,LAC,PF,44.0,0.0,394.0,37.0,90.0,0.411,14.0,48.0,0.292,23.0,42.0,0.548,0.489,1.0,2.0,0.5,20.0,42.0,62.0,25.0,12.0,6.0,9.0,49.0,89.0,0.0,
champju01,415.0,Justin Champagnie,22.0,WAS,SF,15.0,1.0,235.0,32.0,78.0,0.41,13.0,45.0,0.289,19.0,33.0,0.576,0.494,12.0,15.0,0.8,19.0,34.0,53.0,19.0,10.0,9.0,10.0,14.0,89.0,0.0,
phillju01,416.0,Julian Phillips,20.0,CHI,SF,40.0,0.0,323.0,32.0,77.0,0.416,12.0,38.0,0.316,20.0,39.0,0.513,0.494,13.0,19.0,0.684,12.0,24.0,36.0,13.0,7.0,7.0,10.0,40.0,89.0,0.0,
lewiski01,417.0,Kira Lewis Jr.,22.0,3TM,PG,28.0,0.0,265.0,34.0,92.0,0.37,4.0,33.0,0.121,30.0,59.0,0.508,0.391,17.0,20.0,0.85,9.0,17.0,26.0,37.0,9.0,2.0,14.0,13.0,89.0,0.0,
lewiski01,417.0,Kira Lewis Jr.,22.0,NOP,PG,15.0,0.0,144.0,16.0,52.0,0.308,2.0,20.0,0.1,14.0,32.0,0.438,0.327,10.0,11.0,0.909,4.0,10.0,14.0,18.0,5.0,1.0,8.0,8.0,44.0,0.0,
lewiski01,417.0,Kira Lewis Jr.,22.0,TOR,PG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
lewiski01,417.0,Kira Lewis Jr.,22.0,UTA,PG,12.0,0.0,119.0,18.0,40.0,0.45,2.0,13.0,0.154,16.0,27.0,0.593,0.475,7.0,9.0,0.778,5.0,7.0,12.0,19.0,4.0,1.0,6.0,4.0,45.0,0.0,
korkmfu01,418.0,Furkan Korkmaz,26.0,PHI,SG,35.0,0.0,300.0,30.0,76.0,0.395,14.0,40.0,0.35,16.0,36.0,0.444,0.487,14.0,20.0,0.7,4.0,26.0,30.0,25.0,14.0,3.0,10.0,17.0,88.0,0.0,
templga01,419.0,Garrett Temple,37.0,TOR,SG,27.0,2.0,289.0,29.0,78.0,0.372,12.0,40.0,0.3,17.0,38.0,0.447,0.449,18.0,22.0,0.818,18.0,27.0,45.0,28.0,12.0,3.0,14.0,28.0,88.0,0.0,
gilleco01,420.0,Collin Gillespie,24.0,DEN,PG,24.0,0.0,225.0,32.0,69.0,0.464,15.0,38.0,0.395,17.0,31.0,0.548,0.572,8.0,12.0,0.667,1.0,20.0,21.0,27.0,13.0,0.0,14.0,24.0,87.0,0.0,
vukcetr01,421.0,Tristan Vukcevic,20.0,WAS,C,10.0,4.0,153.0,29.0,67.0,0.433,10.0,36.0,0.278,19.0,31.0,0.613,0.507,17.0,22.0,0.773,6.0,30.0,36.0,13.0,5.0,7.0,10.0,28.0,85.0,0.0,
forretr01,422.0,Trent Forrest,25.0,ATL,SG,38.0,0.0,414.0,34.0,90.0,0.378,2.0,10.0,0.2,32.0,80.0,0.4,0.389,13.0,17.0,0.765,11.0,40.0,51.0,92.0,11.0,3.0,20.0,25.0,83.0,0.0,
rhodeja01,423.0,Jared Rhoden,24.0,DET,SG,17.0,0.0,245.0,33.0,66.0,0.5,12.0,31.0,0.387,21.0,35.0,0.6,0.591,5.0,8.0,0.625,3.0,30.0,33.0,14.0,3.0,13.0,7.0,28.0,83.0,0.0,
santogu01,424.0,Gui Santos,21.0,GSW,PF,23.0,0.0,192.0,28.0,55.0,0.509,10.0,27.0,0.37,18.0,28.0,0.643,0.6,16.0,17.0,0.941,17.0,32.0,49.0,14.0,4.0,2.0,7.0,23.0,82.0,0.0,
bufkiko01,425.0,Kobe Bufkin,20.0,ATL,SG,17.0,0.0,196.0,34.0,92.0,0.37,9.0,40.0,0.225,25.0,52.0,0.481,0.418,4.0,8.0,0.5,6.0,27.0,33.0,27.0,7.0,5.0,10.0,20.0,81.0,0.0,
nowelja01,426.0,Jaylen Nowell,24.0,2TM,SG,13.0,1.0,214.0,34.0,78.0,0.436,6.0,29.0,0.207,28.0,49.0,0.571,0.474,7.0,9.0,0.778,6.0,18.0,24.0,19.0,4.0,2.0,7.0,15.0,81.0,0.0,
nowelja01,426.0,Jaylen Nowell,24.0,MEM,SG,9.0,1.0,156.0,22.0,55.0,0.4,4.0,23.0,0.174,18.0,32.0,0.563,0.436,3.0,3.0,1.0,3.0,11.0,14.0,16.0,3.0,0.0,5.0,13.0,51.0,0.0,
nowelja01,426.0,Jaylen Nowell,24.0,DET,SG,4.0,0.0,58.0,12.0,23.0,0.522,2.0,6.0,0.333,10.0,17.0,0.588,0.565,4.0,6.0,0.667,3.0,7.0,10.0,3.0,1.0,2.0,2.0,2.0,30.0,0.0,
bitimon01,427.0,Onuralp Bitim,24.0,CHI,SG,23.0,1.0,268.0,32.0,84.0,0.381,12.0,44.0,0.273,20.0,40.0,0.5,0.452,4.0,5.0,0.8,6.0,26.0,32.0,13.0,3.0,2.0,10.0,24.0,80.0,0.0,
haganas01,428.0,Ashton Hagans,24.0,POR,PG,19.0,1.0,316.0,29.0,71.0,0.408,8.0,25.0,0.32,21.0,46.0,0.457,0.465,14.0,17.0,0.824,14.0,31.0,45.0,54.0,11.0,9.0,30.0,40.0,80.0,0.0,
zelleco01,429.0,Cody Zeller,31.0,NOP,C,43.0,0.0,320.0,26.0,62.0,0.419,1.0,3.0,0.333,25.0,59.0,0.424,0.427,23.0,38.0,0.605,48.0,64.0,112.0,39.0,9.0,5.0,16.0,45.0,76.0,0.0,
brownmo01,430.0,Moses Brown,24.0,POR,C,22.0,5.0,200.0,33.0,65.0,0.508,0.0,0.0,,33.0,65.0,0.508,0.508,9.0,31.0,0.29,37.0,49.0,86.0,7.0,5.0,7.0,11.0,27.0,75.0,0.0,
bernaju01,431.0,Jules Bernard,24.0,WAS,SG,19.0,0.0,149.0,29.0,64.0,0.453,11.0,29.0,0.379,18.0,35.0,0.514,0.539,5.0,9.0,0.556,10.0,16.0,26.0,16.0,3.0,1.0,8.0,14.0,74.0,0.0,
leesa01,432.0,Saben Lee,24.0,PHO,PG,24.0,0.0,185.0,20.0,55.0,0.364,2.0,16.0,0.125,18.0,39.0,0.462,0.382,29.0,39.0,0.744,9.0,22.0,31.0,30.0,7.0,3.0,8.0,13.0,71.0,0.0,
blackle01,433.0,Leaky Black,24.0,CHO,SF,26.0,3.0,284.0,25.0,52.0,0.481,9.0,20.0,0.45,16.0,32.0,0.5,0.567,10.0,15.0,0.667,9.0,39.0,48.0,24.0,8.0,11.0,6.0,19.0,69.0,0.0,
clarkbr01,434.0,Brandon Clarke,27.0,MEM,PF,6.0,1.0,134.0,33.0,59.0,0.559,1.0,6.0,0.167,32.0,53.0,0.604,0.568,1.0,7.0,0.143,13.0,19.0,32.0,9.0,5.0,6.0,3.0,8.0,68.0,0.0,
morrima02,435.0,Markieff Morris,34.0,DAL,PF,26.0,1.0,216.0,23.0,68.0,0.338,15.0,42.0,0.357,8.0,26.0,0.308,0.449,5.0,6.0,0.833,4.0,35.0,39.0,16.0,5.0,3.0,12.0,12.0,66.0,0.0,
jonesco02,436.0,Colby Jones,21.0,SAC,SG,30.0,0.0,192.0,28.0,71.0,0.394,2.0,22.0,0.091,26.0,49.0,0.531,0.408,6.0,11.0,0.545,17.0,23.0,40.0,20.0,7.0,5.0,10.0,29.0,64.0,0.0,
bassech01,437.0,Charles Bassey,23.0,SAS,C,19.0,0.0,205.0,29.0,40.0,0.725,0.0,1.0,0.0,29.0,39.0,0.744,0.725,5.0,6.0,0.833,23.0,53.0,76.0,21.0,8.0,17.0,15.0,31.0,63.0,0.0,
josepco01,438.0,Cory Joseph,32.0,GSW,PG,26.0,0.0,296.0,23.0,64.0,0.359,13.0,42.0,0.31,10.0,22.0,0.455,0.461,4.0,7.0,0.571,6.0,24.0,30.0,42.0,4.0,3.0,12.0,25.0,63.0,0.0,
willije02,439.0,Jeenathan Williams,24.0,HOU,SG,22.0,0.0,129.0,27.0,50.0,0.54,2.0,5.0,0.4,25.0,45.0,0.556,0.56,7.0,13.0,0.538,12.0,11.0,23.0,7.0,4.0,1.0,4.0,10.0,63.0,0.0,
minayju01,440.0,Justin Minaya,24.0,POR,SF,34.0,1.0,381.0,22.0,74.0,0.297,12.0,49.0,0.245,10.0,25.0,0.4,0.378,5.0,9.0,0.556,30.0,26.0,56.0,21.0,9.0,10.0,9.0,35.0,61.0,0.0,
maledth01,441.0,Théo Maledon,22.0,2TM,PG,17.0,1.0,213.0,20.0,70.0,0.286,5.0,30.0,0.167,15.0,40.0,0.375,0.321,14.0,15.0,0.933,4.0,20.0,24.0,28.0,7.0,0.0,18.0,21.0,59.0,0.0,
maledth01,441.0,Théo Maledon,22.0,CHO,PG,13.0,1.0,200.0,19.0,66.0,0.288,5.0,30.0,0.167,14.0,36.0,0.389,0.326,11.0,12.0,0.917,4.0,19.0,23.0,28.0,7.0,0.0,15.0,18.0,54.0,0.0,
maledth01,441.0,Théo Maledon,22.0,PHO,PG,4.0,0.0,13.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,
gilesha01,442.0,Harry Giles,25.0,2TM,C,23.0,0.0,100.0,23.0,50.0,0.46,3.0,14.0,0.214,20.0,36.0,0.556,0.49,7.0,13.0,0.538,12.0,18.0,30.0,6.0,2.0,3.0,6.0,15.0,56.0,0.0,
gilesha01,442.0,Harry Giles,25.0,BRK,C,16.0,0.0,81.0,22.0,44.0,0.5,3.0,11.0,0.273,19.0,33.0,0.576,0.534,7.0,13.0,0.538,12.0,14.0,26.0,6.0,1.0,3.0,6.0,15.0,54.0,0.0,
gilesha01,442.0,Harry Giles,25.0,LAL,C,7.0,0.0,19.0,1.0,6.0,0.167,0.0,3.0,0.0,1.0,3.0,0.333,0.167,0.0,0.0,,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,
willibr03,443.0,Brandon Williams,24.0,DAL,PG,17.0,0.0,113.0,20.0,54.0,0.37,3.0,15.0,0.2,17.0,39.0,0.436,0.398,11.0,17.0,0.647,4.0,9.0,13.0,17.0,1.0,1.0,7.0,4.0,54.0,0.0,
pottemi01,444.0,Micah Potter,25.0,UTA,PF,16.0,0.0,186.0,19.0,40.0,0.475,9.0,21.0,0.429,10.0,19.0,0.526,0.588,6.0,8.0,0.75,10.0,33.0,43.0,6.0,4.0,6.0,5.0,14.0,53.0,0.0,
dowtije01,445.0,Jeff Dowtin Jr.,26.0,PHI,PG,12.0,0.0,142.0,20.0,36.0,0.556,9.0,19.0,0.474,11.0,17.0,0.647,0.681,3.0,4.0,0.75,3.0,17.0,20.0,27.0,7.0,1.0,5.0,1.0,52.0,0.0,
smithte01,446.0,Terquavion Smith,21.0,PHI,PG,16.0,0.0,84.0,18.0,46.0,0.391,13.0,35.0,0.371,5.0,11.0,0.455,0.533,3.0,5.0,0.6,0.0,4.0,4.0,12.0,8.0,0.0,7.0,8.0,52.0,0.0,
tuckepj01,447.0,P.J. Tucker,38.0,2TM,PF,31.0,10.0,486.0,18.0,50.0,0.36,13.0,35.0,0.371,5.0,15.0,0.333,0.49,3.0,3.0,1.0,28.0,57.0,85.0,16.0,16.0,7.0,8.0,54.0,52.0,0.0,
tuckepj01,447.0,P.J. Tucker,38.0,PHI,PF,3.0,3.0,66.0,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,,0.6,0.0,0.0,,1.0,13.0,14.0,0.0,3.0,2.0,2.0,9.0,6.0,0.0,
tuckepj01,447.0,P.J. Tucker,38.0,LAC,PF,28.0,7.0,420.0,16.0,45.0,0.356,11.0,30.0,0.367,5.0,15.0,0.333,0.478,3.0,3.0,1.0,27.0,44.0,71.0,16.0,13.0,5.0,6.0,45.0,46.0,0.0,
bouknja01,448.0,James Bouknight,23.0,CHO,SG,14.0,0.0,81.0,18.0,41.0,0.439,13.0,30.0,0.433,5.0,11.0,0.455,0.598,1.0,2.0,0.5,1.0,8.0,9.0,6.0,1.0,1.0,2.0,3.0,50.0,0.0,
minotjo01,449.0,Josh Minott,21.0,MIN,SF,32.0,0.0,91.0,17.0,36.0,0.472,4.0,10.0,0.4,13.0,26.0,0.5,0.528,12.0,14.0,0.857,4.0,13.0,17.0,8.0,5.0,5.0,2.0,10.0,50.0,0.0,
bazleda01,450.0,Darius Bazley,23.0,2TM,PF,9.0,0.0,152.0,18.0,30.0,0.6,2.0,8.0,0.25,16.0,22.0,0.727,0.633,10.0,12.0,0.833,8.0,20.0,28.0,7.0,6.0,7.0,8.0,3.0,48.0,0.0,
bazleda01,450.0,Darius Bazley,23.0,PHI,PF,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,
bazleda01,450.0,Darius Bazley,23.0,UTA,PF,6.0,0.0,142.0,18.0,29.0,0.621,2.0,8.0,0.25,16.0,21.0,0.762,0.655,10.0,12.0,0.833,8.0,19.0,27.0,5.0,6.0,7.0,7.0,3.0,48.0,0.0,
griffaj01,451.0,AJ Griffin,20.0,ATL,SF,20.0,0.0,171.0,18.0,62.0,0.29,10.0,39.0,0.256,8.0,23.0,0.348,0.371,2.0,2.0,1.0,2.0,16.0,18.0,5.0,1.0,2.0,8.0,6.0,48.0,0.0,
pereima01,452.0,Mãozinha Pereira,23.0,MEM,SF,7.0,1.0,122.0,18.0,35.0,0.514,5.0,13.0,0.385,13.0,22.0,0.591,0.586,7.0,10.0,0.7,11.0,26.0,37.0,2.0,6.0,4.0,5.0,10.0,48.0,0.0,
ramseja01,453.0,Jahmi'us Ramsey,22.0,TOR,SG,7.0,1.0,121.0,18.0,41.0,0.439,6.0,22.0,0.273,12.0,19.0,0.632,0.512,5.0,6.0,0.833,4.0,18.0,22.0,8.0,7.0,0.0,7.0,10.0,47.0,0.0,
taylote01,454.0,Terry Taylor,24.0,CHI,PF,31.0,0.0,188.0,20.0,39.0,0.513,2.0,9.0,0.222,18.0,30.0,0.6,0.538,4.0,5.0,0.8,17.0,20.0,37.0,10.0,5.0,2.0,7.0,17.0,46.0,0.0,
cissosi01,455.0,Sidy Cissoko,19.0,SAS,SF,12.0,0.0,141.0,16.0,33.0,0.485,1.0,12.0,0.083,15.0,21.0,0.714,0.5,12.0,15.0,0.8,8.0,14.0,22.0,10.0,7.0,3.0,3.0,18.0,45.0,0.0,
marjabo01,456.0,Boban Marjanović,35.0,HOU,C,14.0,0.0,71.0,18.0,34.0,0.529,0.0,2.0,0.0,18.0,32.0,0.563,0.529,9.0,14.0,0.643,7.0,25.0,32.0,6.0,1.0,2.0,5.0,5.0,45.0,0.0,
rolliry01,457.0,Ryan Rollins,21.0,2TM,PG,13.0,0.0,78.0,14.0,27.0,0.519,3.0,4.0,0.75,11.0,23.0,0.478,0.574,13.0,17.0,0.765,2.0,11.0,13.0,14.0,10.0,3.0,8.0,8.0,44.0,0.0,
rolliry01,457.0,Ryan Rollins,21.0,WAS,PG,10.0,0.0,66.0,13.0,25.0,0.52,2.0,3.0,0.667,11.0,22.0,0.5,0.56,13.0,17.0,0.765,2.0,9.0,11.0,11.0,8.0,3.0,7.0,7.0,41.0,0.0,
rolliry01,457.0,Ryan Rollins,21.0,MIL,PG,3.0,0.0,12.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,
jarrede01,458.0,DeJon Jarreau,26.0,MEM,SG,9.0,0.0,150.0,17.0,50.0,0.34,4.0,13.0,0.308,13.0,37.0,0.351,0.38,5.0,11.0,0.455,8.0,36.0,44.0,26.0,6.0,2.0,9.0,14.0,43.0,0.0,
windldy01,459.0,Dylan Windler,27.0,3TM,SF,17.0,0.0,108.0,15.0,30.0,0.5,13.0,27.0,0.481,2.0,3.0,0.667,0.717,0.0,0.0,,3.0,13.0,16.0,10.0,2.0,0.0,2.0,6.0,43.0,0.0,
windldy01,459.0,Dylan Windler,27.0,NYK,SF,3.0,0.0,7.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,
windldy01,459.0,Dylan Windler,27.0,LAL,SF,8.0,0.0,28.0,4.0,9.0,0.444,4.0,8.0,0.5,0.0,1.0,0.0,0.667,0.0,0.0,,0.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,12.0,0.0,
windldy01,459.0,Dylan Windler,27.0,ATL,SF,6.0,0.0,73.0,10.0,19.0,0.526,8.0,17.0,0.471,2.0,2.0,1.0,0.737,0.0,0.0,,3.0,9.0,12.0,3.0,2.0,0.0,2.0,3.0,28.0,0.0,
brookar01,460.0,Armoni Brooks,25.0,BRK,PG,10.0,0.0,104.0,15.0,46.0,0.326,11.0,32.0,0.344,4.0,14.0,0.286,0.446,1.0,2.0,0.5,7.0,11.0,18.0,5.0,1.0,1.0,3.0,3.0,42.0,0.0,
pickeja02,461.0,Jalen Pickett,24.0,DEN,SG,27.0,0.0,122.0,15.0,35.0,0.429,9.0,25.0,0.36,6.0,10.0,0.6,0.557,3.0,4.0,0.75,1.0,13.0,14.0,21.0,4.0,0.0,9.0,13.0,42.0,0.0,
simpsza01,462.0,Zavier Simpson,26.0,MEM,PG,7.0,0.0,161.0,17.0,54.0,0.315,5.0,17.0,0.294,12.0,37.0,0.324,0.361,3.0,4.0,0.75,4.0,16.0,20.0,25.0,7.0,3.0,10.0,11.0,42.0,0.0,
swideco01,463.0,Cole Swider,24.0,MIA,SF,18.0,0.0,87.0,15.0,38.0,0.395,10.0,30.0,0.333,5.0,8.0,0.625,0.526,2.0,2.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,8.0,4.0,42.0,0.0,
batesem01,464.0,Emoni Bates,20.0,CLE,SF,15.0,0.0,133.0,15.0,49.0,0.306,10.0,33.0,0.303,5.0,16.0,0.313,0.408,1.0,4.0,0.25,1.0,13.0,14.0,10.0,1.0,2.0,8.0,5.0,41.0,0.0,
warretj01,465.0,T.J. Warren,30.0,MIN,SF,11.0,0.0,125.0,18.0,41.0,0.439,2.0,13.0,0.154,16.0,28.0,0.571,0.463,3.0,4.0,0.75,5.0,17.0,22.0,9.0,4.0,1.0,4.0,11.0,41.0,0.0,
